,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-01-07 16:15:47,2022-01-05,AYRO,Devlin George,Dir,S - Sale,$1.64,-3120,56132,-5%,"-$5,104",,,,,AYRO
1,,2022-01-07 16:15:44,2022-01-05,AYRO,Schiffman Gregory T,Dir,S - Sale,$1.64,-2535,71358,-3%,"-$4,148",,,,,AYRO
2,,2022-01-07 16:15:41,2022-01-05,AYRO,Giordano Sebastian,Dir,S - Sale,$1.63,-2275,77688,-3%,"-$3,719",,,,,AYRO
3,,2022-01-07 16:15:39,2022-01-05,AYRO,Joseph Zvi,Dir,S - Sale,$1.64,-2535,70222,-3%,"-$4,149",,,,,AYRO
4,,2022-01-07 16:15:36,2022-01-05,AYRO,Walker Wayne Remell,Dir,S - Sale,$1.63,-1625,19500,-8%,"-$2,654",,,,,AYRO
5,,2021-10-07 19:38:45,2021-10-05,AYRO,Joseph Zvi,Dir,S - Sale,$3.20,-2535,72757,-3%,"-$8,109",,,,,AYRO
6,,2021-10-07 19:37:27,2021-10-05,AYRO,Walker Wayne Remell,Dir,S - Sale,$3.20,-1625,21125,-7%,"-$5,198",,,,,AYRO
7,,2021-10-07 19:35:55,2021-10-05,AYRO,Giordano Sebastian,Dir,S - Sale,$3.20,-2275,79963,-3%,"-$7,276",,,,,AYRO
8,,2021-10-07 19:35:04,2021-10-05,AYRO,Schiffman Gregory T,Dir,S - Sale,$3.20,-2535,73893,-3%,"-$8,115",,,,,AYRO
9,,2021-10-07 19:33:42,2021-10-05,AYRO,Devlin George,Dir,S - Sale,$3.20,-3120,59252,-5%,"-$9,981",,,,,AYRO
10,,2021-08-09 09:00:37,2021-08-04,AYRO,Devlin George,Dir,S - Sale,$4.30,-6240,62372,-9%,"-$26,831",,,,,AYRO
11,,2021-08-09 09:00:32,2021-08-04,AYRO,Joseph Zvi,Dir,S - Sale,$4.30,-5070,75292,-6%,"-$21,795",,,,,AYRO
12,,2021-08-09 09:00:25,2021-08-04,AYRO,Walker Wayne Remell,Dir,S - Sale,$4.30,-3250,22750,-13%,"-$13,970",,,,,AYRO
13,,2021-08-06 21:49:26,2021-08-04,AYRO,Giordano Sebastian,Dir,S - Sale,$4.30,-4550,82238,-5%,"-$19,567",,,,,AYRO
14,,2021-08-06 21:48:46,2021-08-04,AYRO,Schiffman Gregory T,Dir,S - Sale,$4.30,-5070,76428,-6%,"-$21,799",,,,,AYRO
15,DM,2021-07-02 20:11:05,2021-06-30,AYRO,Keller Rodney C. Jr.,CEO,S - Sale+OE,$5.10,-84403,434167,-16%,"-$430,239",,,,,AYRO
16,DM,2021-06-30 21:16:57,2021-06-28,AYRO,Keller Rodney C. Jr.,CEO,S - Sale+OE,$5.00,-140000,434167,-24%,"-$700,315",,,,,AYRO
17,DM,2021-06-25 16:30:46,2021-06-23,AYRO,Keller Rodney C. Jr.,CEO,S - Sale+OE,$5.00,-84070,434167,-16%,"-$420,645",,,,,AYRO
18,DM,2021-06-22 20:46:26,2021-06-18,AYRO,Keller Rodney C. Jr.,CEO,S - Sale+OE,$5.25,-107603,434167,-20%,"-$565,234",,,,,AYRO
19,DM,2021-06-21 16:30:56,2021-06-16,AYRO,Keller Rodney C. Jr.,CEO,S - Sale+OE,$5.39,-140000,434167,-24%,"-$755,104",,,,,AYRO
20,M,2021-06-16 17:55:44,2021-06-14,AYRO,Keller Rodney C. Jr.,CEO,S - Sale,$5.34,-140000,511250,-21%,"-$747,187",,,,,AYRO
21,,2021-06-08 16:00:47,2021-06-04,AYRO,Silverman Joshua,Dir,S - Sale,$5.17,-39008,136467,-22%,"-$201,687",,,,,AYRO
22,,2021-06-07 16:00:34,2021-06-03,AYRO,Giordano Sebastian,Dir,S - Sale,$5.12,-25115,86788,-22%,"-$128,589",,,,,AYRO
23,,2021-06-07 16:00:32,2021-06-03,AYRO,Joseph Zvi,Dir,S - Sale,$5.12,-25116,80362,-24%,"-$128,589",,,,,AYRO
24,,2021-06-07 16:00:29,2021-06-03,AYRO,Schiffman Gregory T,Dir,S - Sale,$5.12,-23980,81498,-23%,"-$122,794",,,,,AYRO
25,,2018-06-26 21:00:51,2018-06-25,DCAR,Richardson Michael Spencer,"CEO, 10%",P - Purchase,$1.21,10000,732210,+1%,"+$12,120",,,,,AYRO
26,M,2018-06-26 21:00:21,2018-06-22,DCAR,Silverman Joshua,Dir,P - Purchase,$1.26,30000,35109,+587%,"+$37,905",,,,,AYRO
27,,2018-05-08 14:08:11,2018-05-04,WPCS,Alpha Capital Anstalt,Sales reported on Form 144,S - Sale,$2.08,-10000,735771,-1%,"-$20,750",,,,,AYRO
28,,2018-04-20 12:09:58,2018-04-18,WPCS,Alpha Capital Anstalt,Sales reported on Form 144,S - Sale,$2.30,-24100,780200,-3%,"-$55,430",,,,,AYRO
