,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2021-08-27 13:39:28,2021-08-26,AQST,Kendall Keith J,"CEO, Pres",G - Gift,$0.00,-2000,637149,0%,-$0,,,,,AQST
1,,2021-06-01 16:11:59,2021-05-10,AQST,Cochran John,Dir,G - Gift,$0.00,-37500,99486,-27%,-$0,,,,,AQST
2,,2021-03-16 20:20:20,2021-03-09,AQST,Bratton Douglas K,10%,G - Gift,$0.00,-62500,1961163,-3%,-$0,,,,,AQST
3,M,2021-02-10 20:17:36,2021-02-09,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",S - Sale,$6.75,-35000,837000,-4%,"-$236,250",,,,,AQST
4,,2021-02-09 16:00:20,2021-02-08,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",S - Sale,$6.50,-40792,872000,-4%,"-$265,148",,,,,AQST
5,,2021-01-04 16:05:14,2020-12-30,AQST,Kendall Keith J,"CEO, Pres",G - Gift,$0.00,-4000,639149,+1%,-$0,,,,,AQST
6,,2020-08-19 08:55:53,2020-08-18,AQST,Maxwell John T.,SVP-CFO,S - Sale,$8.00,-3000,150614,-2%,"-$24,000",,,,,AQST
7,D,2020-07-02 16:00:31,2020-06-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,333,912792,0%,+$0,,,,,AQST
8,D,2020-07-02 16:00:31,2020-06-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$4.86,-94,912792,0%,-$457,,,,,AQST
9,D,2020-07-02 16:00:27,2020-06-30,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,333,639149,0%,+$0,,,,,AQST
10,D,2020-07-02 16:00:27,2020-06-30,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$4.86,-148,639149,0%,-$719,,,,,AQST
11,,2020-06-05 16:05:17,2020-06-04,AQST,Kendall Keith J,"CEO, Pres",S - Sale,$5.11,-50000,638964,-7%,"-$255,310",,,,,AQST
12,D,2020-06-02 17:14:15,2020-05-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,14572,912553,+2%,+$0,,,,,AQST
13,D,2020-06-02 17:14:15,2020-05-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$4.87,-4132,912553,0%,"-$20,123",,,,,AQST
14,D,2020-06-02 17:13:00,2020-05-31,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,14572,688964,+2%,+$0,,,,,AQST
15,D,2020-06-02 17:13:00,2020-05-31,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$4.87,-6492,688964,-1%,"-$31,616",,,,,AQST
16,,2020-05-11 16:15:14,2020-05-08,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",S - Sale,$5.00,-40000,902113,-4%,"-$200,000",,,,,AQST
17,M,2020-05-04 16:05:26,2020-04-14,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",S - Sale,$3.85,-80000,942113,-8%,"-$308,000",,,,,AQST
18,,2020-05-01 16:05:18,2020-04-29,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",S - Sale,$4.50,-40000,1022113,-4%,"-$180,000",,,,,AQST
19,D,2020-04-02 16:16:18,2020-03-31,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,329,680884,0%,+$0,,,,,AQST
20,D,2020-04-02 16:16:18,2020-03-31,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$2.19,-99,680884,0%,-$217,,,,,AQST
21,D,2020-04-02 16:16:01,2020-03-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,329,1062113,0%,+$0,,,,,AQST
22,D,2020-04-02 16:16:01,2020-03-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$2.19,-97,1062113,0%,-$212,,,,,AQST
23,D,2020-03-18 16:45:42,2020-03-16,AQST,Braender Lori J,"SVP, GC",P - Purchase,$1.54,14000,25000,+127%,"+$21,624",,,,,AQST
24,D,2020-03-18 16:45:20,2020-03-16,AQST,Boyd Peter E.,"SVP-Bus. Process, Info. Tech.",P - Purchase,$1.50,2000,52239,+4%,"+$3,000",,,,,AQST
25,D,2020-03-03 19:38:16,2020-02-29,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,14572,1061881,+1%,+$0,,,,,AQST
26,D,2020-03-03 19:38:16,2020-02-29,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$3.73,-5066,1061881,0%,"-$18,896",,,,,AQST
27,D,2020-03-03 19:37:51,2020-02-29,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,14572,680654,+2%,+$0,,,,,AQST
28,D,2020-03-03 19:37:51,2020-02-29,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$3.73,-4729,680654,-1%,"-$17,639",,,,,AQST
29,A,2020-02-26 16:20:14,2019-12-31,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$5.82,-149,670811,0%,-$867,,,,,AQST
30,A,2020-02-26 16:20:14,2019-12-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$5.82,-147,1052375,0%,-$856,,,,,AQST
31,A,2020-02-26 16:05:21,2019-11-30,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$7.79,-6597,670631,-1%,"-$51,391",,,,,AQST
32,A,2020-02-26 16:05:21,2019-11-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$7.79,-6544,1052193,-1%,"-$50,978",,,,,AQST
33,D,2020-01-02 16:15:19,2019-12-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,329,1044165,0%,+$0,,,,,AQST
34,D,2020-01-02 16:15:19,2019-12-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$5.82,-329,1044165,0%,"-$1,915",,,,,AQST
35,D,2020-01-02 14:04:12,2019-12-31,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$5.82,-329,662656,0%,"-$1,915",,,,,AQST
36,D,2020-01-02 14:04:12,2019-12-31,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,329,662656,0%,+$0,,,,,AQST
37,D,2019-12-02 16:56:31,2019-11-30,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,14572,662656,+2%,+$0,,,,,AQST
38,D,2019-12-02 16:56:31,2019-11-30,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$7.79,-14572,662656,-2%,"-$113,516",,,,,AQST
39,D,2019-12-02 16:56:03,2019-11-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,14572,1044165,+1%,+$0,,,,,AQST
40,D,2019-12-02 16:56:03,2019-11-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$7.79,-14572,1044165,-1%,"-$113,516",,,,,AQST
41,D,2019-10-02 16:33:51,2019-09-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,329,1044165,0%,+$0,,,,,AQST
42,D,2019-10-02 16:33:51,2019-09-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$3.18,-145,1044165,0%,-$461,,,,,AQST
43,D,2019-10-02 16:33:19,2019-09-30,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,329,662656,0%,+$0,,,,,AQST
44,D,2019-10-02 16:33:19,2019-09-30,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$3.18,-150,662656,0%,-$477,,,,,AQST
45,D,2019-09-03 18:09:22,2019-08-31,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,14572,662477,+2%,+$0,,,,,AQST
46,D,2019-09-03 18:09:22,2019-08-31,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$3.80,-6676,662477,-1%,"-$25,369",,,,,AQST
47,D,2019-09-03 18:09:06,2019-08-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,14572,1043981,+1%,+$0,,,,,AQST
48,D,2019-09-03 18:09:06,2019-08-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$3.80,-6460,1043981,-1%,"-$24,548",,,,,AQST
49,,2019-08-27 21:49:13,2019-08-27,AQST,Barber Daniel,SVP-COO,P - Purchase,$3.99,2000,101959,+2%,"+$7,980",,,,,AQST
50,M,2019-08-22 16:30:15,2019-08-19,AQST,Scibetta James S,Dir,P - Purchase,$3.79,22971,31635,+265%,"+$86,977",,,,,AQST
51,M,2019-08-20 16:30:12,2019-08-09,AQST,Kendall Keith J,"CEO, Pres",P - Purchase,$3.87,8000,654581,+1%,"+$30,987",,,,,AQST
52,,2019-08-13 16:30:17,2019-08-09,AQST,Wood Theresa,"SVP-HR, Org. Development",P - Purchase,$3.99,1000,80765,+1%,"+$3,990",,,,,AQST
53,,2019-08-13 16:30:14,2019-08-09,AQST,Braender Lori J,"SVP, GC",P - Purchase,$4.07,10000,11000,>999%,"+$40,747",,,,,AQST
54,,2019-08-13 16:30:12,2019-08-12,AQST,Boyd Peter E.,"SVP-Bus. Process, Info. Tech.",P - Purchase,$3.81,600,50239,+1%,"+$2,286",,,,,AQST
55,D,2019-07-02 16:30:15,2019-06-30,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,329,646581,0%,+$0,,,,,AQST
56,D,2019-07-02 16:30:15,2019-06-30,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$4.20,-154,646581,0%,-$647,,,,,AQST
57,D,2019-07-02 16:30:12,2019-06-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,329,1035869,0%,+$0,,,,,AQST
58,D,2019-07-02 16:30:12,2019-06-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$4.20,-149,1035869,0%,-$626,,,,,AQST
59,D,2019-06-03 16:15:16,2019-05-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,14572,1035689,+1%,+$0,,,,,AQST
60,D,2019-06-03 16:15:16,2019-05-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$3.72,-6591,1035689,-1%,"-$24,519",,,,,AQST
61,D,2019-06-03 16:15:12,2019-05-31,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,14572,646406,+2%,+$0,,,,,AQST
62,D,2019-06-03 16:15:12,2019-05-31,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$3.72,-6780,646406,-1%,"-$25,222",,,,,AQST
63,D,2019-04-01 16:40:57,2019-03-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,329,1027708,0%,+$0,,,,,AQST
64,D,2019-04-01 16:40:57,2019-03-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$6.91,-263,1027708,0%,"-$1,817",,,,,AQST
65,D,2019-04-01 16:40:23,2019-03-31,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,329,638614,0%,+$0,,,,,AQST
66,D,2019-04-01 16:40:23,2019-03-31,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$6.91,-263,638614,0%,"-$1,817",,,,,AQST
67,D,2019-03-01 17:24:11,2019-02-28,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,14572,638548,+2%,+$0,,,,,AQST
68,D,2019-03-01 17:24:11,2019-02-28,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$8.05,-4725,638548,-1%,"-$38,036",,,,,AQST
69,D,2019-03-01 17:23:55,2019-02-28,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,14572,1027642,+1%,+$0,,,,,AQST
70,D,2019-03-01 17:23:55,2019-02-28,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$8.05,-6721,1027642,-1%,"-$54,104",,,,,AQST
71,D,2019-01-03 17:30:00,2018-12-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,329,1019791,0%,+$0,,,,,AQST
72,D,2019-01-03 17:30:00,2018-12-31,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$6.30,-162,1019791,0%,"-$1,021",,,,,AQST
73,D,2019-01-03 17:23:36,2018-12-31,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$6.30,-162,628701,0%,"-$1,021",,,,,AQST
74,D,2019-01-03 17:23:36,2018-12-31,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,329,628701,0%,+$0,,,,,AQST
75,,2018-12-11 17:41:13,2018-12-10,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",P - Purchase,$7.78,1000,1019624,0%,"+$7,780",,,,,AQST
76,,2018-12-10 17:47:07,2018-12-06,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",P - Purchase,$8.69,2000,1018624,0%,"+$17,380",,,,,AQST
77,,2018-12-10 17:46:20,2018-12-10,AQST,Barber Daniel,"SVP-Chief Strategy, Dev Office",P - Purchase,$8.00,1000,99959,+1%,"+$8,000",,,,,AQST
78,,2018-12-07 16:27:58,2018-12-06,AQST,Maxwell John T.,SVP-CFO,P - Purchase,$8.87,5000,153614,+3%,"+$44,350",,,,,AQST
79,D,2018-12-04 16:05:07,2018-11-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",M - OptEx,$0.00,14572,1016624,+1%,+$0,,,,,AQST
80,D,2018-12-04 16:05:07,2018-11-30,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",F - Tax,$8.59,-7177,1016624,-1%,"-$61,650",,,,,AQST
81,D,2018-12-04 16:02:51,2018-11-30,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,14572,628534,+2%,+$0,,,,,AQST
82,D,2018-12-04 16:02:51,2018-11-30,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$8.59,-7177,628534,-1%,"-$61,650",,,,,AQST
83,,2018-12-03 16:01:29,2018-11-21,AQST,Marshall Ken W.,Commercial Leader,P - Purchase,$10.15,1445,1445,New,"+$14,667",,,,,AQST
84,,2018-11-29 16:01:45,2018-11-27,AQST,Braender Lori J,GC,P - Purchase,$10.57,1000,1000,New,"+$10,570",,,,,AQST
85,,2018-11-28 16:01:31,2018-11-27,AQST,Kendall Keith J,"CEO, Pres",P - Purchase,$9.87,1000,621139,0%,"+$9,870",,,,,AQST
86,,2018-11-26 14:53:20,2018-11-26,AQST,Wood Theresa,"SVP-HR, Org. Development",P - Purchase,$10.34,500,79765,+1%,"+$5,170",,,,,AQST
87,,2018-11-26 13:43:06,2018-11-21,AQST,Schobel Alexander Mark,"Chief Innovation, Tech Officer",P - Purchase,$10.25,1000,1009229,0%,"+$10,250",,,,,AQST
88,,2018-11-26 13:39:56,2018-11-21,AQST,Maxwell John T.,SVP-CFO,P - Purchase,$9.80,10000,148614,+7%,"+$98,000",,,,,AQST
89,M,2018-11-26 13:38:01,2018-11-21,AQST,Kendall Keith J,"CEO, Pres",P - Purchase,$10.10,7950,620139,+1%,"+$80,325",,,,,AQST
90,,2018-11-26 13:35:15,2018-11-21,AQST,Boyd Peter E.,"SVP-Operations, Value Delivery",P - Purchase,$9.98,200,49639,0%,"+$1,996",,,,,AQST
91,D,2018-10-02 16:38:53,2018-09-30,AQST,Kendall Keith J,"CEO, Pres",M - OptEx,$0.00,329,1008229,0%,+$0,,,,,AQST
92,D,2018-10-02 16:38:53,2018-09-30,AQST,Kendall Keith J,"CEO, Pres",F - Tax,$17.51,-162,1008229,0%,"-$2,837",,,,,AQST
