,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-02 16:49:35,2022-02-28,BSY,Bergsma Gus,Chief Revenue Officer,A - Grant,$38.39,1541,876989,0%,"+$59,159",,,,,BSY
1,D,2022-03-02 16:48:14,2022-02-28,BSY,Andre Werner,CFO,F - Tax,$38.39,-338,141069,0%,"-$12,976",,,,,BSY
2,D,2022-03-02 16:48:14,2022-02-28,BSY,Andre Werner,CFO,M - OptEx,$3.88,946,141069,+1%,"+$3,670",,,,,BSY
3,DM,2022-02-23 16:46:46,2022-02-18,BSY,Bergsma Gus,Chief Revenue Officer,F - Tax,$37.79,-33291,875448,-4%,"-$1,258,205",,,,,BSY
4,DM,2022-02-23 16:46:46,2022-02-18,BSY,Bergsma Gus,Chief Revenue Officer,M - OptEx,$3.88,100990,875448,+13%,"+$391,841",,,,,BSY
5,D,2022-02-22 18:43:31,2022-02-17,BSY,Andre Werner,CFO,F - Tax,$37.82,-3166,140461,-2%,"-$119,738",,,,,BSY
6,D,2022-02-22 18:43:31,2022-02-17,BSY,Andre Werner,CFO,M - OptEx,$3.88,30859,140461,+28%,"+$119,733",,,,,BSY
7,A,2022-01-21 19:35:31,2022-01-19,BSY,Bentley Gregory S,"COB, CEO, Pres, 10%",A - Grant,$38.88,79210,8901947,+1%,"+$3,079,685",,,,,BSY
8,A,2022-01-21 19:35:31,2022-01-19,BSY,Bentley Gregory S,"COB, CEO, Pres, 10%",F - Tax,$38.88,-34617,8901947,0%,"-$1,345,909",,,,,BSY
9,A,2022-01-21 19:35:31,2021-05-13,BSY,Bentley Gregory S,"COB, CEO, Pres, 10%",S - Sale,$47.50,-61312,8901947,-1%,"-$2,912,320",,,,,BSY
10,,2022-01-21 16:57:08,2022-01-19,BSY,Andre Werner,CFO,A - Grant,$38.88,3819,112768,+4%,"+$148,483",,,,,BSY
11,,2022-01-21 16:57:08,2022-01-19,BSY,Andre Werner,CFO,F - Tax,$38.88,-1273,112768,-1%,"-$49,494",,,,,BSY
12,,2022-01-21 16:56:03,2022-01-19,BSY,Cumins Nicholas,COO,A - Grant,$38.88,12263,71339,+21%,"+$476,785",,,,,BSY
13,,2022-01-21 16:56:03,2022-01-19,BSY,Cumins Nicholas,COO,F - Tax,$38.88,-5823,71339,-8%,"-$226,398",,,,,BSY
14,,2022-01-21 16:55:04,2022-01-19,BSY,Bentley Keith A.,"CTO, 10%",A - Grant,$38.88,63746,16669781,0%,"+$2,478,444",,,,,BSY
15,,2022-01-21 16:55:04,2022-01-19,BSY,Bentley Keith A.,"CTO, 10%",F - Tax,$38.88,-21774,16669781,0%,"-$846,573",,,,,BSY
16,,2022-01-21 16:53:06,2022-01-19,BSY,Bergsma Gus,Chief Revenue Officer,A - Grant,$38.88,10393,807749,+1%,"+$404,080",,,,,BSY
17,,2022-01-21 16:53:06,2022-01-19,BSY,Bergsma Gus,Chief Revenue Officer,F - Tax,$38.88,-3268,807749,0%,"-$127,060",,,,,BSY
18,,2022-01-21 16:51:42,2022-01-19,BSY,Shaman David R.,GC,A - Grant,$38.88,8171,794505,+1%,"+$317,688",,,,,BSY
19,,2022-01-21 16:51:42,2022-01-19,BSY,Shaman David R.,GC,F - Tax,$38.88,-2459,794505,0%,"-$95,606",,,,,BSY
20,,2022-01-05 16:52:24,2022-01-03,BSY,Bentley Barry J.,"Dir, 10%",F - Tax,$48.48,-176987,12960574,-1%,"-$8,580,330",,,,,BSY
21,,2022-01-05 16:51:24,2022-01-03,BSY,Bentley Keith A.,"CTO, 10%",F - Tax,$48.48,-24725,16627809,0%,"-$1,198,668",,,,,BSY
22,,2022-01-05 16:50:09,2022-01-03,BSY,Bentley Gregory S,"COB, CEO, Pres, 10%",F - Tax,$48.48,-229568,8856354,-3%,"-$11,129,457",,,,,BSY
23,,2021-12-20 16:53:48,2021-12-16,BSY,Bergsma Gus,Chief Revenue Officer,A - Grant,$0.00,329,800624,0%,+$0,,,,,BSY
24,,2021-12-20 16:52:52,2021-12-16,BSY,Bentley Gregory S,"COB, CEO, Pres, 10%",A - Grant,$0.00,2363,9085922,0%,+$0,,,,,BSY
25,,2021-12-20 16:52:09,2021-12-16,BSY,Shaman David R.,GC,A - Grant,$0.00,294,788689,0%,+$0,,,,,BSY
26,,2021-12-20 16:51:30,2021-12-16,BSY,Andre Werner,Chief Accounting Officer,A - Grant,$0.00,2,110154,0%,+$0,,,,,BSY
27,,2021-12-20 16:51:10,2021-12-16,BSY,Hollister David J.,See Remarks,A - Grant,$0.00,1510,2372195,0%,+$0,,,,,BSY
28,,2021-12-20 16:50:51,2021-12-16,BSY,Bentley Raymond B.,"EVP, 10%",A - Grant,$0.00,708,18521490,0%,+$0,,,,,BSY
29,M,2021-12-20 16:50:51,2021-08-17,BSY,Bentley Raymond B.,"EVP, 10%",G - Gift,$0.00,-500500,18521490,-3%,-$0,,,,,BSY
30,,2021-12-20 16:50:16,2021-12-16,BSY,Cumins Nicholas,Chief Product Officer,A - Grant,$0.00,7,64899,0%,+$0,,,,,BSY
31,,2021-12-20 16:49:28,2021-12-16,BSY,Griswold Kirk B.,Dir,A - Grant,$0.00,75,514216,0%,+$0,,,,,BSY
32,,2021-12-20 16:48:46,2021-12-16,BSY,Bentley Keith A.,"CTO, 10%",A - Grant,$0.00,2066,16652534,0%,+$0,,,,,BSY
33,M,2021-12-20 16:48:46,2021-12-07,BSY,Bentley Keith A.,"CTO, 10%",G - Gift,$0.00,-498330,16652534,+3%,-$0,,,,,BSY
34,,2021-12-20 16:47:23,2021-12-16,BSY,Bentley Barry J.,"Dir, 10%",A - Grant,$0.00,694,13137561,0%,+$0,,,,,BSY
35,M,2021-12-20 16:47:23,2021-09-21,BSY,Bentley Barry J.,"Dir, 10%",G - Gift,$0.00,50792,13137561,0%,+$0,,,,,BSY
36,,2021-12-03 14:14:58,2021-12-02,BSY,Hollister David J.,See Remarks,P - Purchase,$47.21,5319,2370685,0%,"+$251,110",,,,,BSY
37,,2021-12-03 08:31:48,2021-12-02,BSY,Bentley Gregory S,"COB, CEO, Pres, 10%",P - Purchase,$47.54,21033,9083559,0%,"+$999,993",,,,,BSY
38,,2021-11-10 16:42:12,2021-11-08,BSY,Griswold Kirk B.,Dir,S - Sale,$60.10,-45881,514141,-8%,"-$2,757,586",,,,,BSY
