,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2021-12-23 18:20:00,2021-12-21,BTTX,Lavizzo-Mourey Risa J,Dir,P - Purchase,$4.60,10000,10000,New,"+$46,000",,,,,BTTX
1,,2021-12-22 18:03:31,2021-12-20,BTTX,Appelbaum Kevin J,"CEO, 10%",P - Purchase,$4.60,1000,2410469,0%,"+$4,600",,,,,BTTX
2,,2021-12-17 20:43:19,2021-12-15,BTTX,Appelbaum Kevin J,"CEO, 10%",P - Purchase,$4.71,750,2409469,0%,"+$3,530",,,,,BTTX
3,,2021-12-16 16:32:17,2021-12-14,BTTX,Parker Geoffrey M.,Dir,P - Purchase,$4.94,20000,53333,+60%,"+$98,800",,,,,BTTX
4,M,2021-12-15 16:53:32,2021-12-13,BTTX,Heinen Mark,See Remarks,P - Purchase,$4.92,3333,10000,+50%,"+$16,400",,,,,BTTX
5,,2021-12-15 16:45:10,2021-12-13,BTTX,Armanino Andrew J.,Dir,P - Purchase,$5.48,21000,99662,+27%,"+$115,067",,,,,BTTX
6,,2021-12-14 17:32:58,2021-12-10,BTTX,Appelbaum Kevin J,"CEO, 10%",P - Purchase,$5.98,1000,2408719,0%,"+$5,975",,,,,BTTX
7,,2021-12-07 16:23:45,2021-12-03,BTTX,Granger Elder,Dir,P - Purchase,$6.66,1000,1000,New,"+$6,660",,,,,BTTX
8,M,2021-12-06 17:34:52,2021-12-02,BTTX,Appelbaum Kevin J,"CEO, 10%",P - Purchase,$6.63,1000,2407719,0%,"+$6,633",,,,,BTTX
9,,2021-12-01 16:42:58,2021-11-29,BTTX,Armanino Andrew J.,Dir,P - Purchase,$6.96,17000,78662,+28%,"+$118,320",,,,,BTTX
10,D,2021-11-01 21:02:49,2021-10-28,BTTX,Carmona Richard H,Dir,A - Grant,$0.00,153619,153619,New,+$0,,,,,BTTX
11,D,2021-11-01 20:57:52,2021-10-28,BTTX,Parker Geoffrey M.,Dir,A - Grant,$0.00,33333,33333,New,+$0,,,,,BTTX
12,D,2021-11-01 20:56:34,2021-10-28,BTTX,Armanino Andrew J.,Dir,A - Grant,$0.00,61662,74996,+462%,+$0,,,,,BTTX
13,D,2021-11-01 20:55:45,2021-10-28,BTTX,Perry David P,"See Remarks, 10%",A - Grant,$0.09,10578501,31920311,+50%,"+$1,000,000",,,,,BTTX
14,DM,2021-11-01 20:55:45,2021-04-30,BTTX,Perry David P,"See Remarks, 10%",P - Purchase,$9.99,251536,31920311,+1%,"+$2,512,432",,,,,BTTX
15,D,2021-11-01 20:47:52,2021-10-28,BTTX,Heinen Mark,See Remarks,A - Grant,$0.00,6667,33333,+25%,+$0,,,,,BTTX
16,,2021-04-09 18:32:10,2021-04-07,MCADU,Liu Suying,"CEO, 10%",S - Sale,$9.00,-200000,1374000,-13%,"-$1,800,000",,,,,BTTX
17,,2021-04-09 18:31:41,2021-04-07,MCADU,Mountain Crest Capital LLC,10%,S - Sale,$9.00,-200000,1374000,-13%,"-$1,800,000",,,,,BTTX
18,,2021-04-09 18:31:18,2021-04-07,MCADU,Liu Dong,"CFO, 10%",S - Sale,$9.00,-200000,1374000,-13%,"-$1,800,000",,,,,BTTX
