,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2020-06-08 18:18:39,2020-06-04,MCEP,Goff John C,10%,C - Converted deriv,$0.00,8044061,183590,-98%,$0,,,,,MCEP
1,M,2019-03-11 17:04:53,2018-02-22,MCEP,Olmstead Jeffrey R.,CEO,A - Grant,$0.00,60000,612429,+11%,+$0,,,,,MCEP
2,M,2019-03-11 17:01:57,2018-02-22,MCEP,Olmstead Charles R.,Exec COB,A - Grant,$0.00,60000,894178,+7%,+$0,,,,,MCEP
3,M,2019-03-11 16:57:47,2018-02-22,MCEP,McLawhorn Charles L III,"VP GC, Secretary",A - Grant,$0.00,45000,98541,+84%,+$0,,,,,MCEP
4,,2019-03-11 16:57:47,2019-03-07,MCEP,McLawhorn Charles L III,"VP GC, Secretary",S - Sale,$0.92,-3449,98541,-3%,"-$3,173",,,,,MCEP
5,M,2019-03-11 16:54:33,2018-07-25,MCEP,Houchin Philip R,CFO,A - Grant,$0.00,60000,165000,+57%,+$0,,,,,MCEP
6,M,2019-03-11 09:14:11,2018-02-22,MCEP,Morgan Sherry,Chief Accounting Officer,A - Grant,$0.00,45000,111464,+68%,+$0,,,,,MCEP
7,,2019-03-11 09:14:11,2019-03-06,MCEP,Morgan Sherry,Chief Accounting Officer,S - Sale,$0.96,-3854,111464,-3%,"-$3,700",,,,,MCEP
8,M,2019-03-05 17:44:03,2018-07-31,MCEP,Olmstead Jeffrey R.,CEO,A - Grant,$1.32,36666,552429,+7%,"+$48,472",,,,,MCEP
9,,2019-03-05 17:35:24,2019-03-01,MCEP,McLawhorn Charles L III,"VP GC, Secretary",A - Grant,$0.97,15000,56990,+36%,"+$14,480",,,,,MCEP
10,,2019-03-05 17:33:07,2019-03-01,MCEP,Morgan Sherry,Chief Accounting Officer,A - Grant,$0.97,15000,70318,+27%,"+$14,480",,,,,MCEP
11,,2019-03-05 17:30:54,2019-03-01,MCEP,Olmstead Charles R.,Exec COB,A - Grant,$0.97,20000,834178,+2%,"+$19,306",,,,,MCEP
12,M,2019-02-08 16:47:08,2019-02-06,MCEP,McLawhorn Charles L III,"VP GC, Secretary",M - OptEx,$1.03,5078,41990,+14%,"+$5,227",,,,,MCEP
13,,2019-02-01 17:35:14,2019-01-31,MCEP,Ball C Fred Jr,Dir,A - Grant,$1.07,10000,111310,+10%,"+$10,700",,,,,MCEP
14,,2019-02-01 17:32:21,2019-01-31,MCEP,John Wat Brown,Dir,A - Grant,$1.07,10000,40000,+33%,"+$10,700",,,,,MCEP
15,,2019-02-01 17:24:40,2019-01-31,MCEP,Smith Cameron O.,Dir,A - Grant,$1.07,10000,67340,+17%,"+$10,700",,,,,MCEP
16,D,2019-02-01 17:22:48,2019-01-31,MCEP,Colyer Wilkie Schell Jr,Dir,A - Grant,$1.07,10000,24000,+71%,"+$10,700",,,,,MCEP
17,,2019-02-01 17:19:39,2019-01-31,MCEP,Leidel Peter A,Dir,A - Grant,$1.07,10000,462948,+2%,"+$10,700",,,,,MCEP
18,,2019-02-01 17:16:57,2019-01-31,MCEP,Houchin Philip R,CFO,A - Grant,$1.07,15000,105000,+17%,"+$16,050",,,,,MCEP
19,,2019-02-01 17:12:47,2019-01-31,MCEP,Olmstead Charles R.,Exec COB,A - Grant,$1.07,20000,814178,+3%,"+$21,400",,,,,MCEP
20,,2019-02-01 17:09:17,2019-01-31,MCEP,Morgan Sherry,Chief Accounting Officer,A - Grant,$1.07,15000,55318,+37%,"+$16,050",,,,,MCEP
21,,2019-02-01 17:06:29,2019-01-31,MCEP,McLawhorn Charles L III,"VP GC, Secretary",A - Grant,$1.07,15000,47068,+47%,"+$16,050",,,,,MCEP
22,,2019-02-01 17:03:38,2019-01-31,MCEP,Olmstead Jeffrey R.,CEO,A - Grant,$1.07,20000,532429,+4%,"+$21,400",,,,,MCEP
23,AD,2019-01-08 15:15:06,2018-12-31,MCEP,Goff John C,10%,P - Purchase,$0.78,380000,160000,-173%,"+$296,324",,,,,MCEP
24,D,2019-01-03 15:27:39,2018-12-31,MCEP,Goff John C,10%,P - Purchase,$0.78,380000,160000,-173%,"+$296,324",,,,,MCEP
25,D,2018-12-28 15:04:03,2018-12-27,MCEP,Goff John C,10%,P - Purchase,$0.76,40000,60000,+200%,"+$30,259",,,,,MCEP
26,DM,2018-12-27 14:46:59,2018-12-24,MCEP,Goff John C,10%,P - Purchase,$0.69,258000,50000,-124%,"+$177,140",,,,,MCEP
27,,2018-11-21 18:11:23,2018-11-20,MCEP,Houchin Philip R,CFO,P - Purchase,$1.05,25000,90000,+38%,"+$26,263",,,,,MCEP
28,,2018-11-15 16:44:59,2018-11-13,MCEP,John Wat Brown,Dir,A - Grant,$1.15,2000,30000,+7%,"+$2,300",,,,,MCEP
29,,2018-08-13 17:20:14,2018-08-08,MCEP,Houchin Philip R,CFO,P - Purchase,$1.58,25000,65000,+63%,"+$39,503",,,,,MCEP
30,,2018-08-07 17:41:14,2018-07-31,MCEP,Houchin Philip R,CFO,A - Grant,$1.75,15000,40000,+60%,"+$26,250",,,,,MCEP
31,,2018-08-07 17:35:54,2018-07-31,MCEP,Morgan Sherry,Chief Accounting Officer,A - Grant,$1.75,6666,40318,+20%,"+$11,666",,,,,MCEP
