,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-01-06 17:19:14,2022-01-03,TAIT,Miller Craig,Dir,S - Sale,$4.10,-333,0,-100%,"-$1,365",,,,,TAIT
1,M,2022-01-03 12:18:50,2021-12-30,TAIT,Miller Craig,Dir,S - Sale,$4.03,-2000,333,-86%,"-$8,060",,,,,TAIT
2,D,2021-12-30 13:41:07,2021-12-27,TAIT,Miller Craig,Dir,M - OptEx,$2.68,3333,2333,-333%,"+$8,932",,,,,TAIT
3,D,2021-12-30 13:41:07,2021-12-29,TAIT,Miller Craig,Dir,S - Sale+OE,$4.10,-1000,2333,-30%,"-$4,100",,,,,TAIT
4,D,2021-12-23 16:48:35,2021-12-21,TAIT,Miller Craig,Dir,S - Sale+OE,$3.95,-1667,0,-100%,"-$6,591",,,,,TAIT
5,D,2021-12-20 16:37:17,2021-12-15,TAIT,Miller Craig,Dir,M - OptEx,$2.21,1667,1667,New,"+$3,684",,,,,TAIT
6,D,2021-12-16 13:02:18,2021-12-13,TAIT,Miller Craig,Dir,M - OptEx,$1.62,1500,0,-100%,"+$2,430",,,,,TAIT
7,D,2021-12-16 13:02:18,2021-12-16,TAIT,Miller Craig,Dir,S - Sale+OE,$4.00,-1500,0,-100%,"-$6,000",,,,,TAIT
8,,2021-12-09 14:20:44,2021-12-06,TAIT,Miller Craig,Dir,S - Sale,$3.92,-500,0,-100%,"-$1,960",,,,,TAIT
9,D,2021-12-02 13:50:17,2021-11-30,TAIT,Miller Craig,Dir,M - OptEx,$162.00,2500,500,-125%,"+$405,000",,,,,TAIT
10,D,2021-12-02 13:50:17,2021-12-01,TAIT,Miller Craig,Dir,S - Sale+OE,$4.13,-2000,500,-80%,"-$8,250",,,,,TAIT
11,D,2021-11-23 17:23:03,2021-11-18,TAIT,Miller Craig,Dir,M - OptEx,$1.62,1000,0,-100%,"+$1,620",,,,,TAIT
12,D,2021-11-23 17:23:03,2021-11-19,TAIT,Miller Craig,Dir,S - Sale+OE,$4.36,-1000,0,-100%,"-$4,360",,,,,TAIT
13,D,2021-08-13 17:48:57,2021-08-11,TAIT,Vanderhorst David,CFO,M - OptEx,$0.99,10000,38000,+36%,"+$9,900",,,,,TAIT
14,,2021-06-30 19:25:44,2021-06-28,TAIT,Vanderhorst David,CFO,G - Gift,$0.00,-2000,28000,-7%,-$0,,,,,TAIT
15,D,2021-06-07 17:03:56,2021-06-04,TAIT,Vanderhorst David,CFO,M - OptEx,$0.97,8000,30000,+36%,"+$7,760",,,,,TAIT
16,DM,2021-06-07 17:03:56,2021-06-03,TAIT,Vanderhorst David,CFO,S - Sale+OE,$6.06,-15100,30000,-33%,"-$91,448",,,,,TAIT
17,AM,2020-12-02 17:49:36,2020-11-02,TAIT,Miller Craig,Dir,M - OptEx,$1.62,5000,2500,-200%,"+$8,100",,,,,TAIT
18,,2020-11-16 10:50:28,2020-11-11,TAIT,Miller Craig,Dir,S - Sale,$2.65,-2500,0,-100%,"-$6,625",,,,,TAIT
19,D,2020-11-12 18:07:35,2020-11-10,TAIT,Vanderhorst David,CFO,M - OptEx,$1.07,17000,37100,+85%,"+$18,170",,,,,TAIT
20,,2020-11-12 16:11:16,2020-11-10,TAIT,Miller Craig,Dir,P - Purchase,$1.62,2500,2500,New,"+$4,050",,,,,TAIT
21,,2020-11-12 16:06:14,2020-11-12,TAIT,Miller Craig,Dir,S - Sale,$2.60,-2500,0,-100%,"-$6,500",,,,,TAIT
22,,2020-11-09 18:34:03,2020-11-02,TAIT,Miller Craig,Dir,P - Purchase,$1.62,2500,2500,New,"+$4,050",,,,,TAIT
23,D,2020-06-23 17:48:53,2020-06-19,TAIT,Ku Tzu Sheng,"Dir, 10%",M - OptEx,$1.09,5000,663265,+1%,"+$5,450",,,,,TAIT
24,M,2020-02-26 19:15:05,2020-02-24,TAIT,Miller Craig,Dir,S - Sale,$2.55,-5000,4000,-56%,"-$12,740",,,,,TAIT
25,D,2020-02-24 17:27:58,2020-02-19,TAIT,Miller Craig,Dir,M - OptEx,$1.62,5000,5000,New,"+$8,100",,,,,TAIT
26,D,2020-02-07 18:47:02,2020-02-05,TAIT,Chiang Richard,Dir,M - OptEx,$1.14,40000,174694,+30%,"+$45,400",,,,,TAIT
27,D,2019-05-31 19:56:36,2019-05-29,TAIT,Ku Tzu Sheng,"Dir, 10%",M - OptEx,$1.05,5000,658265,+1%,"+$5,250",,,,,TAIT
28,D,2019-05-08 18:53:59,2019-05-06,TAIT,Sung Felix,Dir,M - OptEx,$0.84,5000,31727,+19%,"+$4,200",,,,,TAIT
29,D,2019-05-06 18:47:42,2019-05-02,TAIT,Vanderhorst David,CFO,M - OptEx,$0.84,5000,20100,+33%,"+$4,200",,,,,TAIT
30,D,2019-05-06 17:58:33,2019-05-02,TAIT,Chiang Richard,Dir,M - OptEx,$0.84,5000,29694,+20%,"+$4,200",,,,,TAIT
31,,2019-02-27 18:46:56,2019-02-13,TAIT,Wang Stewart,"Pres, CEO, 10%",F - Tax,$1.08,-75600,153239,-33%,"-$81,648",,,,,TAIT
