,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2020-06-02 19:19:58,2020-06-01,IOVA,Fardis Maria,"Pres, CEO",F - Tax,$33.12,-1894,298786,-1%,"-$62,729",,,,,IOVA
1,,2020-05-04 21:01:21,2020-05-01,IOVA,Fardis Maria,"Pres, CEO",F - Tax,$32.00,-1894,300680,-1%,"-$60,608",,,,,IOVA
2,,2020-04-03 16:30:17,2020-04-01,IOVA,Fardis Maria,"Pres, CEO",F - Tax,$27.94,-1494,302574,0%,"-$41,742",,,,,IOVA
3,,2020-03-04 17:00:38,2020-03-02,IOVA,Fardis Maria,"Pres, CEO",F - Tax,$35.99,-1321,304068,0%,"-$47,543",,,,,IOVA
4,,2020-02-05 16:31:43,2020-02-03,IOVA,Fardis Maria,"Pres, CEO",F - Tax,$22.54,-1302,305389,0%,"-$29,347",,,,,IOVA
5,,2020-01-06 19:00:23,2020-01-02,IOVA,Fardis Maria,"Pres, CEO",F - Tax,$26.68,-1562,306691,-1%,"-$41,674",,,,,IOVA
6,M,2019-12-04 21:01:28,2019-11-01,IOVA,Fardis Maria,"Pres, CEO",F - Tax,$22.32,-3788,308253,-1%,"-$84,529",,,,,IOVA
7,M,2019-12-04 21:01:17,2017-04-03,IOVA,Fardis Maria,"Pres, CEO",F - Tax,$7.08,-237959,312041,-43%,"-$1,685,564",,,,,IOVA
8,,2018-12-20 17:00:35,2018-12-18,IOVA,Dukes Iain D.,Dir,P - Purchase,$8.65,12000,12000,New,"+$103,796",,,,,IOVA
9,,2018-12-14 17:00:50,2018-12-13,IOVA,McPeak Merrill A,Dir,P - Purchase,$9.63,10000,456583,+2%,"+$96,273",,,,,IOVA
10,M,2018-12-07 16:32:49,2018-12-04,IOVA,Rothbaum Wayne P.,Dir,P - Purchase,$10.20,1221053,7067333,+21%,"+$12,454,056",,,,,IOVA
11,AM,2016-08-26 15:49:20,2016-08-24,LBIO,Hillsberg Sanford,Dir,S - Sale,$8.95,-54000,100000,-35%,"-$483,412",1.0,-6.0,-7.0,-10.0,IOVA
12,,2016-08-24 14:18:44,2016-08-22,LBIO,Hillsberg Sanford,Dir,S - Sale,$9.11,-54000,100000,-35%,"-$491,740",-6.0,-9.0,-11.0,-22.0,IOVA
13,D,2016-06-09 21:34:57,2016-06-01,LBIO,Fardis Maria,"Pres, CEO",A - Grant,$0.00,550000,550000,New,+$0,-4.0,0.0,9.0,-16.0,IOVA
14,D,2015-12-30 18:57:23,2015-02-28,LBIO,Hawkins Elma,"Pres, CEO",F - Tax,$8.98,-23988,223567,-10%,"-$215,412",1.0,-7.0,-22.0,3.0,IOVA
15,D,2015-12-30 18:57:23,2015-02-28,LBIO,Hawkins Elma,"Pres, CEO",M - OptEx,$0.00,40000,223567,+22%,+$0,1.0,-7.0,-22.0,3.0,IOVA
16,D,2015-12-30 15:00:22,2015-09-30,LBIO,Bender James G.,"VP, Manufacturing",F - Tax,$5.76,-11274,88726,-11%,"-$64,938",1.0,-6.0,-21.0,4.0,IOVA
17,M,2015-09-09 13:13:19,2015-09-04,LBIO,Hillsberg Sanford,Dir,S - Sale,$6.99,-32500,154000,-17%,"-$227,085",-2.0,7.0,-13.0,-28.0,IOVA
18,,2015-08-04 17:05:03,2015-08-03,LBIO,Hillsberg Sanford,Dir,S - Sale,$8.15,-32500,186500,-15%,"-$264,875",-3.0,-8.0,-16.0,-30.0,IOVA
19,,2015-05-08 13:07:46,2015-05-01,LBIO,"Ayer Capital Management, LP",10%,S - Sale,$9.62,-2780682,2823333,-50%,"-$26,752,385",-3.0,-13.0,-8.0,-41.0,IOVA
20,,2015-05-07 17:49:12,2015-05-06,LBIO,Hillsberg Sanford,Dir,S - Sale,$10.00,-50000,219000,-19%,"-$500,000",-3.0,-11.0,-7.0,-39.0,IOVA
21,D,2015-01-29 18:36:11,2014-12-16,LBIO,Hillsberg Sanford,Dir,A - Grant,$0.00,25000,269000,+10%,+$0,-2.0,-4.0,12.0,5.0,IOVA
22,E,2014-11-07 08:41:20,2014-11-06,LBIO,Bristol Investment Fund Ltd,10%,S - Sale,$6.90,-100000,3867863,-3%,"-$690,000",0.0,-13.0,-12.0,58.0,IOVA
23,D,2014-10-07 18:34:31,2014-06-23,LBIO,Radvanyi Laszlo,Chief Scientific Officer,A - Grant,$0.00,180000,180000,New,+$0,-2.0,-10.0,0.0,81.0,IOVA
24,,2014-01-22 14:29:22,2013-12-30,LBIO,Singh Manish,"Pres, CEO, 10%",A - Grant,$0.00,607500,2546000,+31%,+$0,-12.0,-19.0,-26.0,-6.0,IOVA
25,,2014-01-16 14:26:27,2013-12-30,LBIO,Hillsberg Sanford,Dir,A - Grant,$0.00,67500,269000,+33%,+$0,-9.0,-36.0,-34.0,-24.0,IOVA
26,D,2014-01-13 15:17:20,2014-01-06,LBIO,Bender James G.,"VP, Manufacturing",A - Grant,$0.00,100000,100000,New,+$0,5.0,-3.0,-29.0,-15.0,IOVA
27,D,2013-11-12 16:48:51,2013-11-05,LBIO,McPeak Merrill A/,Dir,P - Purchase,$2.00,50000,396432,+14%,"+$100,000",4.0,88.0,141.0,130.0,IOVA
28,D,2013-11-07 20:20:46,2013-11-05,LBIO,Singh Manish,"Pres, CEO, 10%",A - Grant,$0.00,607500,1938500,+46%,+$0,2.0,7.0,215.0,141.0,IOVA
29,D,2013-11-07 20:20:46,2013-11-05,LBIO,Singh Manish,"Pres, CEO, 10%",P - Purchase,$2.00,125000,1938500,+7%,"+$250,000",2.0,7.0,215.0,141.0,IOVA
30,,2013-11-07 19:53:42,2013-11-05,LBIO,Hillsberg Sanford,Dir,A - Grant,$0.00,67500,201500,+50%,+$0,2.0,7.0,215.0,141.0,IOVA
