,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2021-03-25 09:57:25,2021-03-23,NVVE,Smith Ted C.,"Pres, COO",A - Grant,$0.00,25547,111239,+30%,+$0,,,,,NVVE
1,D,2021-03-25 09:57:11,2021-03-23,NVVE,Robson David,CFO,A - Grant,$0.00,18248,18248,New,+$0,,,,,NVVE
2,D,2021-03-25 09:57:00,2021-03-23,NVVE,Poilasne Gregory,CEO,A - Grant,$0.00,43796,1254419,+4%,+$0,,,,,NVVE
