,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2017-11-30 18:57:05,2017-11-28,HPJ,Li Ping,Dir,S - Sale,$4.43,-10500,15000,-41%,"-$46,512",,,,,HPJ
1,M,2017-11-02 20:46:52,2017-10-31,HPJ,Li Wen Liang,Dir,S - Sale,$5.32,-68370,1501117,-4%,"-$363,465",,,,,HPJ
2,M,2017-10-30 20:32:29,2017-10-25,HPJ,Li Wen Liang,"Dir, 10%",S - Sale,$5.75,-86691,1569487,-5%,"-$498,094",,,,,HPJ
3,,2017-10-17 19:04:38,2017-10-13,HPJ,Li Wen Liang,"Dir, 10%",S - Sale,$5.52,-4070,1656178,0%,"-$22,485",,,,,HPJ
4,M,2017-10-12 18:46:56,2017-10-10,HPJ,Li Wen Liang,"Dir, 10%",S - Sale,$5.40,-173415,1660248,-9%,"-$937,293",,,,,HPJ
5,M,2017-10-10 17:07:36,2017-10-05,HPJ,Li Wen Liang,"Dir, 10%",S - Sale,$5.03,-73806,1833663,-4%,"-$371,234",,,,,HPJ
6,D,2017-09-26 17:33:17,2017-09-22,HPJ,Pan Dang Yu,"CEO, 10%",A - Grant,$0.00,30000,3092773,+1%,+$0,,,,,HPJ
7,D,2017-09-26 17:31:48,2017-09-22,HPJ,Pan Sunny,CFO,A - Grant,$0.00,20000,20000,New,+$0,,,,,HPJ
8,,2017-09-26 17:24:04,2017-09-22,HPJ,Li Xinhai,Dir,A - Grant,$0.00,15000,30000,+100%,+$0,,,,,HPJ
9,,2017-09-26 17:22:39,2017-09-22,HPJ,Li Ping,Dir,A - Grant,$0.00,15000,25500,+143%,+$0,,,,,HPJ
10,,2017-09-26 17:20:46,2017-09-22,HPJ,Fisher Truman Joseph III,Dir,A - Grant,$0.00,15000,36000,+71%,+$0,,,,,HPJ
11,D,2017-09-25 21:06:30,2017-09-22,HPJ,Li Wen Liang,"Dir, 10%",A - Grant,$0.00,20000,1907469,+1%,+$0,,,,,HPJ
12,D,2017-09-25 21:06:30,2017-09-21,HPJ,Li Wen Liang,"Dir, 10%",S - Sale+OE,$5.25,-1800,1907469,0%,"-$9,450",,,,,HPJ
13,M,2017-09-20 19:14:08,2017-09-18,HPJ,Li Wen Liang,"Dir, 10%",S - Sale,$5.07,-200476,1889269,-10%,"-$1,015,828",,,,,HPJ
14,,2017-06-13 19:58:17,2017-06-02,HPJ,Ma Wen Wei,VP of Manufacturing,S - Sale,$5.00,-29003,456367,-6%,"-$145,015",,,,,HPJ
15,M,2017-06-06 16:06:01,2017-06-01,HPJ,Li Wen Liang,"Dir, 10%",S - Sale,$5.12,-44225,2089745,-2%,"-$226,358",,,,,HPJ
16,,2017-06-05 20:42:16,2017-06-01,HPJ,Ma Wen Wei,VP of Manufacturing,S - Sale,$5.00,-7965,485370,-2%,"-$39,825",,,,,HPJ
