,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-02-17 16:18:53,2022-02-16,LYLT,Hageman Cynthia L,"EVP, GC",F - Tax,$24.68,-603,40103,-1%,"-$14,882",,,,,LYLT
1,,2022-02-17 16:18:53,2022-02-15,LYLT,Hageman Cynthia L,"EVP, GC",A - Grant,$0.00,31657,40103,+375%,+$0,,,,,LYLT
2,,2022-02-17 16:18:21,2022-02-16,LYLT,Cameron Blair F,"AIR MILES, Pres",F - Tax,$24.68,-2010,55543,-3%,"-$49,607",,,,,LYLT
3,,2022-02-17 16:18:21,2022-02-15,LYLT,Cameron Blair F,"AIR MILES, Pres",A - Grant,$0.00,36934,55543,+198%,+$0,,,,,LYLT
4,,2022-02-17 16:17:54,2022-02-16,LYLT,Mennen Claudia,BrandLoyalty CEO,F - Tax,$24.68,-1937,46060,-4%,"-$47,805",,,,,LYLT
5,,2022-02-17 16:17:54,2022-02-15,LYLT,Mennen Claudia,BrandLoyalty CEO,A - Grant,$0.00,30796,46060,+202%,+$0,,,,,LYLT
6,,2022-02-17 16:17:31,2022-02-16,LYLT,Chesnut John Jeffrey,"EVP, CFO",F - Tax,$24.68,-749,56337,-1%,"-$18,485",,,,,LYLT
7,,2022-02-17 16:17:31,2022-02-15,LYLT,Chesnut John Jeffrey,"EVP, CFO",A - Grant,$0.00,42210,56337,+299%,+$0,,,,,LYLT
8,,2022-02-17 16:16:59,2022-02-16,LYLT,Santillan Laura,"SVP, Chief Accounting Officer",F - Tax,$24.68,-776,47780,-2%,"-$19,152",,,,,LYLT
9,,2022-02-17 16:16:59,2022-02-15,LYLT,Santillan Laura,"SVP, Chief Accounting Officer",A - Grant,$0.00,25502,47780,+114%,+$0,,,,,LYLT
10,,2022-02-17 16:16:18,2022-02-15,LYLT,Horn Charles L,"Pres, CEO",A - Grant,$0.00,84419,133162,+173%,+$0,,,,,LYLT
11,,2021-12-15 16:08:15,2021-12-15,LYLT,Genovese Richard A.,Dir,A - Grant,$0.00,3295,3295,New,+$0,,,,,LYLT
12,,2021-12-15 16:07:32,2021-12-15,LYLT,Ballou Roger H,Dir,A - Grant,$0.00,3295,10548,+45%,+$0,,,,,LYLT
13,,2021-12-15 16:07:08,2021-12-15,LYLT,Rayner Barbara L,Dir,A - Grant,$0.00,3295,3295,New,+$0,,,,,LYLT
14,,2021-12-15 16:06:45,2021-12-15,LYLT,Horn Charles L,"Pres, CEO",A - Grant,$0.00,32946,48743,+209%,+$0,,,,,LYLT
15,,2021-12-15 16:06:05,2021-12-15,LYLT,Atkinson Graham W,Dir,A - Grant,$0.00,3295,3295,New,+$0,,,,,LYLT
16,,2021-12-07 16:14:31,2021-12-07,LYLT,Cameron Blair F,"AIR MILES, Pres",A - Grant,$0.00,20300,20619,>999%,+$0,,,,,LYLT
17,,2021-12-07 16:14:08,2021-12-07,LYLT,Chesnut John Jeffrey,"EVP, CFO",A - Grant,$0.00,13051,14876,+715%,+$0,,,,,LYLT
18,,2021-12-07 16:13:55,2021-12-07,LYLT,Mennen Claudia,BrandLoyalty CEO,A - Grant,$0.00,16927,17201,>999%,+$0,,,,,LYLT
19,,2021-12-07 16:13:35,2021-12-07,LYLT,Hageman Cynthia L,"EVP, GC, Sec'y",A - Grant,$0.00,6162,9049,+213%,+$0,,,,,LYLT
20,,2021-12-07 16:13:02,2021-12-07,LYLT,Santillan Laura,"SVP, Chief Accounting Officer",A - Grant,$0.00,14017,23054,+155%,+$0,,,,,LYLT
21,,2021-11-30 08:04:52,2021-11-29,LYLT,Horn Charles L,"Pres, CEO",P - Purchase,$28.38,1762,15797,+13%,"+$50,000",,,,,LYLT
22,,2021-11-29 07:30:36,2021-11-26,LYLT,Horn Charles L,"Pres, CEO",P - Purchase,$29.74,841,14035,+6%,"+$25,000",,,,,LYLT
23,,2021-11-22 07:31:11,2021-11-19,LYLT,Horn Charles L,"Pres, CEO",P - Purchase,$32.50,1538,13194,+13%,"+$50,000",,,,,LYLT
24,,2021-11-15 07:26:52,2021-11-11,LYLT,Horn Charles L,"Pres, CEO",P - Purchase,$35.00,2857,11656,+32%,"+$100,000",,,,,LYLT
25,,2021-11-15 07:26:01,2021-11-11,LYLT,Ballou Roger H,Dir,P - Purchase,$34.09,2932,7253,+68%,"+$99,945",,,,,LYLT
26,M,2021-11-10 16:32:55,2021-11-09,LYLT,Horn Charles L,"Pres, CEO",P - Purchase,$39.82,6278,8798,+249%,"+$250,000",,,,,LYLT
