,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-16 16:46:31,2022-03-14,BBIO,Dachille Douglas A.,Dir,P - Purchase,$8.19,10000,20000,+100%,"+$81,934",,,,,BBIO
1,D,2022-02-18 16:35:29,2022-02-16,BBIO,Kumar Neil,"CEO, Pres",F - Tax,$8.84,-3085,7535651,0%,"-$27,271",,,,,BBIO
2,D,2022-02-18 16:35:29,2022-02-16,BBIO,Kumar Neil,"CEO, Pres",M - OptEx,$0.00,7524,7535651,0%,+$0,,,,,BBIO
3,D,2022-02-18 16:35:15,2022-02-16,BBIO,Stephenson Brian C,See Remarks,F - Tax,$8.84,-1020,306355,0%,"-$9,017",,,,,BBIO
4,D,2022-02-18 16:35:15,2022-02-16,BBIO,Stephenson Brian C,See Remarks,M - OptEx,$0.00,2488,306355,+1%,+$0,,,,,BBIO
5,M,2022-01-06 16:06:27,2022-01-04,BBIO,Dachille Douglas A.,Dir,P - Purchase,$16.37,10000,10000,New,"+$163,650",,,,,BBIO
6,,2022-01-03 19:50:25,2021-12-29,BBIO,Hassan Fred,Dir,P - Purchase,$14.17,19300,19300,New,"+$273,390",,,,,BBIO
7,,2022-01-03 19:47:00,2021-12-29,BBIO,Momtazee James C,Dir,P - Purchase,$14.50,80000,88491,+942%,"+$1,160,000",,,,,BBIO
8,M,2021-12-30 20:17:00,2021-12-28,BBIO,Daniels Ronald J,Dir,P - Purchase,$13.49,22147,10402,-189%,"+$298,679",,,,,BBIO
9,,2021-12-30 20:17:00,2021-12-28,BBIO,Daniels Ronald J,Dir,S - Sale,$12.80,-11745,10402,-53%,"-$150,336",,,,,BBIO
10,D,2021-11-18 16:05:25,2021-11-16,BBIO,Kumar Neil,"CEO, Pres",F - Tax,$47.25,-3730,7531212,0%,"-$176,243",,,,,BBIO
11,D,2021-11-18 16:05:25,2021-11-16,BBIO,Kumar Neil,"CEO, Pres",M - OptEx,$0.00,7523,7531212,0%,+$0,,,,,BBIO
12,D,2021-11-18 16:05:11,2021-11-16,BBIO,Stephenson Brian C,See Remarks,F - Tax,$47.25,-1234,304382,0%,"-$58,307",,,,,BBIO
13,D,2021-11-18 16:05:11,2021-11-16,BBIO,Stephenson Brian C,See Remarks,M - OptEx,$0.00,2488,304382,+1%,+$0,,,,,BBIO
14,D,2021-08-18 16:10:35,2021-08-16,BBIO,Stephenson Brian C,See Remarks,F - Tax,$49.48,-1028,303128,0%,"-$50,865",,,,,BBIO
15,D,2021-08-18 16:10:35,2021-08-16,BBIO,Stephenson Brian C,See Remarks,M - OptEx,$0.00,2487,303128,+1%,+$0,,,,,BBIO
16,D,2021-08-18 16:06:26,2021-08-16,BBIO,Kumar Neil,"CEO, Pres",F - Tax,$49.48,-3730,7527419,0%,"-$184,560",,,,,BBIO
17,D,2021-08-18 16:06:26,2021-08-16,BBIO,Kumar Neil,"CEO, Pres",M - OptEx,$0.00,7523,7527419,0%,+$0,,,,,BBIO
18,D,2021-08-06 18:08:27,2021-08-04,BBIO,Scheller Richard H,See Remarks,M - OptEx,$17.00,13777,45860,+43%,"+$234,209",,,,,BBIO
19,D,2021-08-06 18:08:27,2021-08-04,BBIO,Scheller Richard H,See Remarks,S - Sale+OE,$53.23,-13777,45860,-23%,"-$733,317",,,,,BBIO
20,D,2021-05-18 18:29:26,2021-05-16,BBIO,Kumar Neil,"CEO, Pres",F - Tax,$53.66,-3731,7523626,0%,"-$200,205",,,,,BBIO
21,D,2021-05-18 18:29:26,2021-05-16,BBIO,Kumar Neil,"CEO, Pres",M - OptEx,$0.00,7524,7523626,0%,+$0,,,,,BBIO
22,D,2021-05-18 18:28:33,2021-05-16,BBIO,Stephenson Brian C,See Remarks,F - Tax,$53.66,-862,301669,0%,"-$46,255",,,,,BBIO
23,D,2021-05-18 18:28:33,2021-05-16,BBIO,Stephenson Brian C,See Remarks,M - OptEx,$0.00,2488,301669,+1%,+$0,,,,,BBIO
24,,2021-03-03 16:05:21,2021-03-01,BBIO,Homcy Charles J,Dir,A - Grant,$0.00,1521,1204764,0%,+$0,,,,,BBIO
25,,2021-03-03 16:05:21,2021-03-01,BBIO,Homcy Charles J,Dir,F - Tax,$71.91,-524,1204764,0%,"-$37,681",,,,,BBIO
26,D,2021-02-18 20:33:24,2021-02-16,BBIO,Stephenson Brian C,See Remarks,F - Tax,$64.98,-592,300043,0%,"-$38,468",,,,,BBIO
27,D,2021-02-18 20:33:24,2021-02-16,BBIO,Stephenson Brian C,See Remarks,M - OptEx,$0.00,1710,300043,+1%,+$0,,,,,BBIO
28,D,2021-02-18 20:33:24,2021-02-17,BBIO,Stephenson Brian C,See Remarks,P - Purchase,$62.50,8000,300043,+3%,"+$500,000",,,,,BBIO
29,DM,2021-02-18 19:45:21,2021-02-16,BBIO,Kumar Neil,"CEO, Pres",F - Tax,$62.79,-18139,7519833,0%,"-$1,138,992",,,,,BBIO
30,D,2021-02-18 19:45:21,2021-02-16,BBIO,Kumar Neil,"CEO, Pres",M - OptEx,$0.00,5129,7519833,0%,+$0,,,,,BBIO
31,,2021-02-18 18:21:05,2021-02-17,BBIO,Scott Randal W.,Dir,P - Purchase,$62.50,16000,21000,+320%,"+$1,000,000",,,,,BBIO
32,,2021-02-17 17:36:17,2021-02-17,BBIO,Kkr Genetic Disorder L.P.,10%,S - Sale,$60.47,-3450000,31060971,-10%,"-$208,617,360",,,,,BBIO
33,D,2020-12-29 21:14:53,2020-12-28,BBIO,Turtle Cameron,See Remarks,M - OptEx,$6.69,19500,12568,-281%,"+$130,500",,,,,BBIO
34,D,2020-12-29 21:14:53,2020-12-28,BBIO,Turtle Cameron,See Remarks,S - Sale+OE,$69.60,-19500,12568,-61%,"-$1,357,184",,,,,BBIO
