,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-15 12:08:04,2022-03-01,BOXL,Nance Henry,COO,A - Grant,$0.00,100000,224741,+80%,+$0,,,,,BOXL
1,D,2022-02-24 17:46:15,2022-02-14,BOXL,Pope Michael Ross,CEO,A - Grant,$0.00,163637,1051513,+18%,+$0,,,,,BOXL
2,,2022-01-28 13:04:19,2022-01-12,BOXL,Marklew Shaun,CTO,S - Sale,$1.19,-5875,170625,-3%,"-$6,985",,,,,BOXL
3,D,2022-01-10 19:38:00,2021-12-25,BOXL,Starkey Mark,Pres,A - Grant,$0.00,12500,180125,+7%,+$0,,,,,BOXL
4,D,2022-01-10 19:38:00,2021-12-25,BOXL,Starkey Mark,Pres,S - Sale+OE,$1.40,-5875,180125,-3%,"-$8,225",,,,,BOXL
5,,2022-01-10 19:37:00,2021-12-25,BOXL,Foley Patrick,CFO,S - Sale,$1.40,-5875,170625,-3%,"-$8,225",,,,,BOXL
6,,2022-01-10 19:33:45,2021-12-25,BOXL,Pope Michael Ross,CEO,S - Sale,$1.40,-490964,887876,-36%,"-$687,350",,,,,BOXL
7,D,2021-12-29 21:58:29,2021-12-29,BOXL,Pope Michael Ross,CEO,M - OptEx,$0.43,133153,1378840,+11%,"+$56,590",,,,,BOXL
8,M,2021-11-22 19:52:29,2021-05-24,BOXL,Foley Patrick,CFO,S - Sale,$2.20,-23500,176500,-12%,"-$51,759",,,,,BOXL
9,,2021-11-22 19:38:04,2021-11-17,BOXL,Pope Michael Ross,CEO,P - Purchase,$1.81,4000,1246,-145%,"+$7,240",,,,,BOXL
10,D,2021-11-22 12:44:51,2021-09-25,BOXL,Starkey Mark,Pres,C - Converted deriv,$0.00,12500,173500,-7%,$0,,,,,BOXL
11,D,2021-11-22 12:44:51,2021-11-19,BOXL,Starkey Mark,Pres,P - Purchase,$1.74,27000,173500,+18%,"+$46,980",,,,,BOXL
12,D,2021-11-22 12:44:51,2021-10-14,BOXL,Starkey Mark,Pres,S - Sale+OE,$2.16,-5875,173500,-3%,"-$12,690",,,,,BOXL
13,A,2021-11-22 12:42:45,2021-08-24,BOXL,Starkey Mark,Pres,P - Purchase,$2.31,20000,139875,+17%,"+$46,200",,,,,BOXL
14,A,2021-11-22 12:42:45,2021-07-08,BOXL,Starkey Mark,Pres,S - Sale,$2.16,-5875,139875,-4%,"-$12,690",,,,,BOXL
15,AD,2021-11-22 12:40:21,2021-06-25,BOXL,Starkey Mark,Pres,C - Converted deriv,$0.00,12500,125750,-9%,$0,,,,,BOXL
16,ADM,2021-11-22 12:37:47,2021-03-25,BOXL,Starkey Mark,Pres,C - Converted deriv,$1.61,32500,113250,-22%,"$52,200",,,,,BOXL
17,AD,2021-11-22 12:37:47,2021-05-24,BOXL,Starkey Mark,Pres,S - Sale+OE,$2.22,-11750,113250,-9%,"-$26,085",,,,,BOXL
18,D,2021-08-31 20:13:00,2021-05-24,BOXL,Elliott James Mark,Dir,A - Grant,$0.00,24476,226711,+12%,+$0,,,,,BOXL
19,D,2021-08-31 20:13:00,2021-08-26,BOXL,Elliott James Mark,Dir,M - OptEx,$1.15,100000,226711,+79%,"+$115,000",,,,,BOXL
20,D,2021-08-31 20:13:00,2021-08-26,BOXL,Elliott James Mark,Dir,S - Sale+OE,$2.49,-100000,226711,-31%,"-$249,000",,,,,BOXL
21,D,2021-08-31 19:50:39,2021-05-24,BOXL,Jackson Roger Wayne,Dir,A - Grant,$0.00,18440,72788,+34%,+$0,,,,,BOXL
22,D,2021-08-31 19:50:39,2021-06-30,BOXL,Jackson Roger Wayne,Dir,M - OptEx,$0.00,13587,72788,+23%,+$0,,,,,BOXL
23,,2021-08-31 13:46:22,2021-05-24,BOXL,Crew Rudolph F.,Dir,A - Grant,$0.00,17297,72463,+31%,+$0,,,,,BOXL
24,D,2021-08-31 12:29:01,2021-05-24,BOXL,Strang Dale,Dir,A - Grant,$0.00,23063,18063,-461%,+$0,,,,,BOXL
25,D,2021-08-31 12:29:01,2021-08-19,BOXL,Strang Dale,Dir,M - OptEx,$0.70,20000,18063,-1033%,"+$14,000",,,,,BOXL
26,D,2021-08-31 12:29:01,2021-08-19,BOXL,Strang Dale,Dir,S - Sale+OE,$2.03,-25000,18063,-58%,"-$50,650",,,,,BOXL
27,,2021-08-31 09:41:31,2021-05-24,BOXL,Kuo Tiffany,Dir,A - Grant,$0.00,23063,23063,New,+$0,,,,,BOXL
28,D,2021-08-31 09:40:07,2021-05-24,BOXL,Amos Charles P.,Dir,A - Grant,$0.00,18440,72788,+34%,+$0,,,,,BOXL
29,D,2021-08-31 09:40:07,2021-06-30,BOXL,Amos Charles P.,Dir,M - OptEx,$0.00,13587,72788,+23%,+$0,,,,,BOXL
30,,2021-08-24 20:43:15,2021-08-19,BOXL,Nance Henry,CEO,P - Purchase,$2.08,2000,124741,+2%,"+$4,160",,,,,BOXL
31,,2021-08-24 20:42:00,2021-08-24,BOXL,Starkey Mark,Pres,P - Purchase,$2.31,20000,157500,+15%,"+$46,200",,,,,BOXL
32,,2021-08-23 08:35:55,2021-08-19,BOXL,Pope Michael Ross,CEO,P - Purchase,$2.05,3500,1241687,0%,"+$7,175",,,,,BOXL
33,D,2021-08-20 15:39:23,2021-08-19,BOXL,Pope Michael Ross,CEO,X - OptEx,$0.43,45000,1238187,-4%,"$19,125",,,,,BOXL
34,AD,2021-08-20 15:35:42,2021-08-19,BOXL,Pope Michael Ross,CEO,X - OptEx,$0.43,30000,1193187,-2%,"$12,750",,,,,BOXL
35,D,2021-07-06 06:05:30,2021-06-25,BOXL,Starkey Mark,Pres,C - Converted deriv,$0.00,12500,137500,-8%,$0,,,,,BOXL
36,,2021-06-21 06:02:19,2021-06-16,BOXL,Crew Rudolph F.,Dir,S - Sale,$2.85,-3600,55166,-6%,"-$10,242",,,,,BOXL
37,D,2021-06-03 21:43:31,2021-06-03,BOXL,Pope Michael Ross,CEO,X - OptEx,$0.43,30000,1193187,-2%,"$12,750",,,,,BOXL
38,DM,2021-06-02 18:42:50,2021-03-25,BOXL,Starkey Mark,Pres,C - Converted deriv,$1.60,32500,125000,-21%,"$52,100",,,,,BOXL
39,D,2021-05-05 21:25:13,2021-04-30,BOXL,Jackson Roger Wayne,Dir,M - OptEx,$0.00,13587,40761,+50%,+$0,,,,,BOXL
40,D,2021-05-03 11:26:56,2021-04-30,BOXL,Amos Charles P.,Dir,M - OptEx,$0.00,13587,40761,+50%,+$0,,,,,BOXL
41,,2021-03-29 08:02:01,2021-03-20,BOXL,Pope Michael Ross,"CEO, COB",A - Grant,$0.00,875245,1163187,+304%,+$0,,,,,BOXL
42,DM,2021-03-29 08:00:30,2020-11-10,BOXL,Jackson Roger Wayne,Dir,M - OptEx,$0.00,27174,27174,New,+$0,,,,,BOXL
43,DM,2021-03-17 20:13:58,2020-11-10,BOXL,Amos Charles P.,Dir,M - OptEx,$0.00,27174,27174,New,+$0,,,,,BOXL
44,D,2020-12-28 15:59:30,2020-12-25,BOXL,Starkey Mark,Pres,C - Converted deriv,$0.00,12500,92500,-12%,$0,,,,,BOXL
45,,2020-12-10 12:03:27,2020-12-09,BOXL,Nance Henry,CEO,P - Purchase,$1.67,569,122741,0%,+$950,,,,,BOXL
46,,2020-12-10 10:02:27,2020-12-09,BOXL,Pope Michael Ross,CEO,P - Purchase,$1.65,40000,287942,+16%,"+$66,000",,,,,BOXL
47,,2020-12-09 17:53:15,2020-12-09,BOXL,Starkey Mark,Pres,P - Purchase,$1.68,30000,80000,+60%,"+$50,400",,,,,BOXL
48,A,2020-12-09 07:59:36,2020-12-07,BOXL,Starkey Mark,Pres,P - Purchase,$1.54,50000,50000,New,"+$77,000",,,,,BOXL
49,A,2020-12-08 16:11:50,2020-12-03,BOXL,Pope Michael Ross,CEO,P - Purchase,$1.55,10000,242942,+4%,"+$15,500",,,,,BOXL
50,A,2020-12-08 16:09:12,2020-12-01,BOXL,Pope Michael Ross,CEO,P - Purchase,$1.54,10000,232942,+4%,"+$15,380",,,,,BOXL
51,,2020-12-08 16:07:04,2020-12-07,BOXL,Pope Michael Ross,CEO,P - Purchase,$1.50,5000,247942,+2%,"+$7,500",,,,,BOXL
52,,2020-12-07 18:54:04,2020-12-07,BOXL,Starkey Mark,Pres,A - Grant,$1.54,50000,50000,New,"+$77,000",,,,,BOXL
53,,2020-12-04 09:00:13,2020-12-03,BOXL,Pope Michael Ross,CEO,A - Grant,$1.55,10000,242942,+4%,"+$15,500",,,,,BOXL
54,,2020-12-01 19:07:07,2020-12-01,BOXL,Pope Michael Ross,CEO,A - Grant,$1.54,10000,232942,+4%,"+$15,380",,,,,BOXL
55,,2020-09-02 20:57:50,2020-07-13,BOXL,K Laser Technology Inc.,*See comment below,S - Sale,$1.61,-140809,4910178,-3%,"-$226,214",,,,,BOXL
56,M,2020-06-30 11:12:50,2020-06-05,BOXL,K Laser Technology Inc.,10%,S - Sale,$1.04,-3338273,5050987,-40%,"-$3,468,708",,,,,BOXL
57,D,2020-05-27 18:52:03,2020-03-20,BOXL,Pope Michael Ross,"CEO, Pres",A - Grant,$0.00,186484,222949,+511%,+$0,,,,,BOXL
58,,2020-01-17 17:40:39,2020-01-13,BOXL,Bevis Harold C,CEO,A - Grant,$0.00,506355,562605,+900%,+$0,,,,,BOXL
59,,2019-08-19 17:21:40,2019-08-06,BOXL,Brown Takesha,CFO,A - Grant,$2.40,13542,13542,New,"+$32,501",,,,,BOXL
60,,2019-08-19 17:19:52,2019-08-06,BOXL,Pope Michael Ross,Pres,A - Grant,$2.40,36458,36458,New,"+$87,499",,,,,BOXL
61,,2019-08-19 17:16:12,2019-08-06,BOXL,Elliott James Mark,CEO,A - Grant,$2.40,36458,202235,+22%,"+$87,499",,,,,BOXL
62,,2019-08-19 17:12:38,2019-08-06,BOXL,Nance Henry,COO,A - Grant,$2.40,36458,122172,+43%,"+$87,499",,,,,BOXL
63,M,2018-03-29 14:07:36,2017-11-28,BOXL,Kuo Wei-Wu,10%,P - Purchase,$7.00,286442,6777580,+4%,"+$2,005,094",,,,,BOXL
