,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-02 19:43:43,2022-03-01,HTBK,Dinapoli Jason Philip,Dir,P - Purchase,$11.38,3579,378152,+1%,"+$40,735",,,,,HTBK
1,D,2022-02-23 18:23:26,2022-02-22,HTBK,Webster Ranson W,Dir,M - OptEx,$6.39,4500,634453,+1%,"+$28,755",,,,,HTBK
2,D,2022-02-16 18:21:08,2022-02-15,HTBK,Moles Robert,Dir,M - OptEx,$6.39,4500,39124,+13%,"+$28,755",,,,,HTBK
3,,2022-02-04 19:22:37,2022-02-03,HTBK,Conner Jack W,Dir,S - Sale,$12.25,-9119,135797,-6%,"-$111,662",,,,,HTBK
4,D,2022-02-03 16:25:02,2022-02-01,HTBK,Bisceglia Frank G,Dir,M - OptEx,$7.01,13500,145112,+10%,"+$94,635",,,,,HTBK
5,,2022-02-03 16:22:11,2022-02-01,HTBK,Conner Jack W,Dir,S - Sale,$12.44,-3000,144916,-2%,"-$37,320",,,,,HTBK
6,,2021-12-16 18:48:53,2021-12-15,HTBK,Dinapoli Jason Philip,Dir,P - Purchase,$11.65,10200,374573,+3%,"+$118,807",,,,,HTBK
7,,2021-12-15 19:33:00,2021-12-14,HTBK,Dinapoli Jason Philip,Dir,G - Gift,$0.00,-5000,364373,-1%,-$0,,,,,HTBK
8,,2021-12-15 19:33:00,2021-12-14,HTBK,Dinapoli Jason Philip,Dir,P - Purchase,$10.95,2706,364373,+1%,"+$29,620",,,,,HTBK
9,,2021-11-12 16:26:15,2021-11-11,HTBK,Dinapoli Jason Philip,Dir,P - Purchase,$12.14,5000,362667,+1%,"+$60,696",,,,,HTBK
10,D,2021-11-12 16:20:01,2021-11-10,HTBK,Heitel Stephen G.,Dir,S - Sale+OE,$12.15,-26992,86495,-24%,"-$327,953",,,,,HTBK
11,D,2021-11-12 11:13:57,2021-11-09,HTBK,Heitel Stephen G.,Dir,S - Sale+OE,$12.15,-358,113487,0%,"-$4,350",,,,,HTBK
12,AD,2021-11-12 11:10:45,2021-11-08,HTBK,Heitel Stephen G.,Dir,S - Sale+OE,$12.15,-60000,113845,-35%,"-$729,156",,,,,HTBK
13,D,2021-11-10 20:29:38,2021-11-08,HTBK,Heitel Stephen G.,Dir,S - Sale+OE,$12.15,-27350,146495,-16%,"-$332,308",,,,,HTBK
14,,2021-11-05 18:33:10,2021-11-04,HTBK,Dinapoli Jason Philip,Dir,P - Purchase,$12.11,5000,357667,+1%,"+$60,569",,,,,HTBK
15,D,2021-09-08 17:11:33,2021-09-07,HTBK,Jones Robertson Clay Jr,EVP,M - OptEx,$2.79,37050,151518,+32%,"+$103,370",,,,,HTBK
16,D,2021-08-03 16:53:58,2021-08-02,HTBK,Roden Laura,Dir,M - OptEx,$6.39,2700,29875,+10%,"+$17,253",,,,,HTBK
17,D,2021-06-17 11:24:40,2021-06-15,HTBK,Sutton Marina Park,Dir,M - OptEx,$2.81,4940,81237,+6%,"+$13,881",,,,,HTBK
18,D,2021-06-11 19:32:47,2021-06-10,HTBK,Moles Robert,Dir,S - Sale+OE,$11.70,-4500,63279,-7%,"-$52,668",,,,,HTBK
19,D,2021-06-10 13:32:15,2021-06-08,HTBK,Moles Robert,Dir,M - OptEx,$5.16,4500,67779,+7%,"+$23,220",,,,,HTBK
20,D,2021-06-01 14:38:41,2021-05-27,HTBK,Webster Ranson W,Dir,A - Grant,$0.00,4255,629953,+1%,+$0,,,,,HTBK
21,D,2021-06-01 14:36:22,2021-05-27,HTBK,Sutton Marina Park,Dir,A - Grant,$0.00,4255,76297,+6%,+$0,,,,,HTBK
22,D,2021-06-01 14:34:04,2021-05-27,HTBK,Roden Laura,Dir,A - Grant,$0.00,4255,27175,+19%,+$0,,,,,HTBK
23,D,2021-06-01 14:32:19,2021-05-27,HTBK,Moles Robert,Dir,A - Grant,$0.00,4255,63279,+7%,+$0,,,,,HTBK
24,D,2021-06-01 14:26:12,2021-05-27,HTBK,Heitel Stephen G.,Dir,A - Grant,$0.00,4255,173845,+3%,+$0,,,,,HTBK
25,,2021-06-01 14:22:35,2021-05-27,HTBK,Dinapoli Jason Philip,Dir,A - Grant,$0.00,4255,352667,+1%,+$0,,,,,HTBK
26,,2021-06-01 14:19:14,2021-05-27,HTBK,Conner Jack W,Dir,A - Grant,$0.00,6383,147916,+5%,+$0,,,,,HTBK
27,D,2021-06-01 14:16:39,2021-05-27,HTBK,Cabral Bruce H,Dir,A - Grant,$0.00,4255,97250,+5%,+$0,,,,,HTBK
28,D,2021-06-01 14:14:48,2021-05-27,HTBK,Bisceglia Frank G,Dir,A - Grant,$0.00,4255,131612,+3%,+$0,,,,,HTBK
29,,2021-06-01 14:11:58,2021-05-27,HTBK,Biagini Komas Julianne M,Dir,A - Grant,$0.00,4255,36488,+13%,+$0,,,,,HTBK
30,D,2021-04-29 15:04:55,2021-04-27,HTBK,McGovern Lawrence D,"EVP, CFO",A - Grant,$0.00,15207,117593,+15%,+$0,,,,,HTBK
31,,2021-04-29 15:02:53,2021-04-27,HTBK,Kaczmarek Walter Theodore,"Pres, CEO",A - Grant,$0.00,44665,152270,+42%,+$0,,,,,HTBK
32,D,2021-04-29 15:01:19,2021-04-27,HTBK,Jones Robertson Clay Jr,EVP,A - Grant,$0.00,14894,114468,+15%,+$0,,,,,HTBK
33,D,2021-04-29 14:59:24,2021-04-27,HTBK,Butsch Margo G.,"EVP, Chief Credit Officer",A - Grant,$0.00,11673,44082,+36%,+$0,,,,,HTBK
34,D,2021-04-29 14:57:45,2021-04-27,HTBK,Benito Michael Eugene,EVP,A - Grant,$0.00,11915,77452,+18%,+$0,,,,,HTBK
35,,2021-03-15 19:38:47,2021-03-12,HTBK,Wilton Keith,"Pres, CEO",D - Sale to issuer,$0.00,-34358,104719,-25%,-$0,,,,,HTBK
36,D,2021-03-09 19:04:59,2021-03-08,HTBK,Bisceglia Frank G,Dir,M - OptEx,$5.16,4500,127357,+4%,"+$23,220",,,,,HTBK
37,D,2021-03-04 13:11:06,2021-03-02,HTBK,Webster Ranson W,Dir,M - OptEx,$5.16,4500,625698,+1%,"+$23,220",,,,,HTBK
38,,2021-02-17 19:13:35,2021-02-16,HTBK,Kaczmarek Walter Theodore,Dir,S - Sale,$9.25,-22083,107605,-17%,"-$204,257",,,,,HTBK
39,D,2020-12-15 18:57:12,2020-12-14,HTBK,Benito Michael Eugene,EVP,S - Sale+OE,$9.24,-4500,65537,-6%,"-$41,594",,,,,HTBK
40,,2020-12-11 19:23:02,2020-12-10,HTBK,Dinapoli Jason Philip,Dir,P - Purchase,$8.94,10000,347135,+3%,"+$89,399",,,,,HTBK
