,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2021-06-24 16:51:32,2021-06-22,DNAY,Danaher Corp /De/,10%,C - Converted deriv,$0.00,2294157,2294157,-50%,$0,,,,,DNAY
1,D,2021-06-24 16:34:18,2021-06-22,DNAY,"Northpond Ventures Gp, LLC",10%,C - Converted deriv,$0.00,9375380,19219510,-33%,$0,,,,,DNAY
2,D,2021-06-24 16:34:18,2021-06-22,DNAY,"Northpond Ventures Gp, LLC",10%,P - Purchase,$16.00,468750,19219510,+2%,"+$7,500,000",,,,,DNAY
3,D,2021-06-23 16:06:08,2021-06-22,DNAY,Snider William,"Dir, 10%",C - Converted deriv,$0.00,1319045,2319045,-36%,$0,,,,,DNAY
4,D,2021-06-23 16:05:43,2021-06-22,DNAY,Gattaca Mining LLC,10%,C - Converted deriv,$0.00,2000000,6000000,-25%,$0,,,,,DNAY
5,D,2021-06-23 16:05:22,2021-06-22,DNAY,"Broadoak Fund Iv, LLC",10%,C - Converted deriv,$0.00,1319045,2319045,-36%,$0,,,,,DNAY
6,D,2021-06-23 16:01:38,2021-06-22,DNAY,Nelson Todd Robert,"Pres, CEO, 10%",C - Converted deriv,$0.00,2090747,6090747,-26%,$0,,,,,DNAY
7,,2021-06-22 21:41:51,2021-06-18,DNAY,Hunter Brent M.,Sr. Dir Corp Controller,P - Purchase,$18.25,500,500,New,"+$9,125",,,,,DNAY
