,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2021-12-01 17:05:38,2021-11-30,CYAN,Davis Michael A /,"Dir, 10%",P - Purchase,$3.51,36000,1222353,+3%,"+$126,194",,,,,CYAN
1,,2021-10-20 16:15:22,2021-10-18,CYAN,Katz Nancy E,Dir,A - Grant,$0.00,11228,55395,+25%,+$0,,,,,CYAN
2,,2021-10-20 16:13:30,2021-10-18,CYAN,Menzel Walter Bennett,Dir,A - Grant,$0.00,11228,39839,+39%,+$0,,,,,CYAN
3,,2021-10-20 16:10:46,2021-10-18,CYAN,Vied David L,Dir,A - Grant,$0.00,11228,72944,+18%,+$0,,,,,CYAN
4,,2021-10-20 16:07:36,2021-10-18,CYAN,Mulder David M,Dir,A - Grant,$0.00,11228,60395,+23%,+$0,,,,,CYAN
5,,2021-10-20 16:05:39,2021-10-18,CYAN,Davis Michael A /,"Dir, 10%",A - Grant,$0.00,10526,1186353,+1%,+$0,,,,,CYAN
6,D,2021-08-03 18:51:08,2021-07-30,CYAN,Custer Matthew Keith,Pres,M - OptEx,$0.00,530,1335,+66%,+$0,,,,,CYAN
7,D,2021-08-03 18:48:28,2021-07-30,CYAN,Nordin Amy Beth,"VP, HR, Secretary",F - Tax,$3.06,-151,1281,-11%,-$462,,,,,CYAN
8,D,2021-08-03 18:48:28,2021-07-30,CYAN,Nordin Amy Beth,"VP, HR, Secretary",M - OptEx,$0.00,402,1281,+46%,+$0,,,,,CYAN
9,D,2021-08-03 18:45:58,2021-07-30,CYAN,Johansen Jennifer M.,"VP, Quality, Regulatory, Govt",F - Tax,$3.06,-187,2460,-7%,-$572,,,,,CYAN
10,D,2021-08-03 18:45:58,2021-07-30,CYAN,Johansen Jennifer M.,"VP, Quality, Regulatory, Govt",M - OptEx,$0.00,498,2460,+25%,+$0,,,,,CYAN
11,D,2021-08-03 18:43:13,2021-07-30,CYAN,Jensen Glenn,"VP, Operations",M - OptEx,$0.00,564,19167,+3%,+$0,,,,,CYAN
12,D,2021-08-03 18:41:10,2021-07-30,CYAN,Cysewski Gerald R,CEO,F - Tax,$3.06,-251,138211,0%,-$768,,,,,CYAN
13,D,2021-08-03 18:41:10,2021-07-30,CYAN,Cysewski Gerald R,CEO,M - OptEx,$0.00,666,138211,0%,+$0,,,,,CYAN
14,D,2021-07-15 21:18:17,2021-07-13,CYAN,Custer Matthew Keith,Pres,M - OptEx,$0.00,254,805,+46%,+$0,,,,,CYAN
15,D,2021-07-15 21:11:00,2021-07-13,CYAN,Nordin Amy Beth,"VP, HR, Secretary",M - OptEx,$0.00,303,1030,+42%,+$0,,,,,CYAN
16,D,2021-07-15 21:07:48,2021-07-13,CYAN,Johansen Jennifer M.,"VP, Quality, Regulatory, Govt",F - Tax,$2.99,-164,2149,-7%,-$490,,,,,CYAN
17,D,2021-07-15 21:07:48,2021-07-13,CYAN,Johansen Jennifer M.,"VP, Quality, Regulatory, Govt",M - OptEx,$0.00,435,2149,+25%,+$0,,,,,CYAN
18,D,2021-07-15 21:05:06,2021-07-13,CYAN,Jensen Glenn,"VP, Operations",F - Tax,$2.99,-189,18603,-1%,-$565,,,,,CYAN
19,D,2021-07-15 21:05:06,2021-07-13,CYAN,Jensen Glenn,"VP, Operations",M - OptEx,$0.00,501,18603,+3%,+$0,,,,,CYAN
20,D,2021-07-15 21:02:59,2021-07-13,CYAN,Cysewski Gerald R,CEO,F - Tax,$2.99,-277,137796,0%,-$828,,,,,CYAN
21,D,2021-07-15 21:02:59,2021-07-13,CYAN,Cysewski Gerald R,CEO,M - OptEx,$0.00,736,137796,+1%,+$0,,,,,CYAN
22,D,2021-04-08 16:46:37,2021-04-06,CYAN,Custer Matthew Keith,"VP, Gen Mgr",M - OptEx,$0.00,33,551,+6%,+$0,,,,,CYAN
23,D,2021-04-08 16:44:19,2021-04-06,CYAN,Nordin Amy Beth,"VP, HR, Secretary",M - OptEx,$0.00,33,727,+5%,+$0,,,,,CYAN
24,D,2021-04-08 16:34:11,2021-04-06,CYAN,Johansen Jennifer M.,"VP, Quality, Regulatory, Govt",F - Tax,$3.35,-13,1878,-1%,-$44,,,,,CYAN
25,D,2021-04-08 16:34:11,2021-04-06,CYAN,Johansen Jennifer M.,"VP, Quality, Regulatory, Govt",M - OptEx,$0.00,33,1878,+2%,+$0,,,,,CYAN
