,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2021-09-14 07:28:23,2021-09-13,IMNM,Rapp Michael,Dir,P - Purchase,$19.96,25962,1008608,+3%,"+$518,202",,,,,IMNM
1,M,2021-09-13 07:52:02,2021-09-09,IMNM,Rapp Michael,Dir,P - Purchase,$18.07,45950,982646,+5%,"+$830,449",,,,,IMNM
2,D,2021-08-20 18:25:22,2021-08-18,IMNM,Baron Richard A,Dir,M - OptEx,$11.38,2343,2343,New,"+$26,663",,,,,IMNM
3,M,2021-05-26 21:32:21,2021-05-24,IMNM,Lefenfeld Michael,Dir,P - Purchase,$18.53,4650,26872,+21%,"+$86,150",,,,,IMNM
4,M,2021-05-26 21:31:12,2021-05-24,IMNM,Rapp Michael,Dir,P - Purchase,$18.38,53498,936696,+6%,"+$983,423",,,,,IMNM
5,,2021-05-26 21:29:41,2021-05-24,IMNM,Wagenheim Philip,Dir,P - Purchase,$18.35,13500,397397,+4%,"+$247,725",,,,,IMNM
6,,2021-05-26 21:28:23,2021-05-25,IMNM,Sarma Purnanand D,"Pres, CEO",P - Purchase,$18.41,10500,10500,New,"+$193,305",,,,,IMNM
7,,2021-05-26 21:26:18,2021-05-24,IMNM,Lamattina John L,Dir,P - Purchase,$18.57,5440,51828,+12%,"+$101,028",,,,,IMNM
8,D,2020-10-08 18:17:51,2020-10-06,IMNM,Widlitz Michael,Dir,C - Converted deriv,$0.00,51315,51315,-50%,$0,,,,,IMNM
9,D,2020-10-08 18:16:03,2020-10-06,IMNM,Rapp Michael,Dir,C - Converted deriv,$0.00,555554,1466526,-27%,$0,,,,,IMNM
10,D,2020-10-08 18:16:03,2020-10-06,IMNM,Rapp Michael,Dir,P - Purchase,$12.00,83332,1466526,+6%,"+$999,984",,,,,IMNM
11,D,2020-10-08 18:14:36,2020-10-06,IMNM,Morris I Wistar III,10%,C - Converted deriv,$0.00,920939,920939,-50%,$0,,,,,IMNM
12,D,2020-10-08 18:12:34,2020-10-06,IMNM,Lefenfeld Michael,Dir,C - Converted deriv,$0.00,22222,22222,-50%,$0,,,,,IMNM
13,D,2020-10-08 18:11:00,2020-10-06,IMNM,Lamattina John L,Dir,C - Converted deriv,$0.00,46388,46388,-50%,$0,,,,,IMNM
