,Date,Open,High,Low,Close,Adj Close,Volume,ticker
0,2021-06-16,20.0,20.48,18.0,19.65,19.65,1938800,MOLN
1,2021-06-17,20.16,20.698999,19.334999,19.76,19.76,799600,MOLN
2,2021-06-18,19.33,19.540001,19.01,19.26,19.26,332700,MOLN
3,2021-06-21,19.440001,19.66,19.34,19.66,19.66,150500,MOLN
4,2021-06-22,19.200001,19.540001,18.610001,19.4,19.4,186800,MOLN
5,2021-06-23,19.32,19.540001,19.02,19.35,19.35,65400,MOLN
6,2021-06-24,19.57,19.799999,19.25,19.25,19.25,22900,MOLN
7,2021-06-25,20.200001,20.57,19.700001,19.98,19.98,89100,MOLN
8,2021-06-28,20.32,21.129999,20.110001,21.01,21.01,95700,MOLN
9,2021-06-29,20.309999,20.955,20.27,20.459999,20.459999,105300,MOLN
10,2021-06-30,20.129999,21.07,20.02,20.49,20.49,126900,MOLN
11,2021-07-01,20.16,21.325001,19.99,20.305,20.305,180200,MOLN
12,2021-07-02,19.940001,20.6,19.5,19.959999,19.959999,49400,MOLN
13,2021-07-06,20.09,20.16,18.860001,19.52,19.52,70400,MOLN
14,2021-07-07,19.59,19.629999,18.82,18.860001,18.860001,154000,MOLN
15,2021-07-08,19.200001,19.200001,18.612,19.0,19.0,93600,MOLN
16,2021-07-09,19.18,19.4,18.93,19.07,19.07,43900,MOLN
17,2021-07-12,20.01,20.01,19.030001,19.25,19.25,66100,MOLN
18,2021-07-13,20.01,20.344999,19.5,19.65,19.65,71900,MOLN
19,2021-07-14,19.74,19.74,19.17,19.4,19.4,22100,MOLN
20,2021-07-15,19.01,19.069,18.4,18.68,18.68,47700,MOLN
21,2021-07-16,18.719999,18.790001,18.07,18.34,18.34,27400,MOLN
22,2021-07-19,18.790001,19.66,18.68,19.219999,19.219999,56800,MOLN
23,2021-07-20,19.219999,19.709999,19.1,19.59,19.59,11700,MOLN
24,2021-07-21,19.4,19.76,19.115,19.76,19.76,6500,MOLN
25,2021-07-22,20.049999,20.049999,19.4,19.4,19.4,5800,MOLN
26,2021-07-23,19.84,19.84,19.280001,19.379999,19.379999,26900,MOLN
27,2021-07-26,19.52,19.74,19.469999,19.469999,19.469999,5800,MOLN
28,2021-07-27,20.049999,20.1,19.690001,19.940001,19.940001,7700,MOLN
29,2021-07-28,19.879999,20.110001,19.530001,19.65,19.65,41600,MOLN
30,2021-07-29,20.049999,20.09,19.74,19.834999,19.834999,8600,MOLN
31,2021-07-30,20.1,20.4,20.1,20.4,20.4,5400,MOLN
32,2021-08-02,20.16,20.280001,19.860001,20.280001,20.280001,1000,MOLN
33,2021-08-03,20.059999,20.059999,20.0,20.0,20.0,1300,MOLN
34,2021-08-04,20.030001,20.030001,20.030001,20.030001,20.030001,400,MOLN
35,2021-08-05,19.370001,19.700001,19.219999,19.49,19.49,2800,MOLN
36,2021-08-06,19.43,19.780001,19.43,19.5,19.5,1000,MOLN
37,2021-08-09,19.120001,19.639999,19.0,19.540001,19.540001,7500,MOLN
38,2021-08-10,19.42,19.530001,19.054001,19.09,19.09,4100,MOLN
39,2021-08-11,19.459999,19.469999,19.08,19.08,19.08,2400,MOLN
