Date,RI_market
2016-11-16,6013.46
2016-11-17,6058.36
2016-11-18,6044.33
2016-11-21,6098.25
2016-11-22,6118.45
2016-11-23,6112.09
2016-11-24,6112.09
2016-11-25,6132.87
2016-11-28,6099.48
2016-11-29,6112.4
2016-11-30,6049.41
2016-12-01,5967.08
2016-12-02,5972.3
2016-12-05,6032.88
2016-12-06,6060.3
2016-12-07,6129.79
2016-12-08,6156.63
2016-12-09,6187.49
2016-12-12,6151.33
2016-12-13,6210.42
2016-12-14,6179.98
2016-12-15,6203.03
2016-12-16,6180.73
2016-12-19,6204.08
2016-12-20,6234.22
2016-12-21,6220.02
2016-12-22,6192.79
2016-12-23,6210.15
2016-12-26,6210.15
2016-12-27,6238.32
2016-12-28,6183.6
2016-12-29,6176.31
2016-12-30,6121.12
2017-01-02,6121.12
2017-01-03,6173.43
2017-01-04,6229.01
2017-01-05,6241.44
2017-01-06,6279.18
2017-01-09,6291.43
2017-01-10,6314.18
2017-01-11,6327.73
2017-01-12,6309.36
2017-01-13,6339.65
2017-01-16,6339.65
2017-01-17,6299.4
2017-01-18,6318.68
2017-01-19,6301.17
2017-01-20,6318.52
2017-01-23,6315.8
2017-01-24,6370.41
2017-01-25,6433.42
2017-01-26,6432.11
2017-01-27,6438.93
2017-01-30,6385.82
2017-01-31,6387.1
2017-02-01,6418.86
2017-02-02,6411.59
2017-02-03,6447.4
2017-02-06,6443.86
2017-02-07,6456.3
2017-02-08,6465.95
2017-02-09,6505.56
2017-02-10,6527.24
2017-02-13,6562.28
2017-02-14,6585.96
2017-02-15,6628.06
2017-02-16,6623.03
2017-02-17,6650.09
2017-02-20,6650.09
2017-02-21,6681.3
2017-02-22,6675.59
2017-02-23,6647.18
2017-02-24,6658.59
2017-02-27,6678.27
2017-02-28,6636.84
2017-03-01,6727.25
2017-03-02,6678.57
2017-03-03,6689.46
2017-03-06,6664.96
2017-03-07,6647.66
2017-03-08,6652.4
2017-03-09,6654.15
2017-03-10,6680.3
2017-03-13,6697.0
2017-03-14,6676.03
2017-03-15,6725.44
2017-03-16,6726.7
2017-03-17,6727.0
2017-03-20,6727.82
2017-03-21,6605.05
2017-03-22,6636.84
2017-03-23,6632.37
2017-03-24,6644.97
2017-03-27,6658.23
2017-03-28,6698.27
2017-03-29,6724.69
2017-03-30,6743.96
2017-03-31,6741.02
2017-04-03,6722.18
2017-04-04,6727.76
2017-04-05,6688.95
2017-04-06,6705.54
2017-04-07,6704.25
2017-04-10,6707.82
2017-04-11,6691.77
2017-04-12,6656.86
2017-04-13,6621.49
2017-04-14,6621.49
2017-04-17,6680.4
2017-04-18,6672.05
2017-04-19,6687.73
2017-04-20,6749.04
2017-04-21,6741.91
2017-04-24,6825.59
2017-04-25,6873.13
2017-04-26,6872.9
2017-04-27,6900.51
2017-04-28,6899.15
2017-05-01,6949.34
2017-05-02,6953.66
2017-05-03,6928.72
2017-05-04,6932.01
2017-05-05,6961.03
2017-05-08,6963.44
2017-05-09,6984.24
2017-05-10,6994.27
2017-05-11,6982.06
2017-05-12,6988.24
2017-05-15,7021.4
2017-05-16,7047.17
2017-05-17,6866.9
2017-05-18,6917.2
2017-05-19,6949.97
2017-05-22,7007.14
2017-05-23,7013.19
2017-05-24,7041.11
2017-05-25,7089.41
2017-05-26,7095.95
2017-05-29,7095.95
2017-05-30,7088.25
2017-05-31,7083.16
2017-06-01,7138.43
2017-06-02,7205.91
2017-06-05,7194.52
2017-06-06,7170.97
2017-06-07,7197.5
2017-06-08,7225.42
2017-06-09,7095.31
2017-06-12,7058.23
2017-06-13,7109.89
2017-06-14,7081.53
2017-06-15,7048.39
2017-06-16,7032.71
2017-06-19,7132.71
2017-06-20,7074.42
2017-06-21,7126.99
2017-06-22,7130.15
2017-06-23,7162.82
2017-06-26,7142.13
2017-06-27,7027.23
2017-06-28,7128.55
2017-06-29,7025.65
2017-06-30,7021.75
2017-07-03,6987.1
2017-07-04,6987.1
2017-07-05,7034.93
2017-07-06,6964.8
2017-07-07,7037.56
2017-07-10,7064.25
2017-07-11,7083.59
2017-07-12,7161.3
2017-07-13,7176.49
2017-07-14,7219.98
2017-07-17,7222.23
2017-07-18,7256.4
2017-07-19,7303.02
2017-07-20,7308.9
2017-07-21,7306.33
2017-07-24,7332.77
2017-07-25,7334.34
2017-07-26,7346.45
2017-07-27,7300.56
2017-07-28,7292.36
2017-07-31,7261.99
2017-08-01,7278.97
2017-08-02,7278.72
2017-08-03,7254.31
2017-08-04,7267.23
2017-08-07,7304.15
2017-08-08,7289.41
2017-08-09,7268.77
2017-08-10,7116.71
2017-08-11,7162.24
2017-08-14,7258.13
2017-08-15,7252.88
2017-08-16,7267.89
2017-08-17,7126.99
2017-08-18,7120.93
2017-08-21,7117.2
2017-08-22,7214.19
2017-08-23,7192.45
2017-08-24,7184.4
2017-08-25,7177.91
2017-08-28,7198.46
2017-08-29,7220.41
2017-08-30,7296.97
2017-08-31,7366.17
2017-09-01,7373.84
2017-09-04,7373.84
2017-09-05,7305.37
2017-09-06,7325.77
2017-09-07,7331.73
2017-09-08,7288.63
2017-09-11,7371.24
2017-09-12,7396.84
2017-09-13,7403.84
2017-09-14,7369.05
2017-09-15,7391.35
2017-09-18,7398.75
2017-09-19,7406.56
2017-09-20,7400.55
2017-09-21,7362.41
2017-09-22,7367.28
2017-09-25,7302.79
2017-09-26,7313.77
2017-09-27,7397.59
2017-09-28,7398.73
2017-09-29,7447.57
2017-10-02,7471.38
2017-10-03,7489.16
2017-10-04,7493.65
2017-10-05,7551.92
2017-10-06,7557.56
2017-10-09,7545.57
2017-10-10,7554.21
2017-10-11,7572.9
2017-10-12,7559.2
2017-10-13,7575.6
2017-10-16,7596.48
2017-10-17,7596.09
2017-10-18,7596.74
2017-10-19,7574.79
2017-10-20,7602.51
2017-10-23,7554.09
2017-10-24,7567.48
2017-10-25,7527.87
2017-10-26,7519.72
2017-10-27,7685.47
2017-10-30,7683.4
2017-10-31,7716.66
2017-11-01,7703.91
2017-11-02,7702.18
2017-11-03,7759.01
2017-11-06,7785.42
2017-11-07,7764.09
2017-11-08,7788.68
2017-11-09,7744.09
2017-11-10,7748.24
2017-11-13,7756.0
2017-11-14,7733.79
2017-11-15,7700.36
2017-11-16,7801.85
2017-11-17,7790.01
2017-11-20,7799.23
2017-11-21,7881.78
2017-11-22,7887.8
2017-11-23,7887.8
2017-11-24,7912.9
2017-11-27,7900.73
2017-11-28,7940.24
2017-11-29,7839.71
2017-11-30,7897.49
2017-12-01,7867.23
2017-12-04,7784.33
2017-12-05,7769.33
2017-12-06,7785.61
2017-12-07,7828.01
2017-12-08,7859.32
2017-12-11,7899.54
2017-12-12,7884.9
2017-12-13,7900.53
2017-12-14,7879.26
2017-12-15,7971.49
2017-12-18,8038.92
2017-12-19,8003.6
2017-12-20,8000.31
2017-12-21,8005.4
2017-12-22,7999.2
2017-12-25,7999.2
2017-12-26,7972.03
2017-12-27,7975.61
2017-12-28,7988.97
2017-12-29,7935.29
2018-01-01,7935.29
2018-01-02,8054.83
2018-01-03,8122.23
2018-01-04,8137.64
2018-01-05,8205.11
2018-01-08,8229.06
2018-01-09,8236.26
2018-01-10,8224.76
2018-01-11,8291.77
2018-01-12,8348.44
2018-01-15,8348.44
2018-01-16,8305.47
2018-01-17,8391.23
2018-01-18,8388.69
2018-01-19,8435.08
2018-01-22,8517.46
2018-01-23,8577.54
2018-01-24,8525.54
2018-01-25,8521.09
2018-01-26,8630.09
2018-01-29,8584.95
2018-01-30,8511.95
2018-01-31,8522.6
2018-02-01,8493.2
2018-02-02,8326.65
2018-02-05,8012.37
2018-02-06,8184.25
2018-02-07,8111.12
2018-02-08,7795.13
2018-02-09,7909.59
2018-02-12,8033.34
2018-02-13,8069.7
2018-02-14,8223.09
2018-02-15,8353.21
2018-02-16,8333.8
2018-02-19,8333.8
2018-02-20,8328.01
2018-02-21,8309.79
2018-02-22,8300.63
2018-02-23,8447.41
2018-02-26,8544.25
2018-02-27,8440.18
2018-02-28,8374.58
2018-03-01,8269.19
2018-03-02,8358.63
2018-03-05,8442.54
2018-03-06,8490.22
2018-03-07,8518.66
2018-03-08,8556.2
2018-03-09,8709.52
2018-03-12,8741.22
2018-03-13,8652.5
2018-03-14,8636.65
2018-03-15,8620.05
2018-03-16,8620.59
2018-03-19,8461.9
2018-03-20,8485.25
2018-03-21,8463.89
2018-03-22,8258.17
2018-03-23,8057.66
2018-03-26,8320.26
2018-03-27,8076.28
2018-03-28,8008.81
2018-03-29,8140.58
2018-03-30,8140.58
2018-04-02,7917.81
2018-04-03,8000.49
2018-04-04,8117.92
2018-04-05,8157.75
2018-04-06,7971.66
2018-04-09,8012.38
2018-04-10,8178.33
2018-04-11,8149.2
2018-04-12,8231.41
2018-04-13,8192.69
2018-04-16,8249.91
2018-04-17,8393.8
2018-04-18,8410.11
2018-04-19,8344.25
2018-04-20,8238.28
2018-04-23,8218.08
2018-04-24,8078.39
2018-04-25,8074.23
2018-04-26,8206.76
2018-04-27,8208.47
2018-04-30,8146.93
2018-05-01,8221.25
2018-05-02,8186.91
2018-05-03,8172.29
2018-05-04,8313.95
2018-05-07,8378.25
2018-05-08,8380.42
2018-05-09,8465.04
2018-05-10,8540.42
2018-05-11,8541.14
2018-05-14,8551.13
2018-05-15,8482.3
2018-05-16,8539.53
2018-05-17,8522.35
2018-05-18,8490.14
2018-05-21,8536.12
2018-05-22,8518.29
2018-05-23,8573.42
2018-05-24,8571.75
2018-05-25,8582.76
2018-05-28,8582.76
2018-05-29,8540.44
2018-05-30,8616.9
2018-05-31,8594.87
2018-06-01,8724.64
2018-06-04,8784.87
2018-06-05,8821.33
2018-06-06,8880.69
2018-06-07,8819.36
2018-06-08,8831.48
2018-06-11,8848.21
2018-06-12,8898.91
2018-06-13,8889.63
2018-06-14,8966.41
2018-06-15,8949.67
2018-06-18,8950.44
2018-06-19,8926.43
2018-06-20,8991.08
2018-06-21,8911.87
2018-06-22,8888.62
2018-06-25,8702.83
2018-06-26,8737.06
2018-06-27,8602.47
2018-06-28,8671.14
2018-06-29,8678.85
2018-07-02,8745.83
2018-07-03,8670.71
2018-07-04,8670.71
2018-07-05,8768.85
2018-07-06,8886.73
2018-07-09,8965.22
2018-07-10,8968.69
2018-07-11,8919.47
2018-07-12,9043.61
2018-07-13,9045.99
2018-07-16,9022.58
2018-07-17,9079.69
2018-07-18,9078.92
2018-07-19,9045.25
2018-07-20,9039.36
2018-07-23,9064.41
2018-07-24,9063.23
2018-07-25,9168.97
2018-07-26,9076.46
2018-07-27,8944.07
2018-07-30,8820.43
2018-07-31,8869.11
2018-08-01,8910.19
2018-08-02,9020.57
2018-08-03,9031.44
2018-08-06,9087.88
2018-08-07,9115.75
2018-08-08,9121.63
2018-08-09,9125.75
2018-08-10,9067.92
2018-08-13,9045.7
2018-08-14,9105.08
2018-08-15,8995.91
2018-08-16,9034.79
2018-08-17,9046.66
2018-08-20,9052.18
2018-08-21,9096.59
2018-08-22,9131.63
2018-08-23,9119.42
2018-08-24,9197.67
2018-08-27,9280.93
2018-08-28,9294.99
2018-08-29,9387.36
2018-08-30,9363.55
2018-08-31,9388.22
2018-09-03,9388.22
2018-09-04,9367.79
2018-09-05,9256.73
2018-09-06,9174.17
2018-09-07,9151.08
2018-09-10,9176.15
2018-09-11,9232.56
2018-09-12,9211.53
2018-09-13,9281.98
2018-09-14,9277.95
2018-09-17,9145.63
2018-09-18,9216.25
2018-09-19,9209.3
2018-09-20,9299.92
2018-09-21,9252.11
2018-09-24,9259.47
2018-09-25,9275.96
2018-09-26,9256.21
2018-09-27,9316.98
2018-09-28,9322.12
2018-10-01,9311.67
2018-10-02,9268.61
2018-10-03,9298.2
2018-10-04,9130.84
2018-10-05,9025.4
2018-10-08,8964.57
2018-10-09,8967.08
2018-10-10,8600.93
2018-10-11,8493.22
2018-10-12,8687.75
2018-10-15,8611.1
2018-10-16,8859.97
2018-10-17,8856.75
2018-10-18,8674.2
2018-10-19,8632.36
2018-10-22,8655.08
2018-10-23,8619.14
2018-10-24,8237.72
2018-10-25,8481.04
2018-10-26,8306.16
2018-10-29,8170.69
2018-10-30,8300.4
2018-10-31,8467.99
2018-11-01,8616.58
2018-11-02,8527.33
2018-11-05,8494.88
2018-11-06,8550.74
2018-11-07,8776.6
2018-11-08,8734.28
2018-11-09,8590.68
2018-11-12,8351.72
2018-11-13,8351.98
2018-11-14,8280.46
2018-11-15,8424.16
2018-11-16,8411.35
2018-11-19,8156.9
2018-11-20,8018.29
2018-11-21,8092.31
2018-11-22,8092.31
2018-11-23,8053.83
2018-11-26,8219.71
2018-11-27,8220.76
2018-11-28,8463.46
2018-11-29,8442.58
2018-11-30,8509.67
2018-12-03,8638.51
2018-12-04,8310.1
2018-12-05,8310.1
2018-12-06,8346.62
2018-12-07,8092.53
2018-12-10,8152.08
2018-12-11,8165.22
2018-12-12,8242.43
2018-12-13,8211.56
2018-12-14,8026.35
2018-12-17,7844.24
2018-12-18,7880.39
2018-12-19,7709.54
2018-12-20,7583.68
2018-12-21,7356.68
2018-12-24,7194.02
2018-12-25,7194.02
2018-12-26,7613.96
2018-12-27,7643.45
2018-12-28,7650.16
2018-12-31,7709.91
2019-01-01,7709.91
2019-01-02,7745.54
2019-01-03,7511.59
2019-01-04,7831.59
2019-01-07,7929.97
2019-01-08,8015.46
2019-01-09,8085.38
2019-01-10,8119.1
2019-01-11,8102.15
2019-01-14,8026.01
2019-01-15,8163.06
2019-01-16,8175.69
2019-01-17,8233.57
2019-01-18,8318.14
2019-01-21,8318.14
2019-01-22,8159.07
2019-01-23,8165.36
2019-01-24,8220.81
2019-01-25,8327.24
2019-01-28,8235.22
2019-01-29,8168.54
2019-01-30,8349.25
2019-01-31,8464.37
2019-02-01,8443.68
2019-02-04,8541.09
2019-02-05,8604.63
2019-02-06,8575.03
2019-02-07,8474.27
2019-02-08,8488.57
2019-02-11,8499.95
2019-02-12,8624.13
2019-02-13,8630.89
2019-02-14,8639.91
2019-02-15,8692.9
2019-02-18,8692.9
2019-02-19,8709.67
2019-02-20,8715.42
2019-02-21,8681.29
2019-02-22,8760.45
2019-02-25,8791.85
2019-02-26,8786.0
2019-02-27,8792.61
2019-02-28,8768.87
2019-03-01,8842.2
2019-03-04,8821.61
2019-03-05,8820.26
2019-03-06,8738.9
2019-03-07,8642.06
2019-03-08,8626.92
2019-03-11,8801.59
2019-03-12,8840.06
2019-03-13,8901.16
2019-03-14,8888.06
2019-03-15,8955.46
2019-03-18,8985.7
2019-03-19,8997.07
2019-03-20,9003.8
2019-03-21,9131.98
2019-03-22,8903.32
2019-03-25,8897.36
2019-03-26,8960.26
2019-03-27,8904.46
2019-03-28,8935.54
2019-03-29,9005.73
2019-04-01,9121.76
2019-04-02,9145.6
2019-04-03,9200.21
2019-04-04,9197.12
2019-04-05,9251.83
2019-04-08,9269.56
2019-04-09,9217.72
2019-04-10,9281.78
2019-04-11,9262.12
2019-04-12,9305.1
2019-04-15,9295.6
2019-04-16,9323.82
2019-04-17,9319.04
2019-04-18,9321.35
2019-04-19,9321.35
2019-04-22,9341.41
2019-04-23,9464.53
2019-04-24,9442.62
2019-04-25,9462.07
2019-04-26,9494.67
2019-04-29,9512.84
2019-04-30,9435.63
2019-05-01,9382.34
2019-05-02,9367.42
2019-05-03,9516.44
2019-05-06,9470.25
2019-05-07,9284.74
2019-05-08,9261.33
2019-05-09,9223.53
2019-05-10,9234.29
2019-05-13,8919.56
2019-05-14,9021.92
2019-05-15,9127.12
2019-05-16,9216.48
2019-05-17,9121.73
2019-05-20,8988.94
2019-05-21,9086.55
2019-05-22,9046.08
2019-05-23,8903.29
2019-05-24,8913.65
2019-05-27,8913.65
2019-05-28,8879.07
2019-05-29,8809.08
2019-05-30,8834.25
2019-05-31,8700.95
2019-06-03,8560.73
2019-06-04,8787.38
2019-06-05,8844.45
2019-06-06,8892.73
2019-06-07,9040.79
2019-06-10,9135.59
2019-06-11,9135.08
2019-06-12,9100.26
2019-06-13,9153.99
2019-06-14,9107.02
2019-06-17,9163.6
2019-06-18,9290.97
2019-06-19,9330.04
2019-06-20,9404.86
2019-06-21,9382.78
2019-06-24,9352.41
2019-06-25,9211.09
2019-06-26,9240.62
2019-06-27,9309.16
2019-06-28,9354.19
2019-07-01,9453.41
2019-07-02,9475.12
2019-07-03,9547.85
2019-07-04,9547.85
2019-07-05,9538.0
2019-07-08,9463.96
2019-07-09,9514.75
2019-07-10,9585.81
2019-07-11,9578.32
2019-07-12,9634.55
2019-07-15,9650.96
2019-07-16,9609.62
2019-07-17,9565.69
2019-07-18,9591.48
2019-07-19,9520.49
2019-07-22,9587.86
2019-07-23,9643.1
2019-07-24,9725.14
2019-07-25,9628.2
2019-07-26,9735.51
2019-07-29,9692.41
2019-07-30,9670.08
2019-07-31,9555.75
2019-08-01,9480.7
2019-08-02,9355.68
2019-08-05,9030.83
2019-08-06,9157.52
2019-08-07,9192.49
2019-08-08,9398.8
2019-08-09,9308.21
2019-08-12,9196.59
2019-08-13,9375.82
2019-08-14,9095.99
2019-08-15,9087.58
2019-08-16,9239.02
2019-08-19,9364.49
2019-08-20,9301.66
2019-08-21,9385.94
2019-08-22,9352.34
2019-08-23,9072.06
2019-08-26,9191.5
2019-08-27,9160.19
2019-08-28,9195.4
2019-08-29,9332.78
2019-08-30,9320.85
2019-09-02,9320.85
2019-09-03,9217.15
2019-09-04,9337.54
2019-09-05,9502.71
2019-09-06,9486.68
2019-09-09,9468.62
2019-09-10,9464.86
2019-09-11,9565.67
2019-09-12,9596.3
2019-09-13,9575.93
2019-09-16,9548.93
2019-09-17,9587.05
2019-09-18,9577.09
2019-09-19,9583.58
2019-09-20,9508.05
2019-09-23,9501.94
2019-09-24,9362.94
2019-09-25,9461.09
2019-09-26,9406.48
2019-09-27,9300.75
2019-09-30,9370.94
2019-10-01,9265.5
2019-10-02,9120.88
2019-10-03,9224.22
2019-10-04,9353.4
2019-10-07,9322.75
2019-10-08,9167.53
2019-10-09,9261.37
2019-10-10,9316.55
2019-10-11,9441.1
2019-10-14,9431.27
2019-10-15,9548.52
2019-10-16,9519.79
2019-10-17,9558.13
2019-10-18,9479.27
2019-10-21,9565.35
2019-10-22,9496.57
2019-10-23,9514.73
2019-10-24,9592.2
2019-10-25,9659.53
2019-10-28,9756.64
2019-10-29,9699.07
2019-10-30,9731.71
2019-10-31,9718.74
2019-11-01,9829.03
2019-11-04,9884.09
2019-11-05,9886.02
2019-11-06,9859.04
2019-11-07,9890.28
2019-11-08,9938.47
2019-11-11,9925.53
2019-11-12,9951.58
2019-11-13,9947.08
2019-11-14,9945.35
2019-11-15,10018.31
2019-11-18,10029.15
2019-11-19,10053.72
2019-11-20,10005.63
2019-11-21,9981.61
2019-11-22,9997.87
2019-11-25,10130.03
2019-11-26,10148.37
2019-11-27,10216.3
2019-11-28,10216.3
2019-11-29,10170.16
2019-12-02,10056.07
2019-12-03,10000.53
2019-12-04,10055.21
2019-12-05,10061.63
2019-12-06,10162.4
2019-12-09,10121.92
2019-12-10,10115.44
2019-12-11,10159.91
2019-12-12,10235.62
2019-12-13,10256.8
2019-12-16,10350.0
2019-12-17,10360.86
2019-12-18,10366.09
2019-12-19,10436.08
2019-12-20,10481.41
2019-12-23,10505.72
2019-12-24,10514.59
2019-12-25,10514.59
2019-12-26,10596.35
2019-12-27,10577.98
2019-12-30,10507.69
2019-12-31,10539.04
2020-01-01,10539.04
2020-01-02,10680.92
2020-01-03,10597.04
2020-01-06,10656.63
2020-01-07,10654.03
2020-01-08,10725.31
2020-01-09,10812.65
2020-01-10,10783.8
2020-01-13,10895.49
2020-01-14,10868.96
2020-01-15,10877.61
2020-01-16,10993.33
2020-01-17,11030.71
2020-01-20,11030.71
2020-01-21,11009.4
2020-01-22,11024.63
2020-01-23,11046.65
2020-01-24,10943.92
2020-01-27,10737.61
2020-01-28,10890.79
2020-01-29,10897.24
2020-01-30,10926.26
2020-01-31,10752.68
2020-02-03,10896.63
2020-02-04,11125.47
2020-02-05,11173.74
2020-02-06,11249.87
2020-02-07,11191.98
2020-02-10,11319.02
2020-02-11,11331.57
2020-02-12,11433.94
2020-02-13,11418.47
2020-02-14,11441.26
2020-02-17,11441.26
2020-02-18,11443.58
2020-02-19,11546.29
2020-02-20,11468.63
2020-02-21,11263.76
2020-02-24,10845.95
2020-02-25,10545.54
2020-02-26,10563.66
2020-02-27,10077.31
2020-02-28,10078.85
2020-03-02,10531.62
2020-03-03,10216.41
2020-03-04,10609.95
2020-03-05,10282.57
2020-03-06,10090.88
2020-03-09,9355.94
2020-03-10,9819.14
2020-03-11,9357.7
2020-03-12,8476.87
2020-03-13,9269.77
2020-03-16,8127.78
2020-03-17,8634.41
2020-03-18,8228.4
2020-03-19,8417.99
2020-03-20,8099.91
2020-03-23,8077.74
2020-03-24,8734.04
2020-03-25,8694.56
2020-03-26,9181.25
2020-03-27,8833.74
2020-03-30,9154.62
2020-03-31,9068.33
2020-04-01,8668.51
2020-04-02,8819.27
2020-04-03,8684.78
2020-04-06,9321.06
2020-04-07,9290.5
2020-04-08,9530.43
2020-04-09,9604.42
2020-04-10,9604.42
2020-04-13,9650.18
2020-04-14,10031.31
2020-04-15,9886.95
2020-04-16,10050.92
2020-04-17,10189.67
2020-04-20,10084.34
2020-04-21,9733.9
2020-04-22,10007.36
2020-04-23,10006.66
2020-04-24,10171.4
2020-04-27,10284.19
2020-04-28,10139.97
2020-04-29,10501.73
2020-04-30,10472.81
2020-05-01,10138.3
2020-05-04,10262.92
2020-05-05,10379.0
2020-05-06,10433.52
2020-05-07,10581.75
2020-05-08,10751.62
2020-05-11,10835.5
2020-05-12,10612.06
2020-05-13,10447.84
2020-05-14,10543.42
2020-05-15,10627.99
2020-05-18,10888.05
2020-05-19,10830.07
2020-05-20,11058.24
2020-05-21,10951.16
2020-05-22,10998.07
2020-05-25,10998.07
2020-05-26,11016.53
2020-05-27,11101.81
2020-05-28,11051.68
2020-05-29,11194.86
2020-06-01,11268.27
2020-06-02,11334.77
2020-06-03,11423.28
2020-06-04,11345.62
2020-06-05,11579.58
2020-06-08,11710.24
2020-06-09,11744.78
2020-06-10,11823.37
2020-06-11,11202.3
2020-06-12,11316.53
2020-06-15,11478.5
2020-06-16,11679.27
2020-06-17,11696.59
2020-06-18,11734.99
2020-06-19,11739.68
2020-06-22,11869.93
2020-06-23,11958.47
2020-06-24,11696.21
2020-06-25,11823.59
2020-06-26,11516.98
2020-06-29,11655.79
2020-06-30,11874.58
2020-07-01,11987.79
2020-07-02,12051.57
2020-07-03,12051.57
2020-07-06,12318.48
2020-07-07,12212.51
2020-07-08,12388.0
2020-07-09,12453.46
2020-07-10,12535.81
2020-07-13,12268.27
2020-07-14,12383.7
2020-07-15,12456.8
2020-07-16,12366.33
2020-07-17,12401.0
2020-07-20,12712.58
2020-07-21,12610.19
2020-07-22,12640.61
2020-07-23,12351.71
2020-07-24,12235.78
2020-07-27,12440.26
2020-07-28,12281.85
2020-07-29,12448.15
2020-07-30,12502.19
2020-07-31,12688.49
2020-08-03,12874.56
2020-08-04,12919.91
2020-08-05,12987.57
2020-08-06,13118.89
2020-08-07,13007.09
2020-08-10,12956.97
2020-08-11,12737.85
2020-08-12,13009.06
2020-08-13,13045.42
2020-08-14,13019.09
2020-08-17,13149.58
2020-08-18,13245.95
2020-08-19,13173.12
2020-08-20,13313.72
2020-08-21,13369.23
2020-08-24,13449.62
2020-08-25,13552.15
2020-08-26,13787.11
2020-08-27,13740.73
2020-08-28,13824.31
2020-08-31,13919.16
2020-09-01,14113.47
2020-09-02,14252.1
2020-09-03,13546.12
2020-09-04,13374.82
