,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-08-01 08:33:54,2022-07-28,VORB,Simpson James S.,Chief Strategy Officer,A - Grant,$0.00,100000,100000,New,+$0,,,,,VORB
1,,2022-08-01 08:31:45,2022-07-28,VORB,Gingiss Anthony J,COO,A - Grant,$0.00,100000,100000,New,+$0,,,,,VORB
2,,2022-08-01 08:26:26,2022-07-28,VORB,Boston Derrick Osmond,GC,A - Grant,$0.00,100000,122557,+443%,+$0,,,,,VORB
3,,2022-08-01 08:24:59,2022-07-28,VORB,O'Rear Brita Eve,CFO,A - Grant,$0.00,100000,100000,New,+$0,,,,,VORB
4,,2022-06-16 16:42:05,2022-06-15,VORB,McFarland Katharina G.,Dir,P - Purchase,$2.90,2884,10993,+36%,"+$8,364",,,,,VORB
5,,2022-05-05 21:36:58,2022-04-11,VORB,McFarland Katharina G.,Dir,A - Grant,$0.00,8109,8109,New,+$0,,,,,VORB
6,,2022-05-02 16:12:55,2022-04-11,VORB,Helms Susan J,Dir,A - Grant,$0.00,8109,8109,New,+$0,,,,,VORB
7,D,2022-01-03 21:17:14,2021-12-29,VORB,Summe Gregory L,Dir,A - Grant,$10.00,390000,9189864,+4%,"+$3,900,000",,,,,VORB
8,D,2022-01-03 21:17:14,2021-12-29,VORB,Summe Gregory L,Dir,C - Converted deriv,$0.00,8799864,9189864,-49%,$0,,,,,VORB
9,D,2022-01-03 21:15:29,2021-12-29,VORB,Mattson George N,Dir,A - Grant,$10.00,390000,9189864,+4%,"+$3,900,000",,,,,VORB
10,D,2022-01-03 21:15:29,2021-12-29,VORB,Mattson George N,Dir,C - Converted deriv,$0.00,8799864,9189864,-49%,$0,,,,,VORB
11,D,2022-01-03 21:13:26,2021-12-29,VORB,Boston Derrick Osmond,GC,A - Grant,$0.00,22557,22557,New,+$0,,,,,VORB
12,D,2022-01-03 19:43:04,2021-12-29,VORB,Nextgen Sponsor II LLC,See Remarks,C - Converted deriv,$0.00,8799864,8799864,-50%,$0,,,,,VORB
13,,2022-01-03 19:41:30,2021-12-29,VORB,Von Rickenbach Josef H,FORMER DIRECTOR,A - Grant,$10.00,125000,125000,New,"+$1,250,000",,,,,VORB
14,,2022-01-03 19:39:55,2021-12-29,VORB,Moslow Jeffrey,FORMER DIRECTOR,A - Grant,$10.00,125000,125000,New,"+$1,250,000",,,,,VORB
15,,2022-01-03 19:37:57,2021-12-29,VORB,Higgins Melina E,FORMER DIRECTOR,A - Grant,$10.00,125000,125000,New,"+$1,250,000",,,,,VORB
