,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2021-08-20 13:28:45,2021-08-19,ALE,Jimmerson Heidi E,Dir,S - Sale,$69.50,-3253,23006,-12%,"-$226,084",,,,,ALE
1,,2020-03-17 11:36:53,2020-03-16,ALE,Hodnik Alan R,Exec COB,S - Sale,$58.00,-6000,53412,-10%,"-$348,000",,,,,ALE
2,,2020-02-24 14:59:43,2020-02-21,ALE,Hodnik Alan R,Exec COB,S - Sale,$80.39,-6000,58888,-9%,"-$482,340",,,,,ALE
3,A,2020-02-21 12:23:22,2020-02-20,ALE,Adams Robert John,"SVP, CFO",S - Sale,$79.78,-5419,16455,-25%,"-$432,348",,,,,ALE
4,,2020-02-21 11:34:53,2020-02-20,ALE,Adams Robert John,"SVP, CFO",S - Sale,$79.78,-5419,16455,-25%,"-$432,348",,,,,ALE
5,,2019-11-22 14:47:48,2019-11-21,ALE,Ludlow Madeleine W,Dir,S - Sale,$79.45,-1200,14549,-8%,"-$95,340",,,,,ALE
6,,2019-11-18 15:24:41,2019-11-15,ALE,Hodnik Alan R,"COB, CEO",S - Sale,$80.31,-6000,56150,-10%,"-$481,860",,,,,ALE
7,,2019-09-13 14:52:54,2019-09-12,ALE,Hodnik Alan R,"COB, CEO",S - Sale,$86.98,-6000,62105,-9%,"-$521,880",,,,,ALE
8,,2019-08-08 14:29:46,2019-08-07,ALE,Hodnik Alan R,"COB, CEO",S - Sale,$85.09,-6000,67758,-8%,"-$510,540",,,,,ALE
9,,2019-06-13 14:51:43,2019-06-12,ALE,Hodnik Alan R,"COB, CEO",S - Sale,$84.74,-4000,73756,-5%,"-$338,960",,,,,ALE
10,,2019-05-22 16:21:04,2019-05-21,ALE,Dindo Kathryn W,Dir,S - Sale,$82.03,-735,15146,-5%,"-$60,292",,,,,ALE
11,,2019-05-22 15:06:07,2019-05-21,ALE,Hodnik Alan R,"COB, CEO",S - Sale,$82.24,-4000,77232,-5%,"-$328,960",,,,,ALE
12,,2019-05-20 10:51:40,2019-05-17,ALE,Adams Robert John,"SVP, CFO",S - Sale,$82.45,-2885,15856,-15%,"-$237,868",,,,,ALE
13,,2019-05-08 11:42:52,2019-05-07,ALE,Ludlow Madeleine W,Dir,S - Sale,$82.51,-2000,14711,-12%,"-$165,025",,,,,ALE
14,,2019-02-22 11:45:53,2019-02-21,ALE,Hodnik Alan R,"COB, Pres, CEO",S - Sale,$80.59,-4000,80721,-5%,"-$322,360",,,,,ALE
15,,2018-12-13 12:51:26,2018-12-12,ALE,Hodnik Alan R,"COB, Pres, CEO",S - Sale,$81.05,-4000,64365,-6%,"-$324,200",,,,,ALE
16,,2018-09-14 12:55:08,2018-09-13,ALE,Hodnik Alan R,"COB, Pres, CEO",S - Sale,$75.70,-4000,67742,-6%,"-$302,800",,,,,ALE
17,,2018-08-28 10:13:13,2018-08-27,ALE,Hoolihan James J,Dir,S - Sale,$76.49,-800,13632,-6%,"-$61,192",,,,,ALE
18,,2018-07-27 10:36:51,2018-07-26,ALE,Hoolihan James J,Dir,S - Sale,$77.62,-800,14432,-5%,"-$62,096",,,,,ALE
19,,2018-06-27 16:07:50,2018-06-26,ALE,Hoolihan James J,Dir,S - Sale,$77.22,-800,15181,-5%,"-$61,776",,,,,ALE
20,,2018-05-29 15:52:28,2018-05-26,ALE,Hoolihan James J,Dir,S - Sale,$75.85,-800,14884,-5%,"-$60,680",,,,,ALE
