,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-05-11 11:38:01,2022-05-10,B,Mangum Mylle H,Dir,S - Sale,$32.25,-5000,22610,-18%,"-$161,230",,,,,B
1,,2022-03-14 16:02:41,2022-03-10,B,Mangum Mylle H,Dir,P - Purchase,$42.48,50,27610,0%,"+$2,143",,,,,B
2,D,2022-02-28 14:51:16,2022-02-25,B,Pelletier James C,"SVP, Gen. Counsel, Secretary",S - Sale+OE,$46.50,-1619,12798,-11%,"-$75,284",,,,,B
3,,2021-12-14 09:55:53,2021-12-10,B,Mangum Mylle H,Dir,P - Purchase,$46.71,46,25246,0%,"+$2,136",,,,,B
4,D,2021-11-16 09:20:20,2021-11-15,B,Beck Michael Andrew,"SVP, BGI; Pres, Barnes Aero",S - Sale+OE,$44.11,-25105,36067,-41%,"-$1,107,484",,,,,B
5,,2021-09-14 08:26:06,2021-09-10,B,Mangum Mylle H,Dir,P - Purchase,$45.73,47,25200,0%,"+$2,129",,,,,B
6,D,2021-08-16 15:56:14,2021-08-12,B,Edwards Dawn N,"SVP, HR",S - Sale+OE,$50.00,-6300,90818,-6%,"-$315,000",,,,,B
7,,2021-06-14 08:53:17,2021-06-10,B,Mangum Mylle H,Dir,P - Purchase,$55.67,39,25153,0%,"+$2,162",,,,,B
8,,2021-05-12 15:55:14,2021-05-10,B,Edwards Dawn N,"SVP, HR",S - Sale,$53.04,-1150,90806,-1%,"-$60,995",,,,,B
9,,2021-03-12 14:54:13,2021-03-10,B,Mangum Mylle H,Dir,P - Purchase,$55.41,38,25115,0%,"+$2,117",,,,,B
10,,2020-12-14 14:18:54,2020-12-10,B,Mangum Mylle H,Dir,P - Purchase,$49.53,43,23072,0%,"+$2,110",,,,,B
11,,2020-11-20 13:35:55,2020-11-18,B,Barnes Thomas O,Dir,S - Sale,$45.06,-1500,2114026,0%,"-$67,585",,,,,B
12,,2020-11-13 14:16:51,2020-11-06,B,Barnes Thomas O,Dir,S - Sale,$39.84,-110,2118026,0%,"-$4,383",,,,,B
13,D,2020-11-09 15:56:52,2020-11-06,B,Stephens Christopher J,"SVP, Finance, CFO",S - Sale+OE,$40.21,-600,112024,-1%,"-$24,126",,,,,B
14,,2020-09-14 14:12:09,2020-09-10,B,Mangum Mylle H,Dir,P - Purchase,$36.08,58,23030,0%,"+$2,099",,,,,B
15,D,2020-08-21 10:37:00,2020-08-19,B,Stephens Christopher J,"SVP, Finance, CFO",S - Sale+OE,$39.28,-36000,111970,-24%,"-$1,414,015",,,,,B
16,,2020-08-20 11:35:26,2020-08-18,B,Edwards Dawn N,"SVP, HR",S - Sale,$39.27,-1700,88086,-2%,"-$66,753",,,,,B
17,,2020-06-12 08:44:21,2020-06-10,B,Mangum Mylle H,Dir,P - Purchase,$43.82,48,22972,0%,"+$2,092",,,,,B
18,,2020-05-07 13:35:09,2020-05-05,B,Hipple Richard J,Dir,P - Purchase,$36.41,1200,9400,+15%,"+$43,692",,,,,B
19,,2020-03-11 12:32:00,2020-03-10,B,Mangum Mylle H,Dir,P - Purchase,$47.98,43,22924,0%,"+$2,086",,,,,B
20,,2020-02-28 14:22:54,2020-02-26,B,Barnes Thomas O,Dir,S - Sale,$57.00,-1320,2119471,0%,"-$75,235",,,,,B
21,,2020-02-27 16:29:56,2020-02-25,B,Mangum Mylle H,Dir,S - Sale,$59.29,-1000,22880,-4%,"-$59,290",,,,,B
22,,2019-12-12 15:28:14,2019-12-10,B,Mangum Mylle H,Dir,P - Purchase,$60.90,34,22291,0%,"+$2,081",,,,,B
23,,2019-12-02 11:28:01,2019-11-27,B,Barnes Thomas O,Dir,S - Sale,$60.52,-140,2125013,0%,"-$8,473",,,,,B
24,,2019-11-12 16:10:18,2019-11-08,B,McClellan Hassell H,Dir,S - Sale,$60.15,-1500,17856,-8%,"-$90,225",,,,,B
25,D,2019-11-12 16:09:41,2019-11-08,B,Dempsey Patrick,"Pres, CEO",S - Sale+OE,$60.29,-23390,351503,-6%,"-$1,410,099",,,,,B
26,D,2019-11-07 15:32:48,2019-11-05,B,Dempsey Patrick,"Pres, CEO",S - Sale+OE,$61.28,-57389,351503,-14%,"-$3,517,039",,,,,B
27,,2019-11-07 15:28:59,2019-11-05,B,Barnes Thomas O,Dir,S - Sale,$61.05,-2500,2129153,0%,"-$152,628",,,,,B
28,D,2019-11-06 16:10:09,2019-11-04,B,Edwards Dawn N,"SVP, HR",S - Sale+OE,$61.15,-4000,84279,-5%,"-$244,604",,,,,B
29,,2019-11-01 16:39:08,2019-10-31,B,Stephens Christopher J,"SVP, Finance, CFO",S - Sale,$58.32,-21265,101127,-17%,"-$1,240,175",,,,,B
30,,2019-10-28 16:00:26,2019-10-25,B,Acker Marian,"VP, Controller",S - Sale,$57.03,-3054,24744,-11%,"-$174,182",,,,,B
31,,2019-09-24 15:51:38,2019-09-23,B,Acker Marian,"VP, Controller",S - Sale,$53.88,-5018,27798,-15%,"-$270,391",,,,,B
32,,2019-09-12 13:17:39,2019-09-10,B,Mangum Mylle H,Dir,P - Purchase,$49.00,42,22257,0%,"+$2,074",,,,,B
33,,2019-08-28 16:11:01,2019-08-26,B,Barnes Thomas O,Dir,S - Sale,$43.15,-465,2119606,0%,"-$20,067",,,,,B
34,,2019-08-19 14:50:42,2019-08-16,B,Acker Marian,"VP, Controller",S - Sale,$45.43,-2274,32816,-6%,"-$103,307",,,,,B
35,,2019-07-31 16:05:55,2019-07-30,B,Mangum Mylle H,Dir,S - Sale,$51.89,-1000,10215,-9%,"-$51,887",,,,,B
36,,2019-06-10 17:24:25,2019-06-06,B,Mangum Mylle H,Dir,P - Purchase,$54.16,35,11212,0%,"+$1,913",,,,,B
