,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-14 17:15:35,2022-03-11,SSD,Andrasick James S,Dir,S - Sale,$117.99,-500,7125,-7%,"-$58,995",,,,,SSD
1,,2022-03-03 16:33:09,2022-03-01,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,$118.48,-600,35700,-2%,"-$71,088",,,,,SSD
2,,2022-02-17 16:41:47,2022-02-15,SSD,Swartzendruber Kevin Lee,SVP of Finance,A - Grant,$0.00,5867,8673,+209%,+$0,,,,,SSD
3,,2022-02-17 16:41:47,2022-02-15,SSD,Swartzendruber Kevin Lee,SVP of Finance,F - Tax,$117.37,-2303,8673,-21%,"-$270,303",,,,,SSD
4,,2022-02-17 16:41:20,2022-02-15,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",A - Grant,$0.00,12417,36300,+52%,+$0,,,,,SSD
5,,2022-02-17 16:41:20,2022-02-15,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",F - Tax,$117.37,-4969,36300,-12%,"-$583,212",,,,,SSD
6,,2022-02-17 16:40:31,2022-02-15,SSD,Magstadt Brian J,CFO,A - Grant,$0.00,15007,27959,+116%,+$0,,,,,SSD
7,,2022-02-17 16:40:31,2022-02-15,SSD,Magstadt Brian J,CFO,F - Tax,$117.37,-7620,27959,-21%,"-$894,359",,,,,SSD
8,,2022-02-17 16:39:51,2022-02-15,SSD,Olosky Michael,COO,F - Tax,$117.37,-309,6092,-5%,"-$36,267",,,,,SSD
9,,2022-02-17 16:39:06,2022-02-15,SSD,Colonias Karen Winifred,"Pres, CEO",A - Grant,$0.00,57311,85840,+201%,+$0,,,,,SSD
10,,2022-02-17 16:39:06,2022-02-15,SSD,Colonias Karen Winifred,"Pres, CEO",F - Tax,$117.37,-32568,85840,-28%,"-$3,822,506",,,,,SSD
11,,2022-02-02 21:03:39,2022-02-01,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,$113.00,-600,28852,-2%,"-$67,800",,,,,SSD
12,,2022-01-24 17:11:22,2022-01-20,SSD,Swartzendruber Kevin Lee,SVP of Finance,A - Grant,$0.00,650,5109,+15%,+$0,,,,,SSD
13,,2022-01-24 17:11:00,2022-01-20,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",A - Grant,$0.00,1343,29452,+5%,+$0,,,,,SSD
14,,2022-01-24 17:10:40,2022-01-20,SSD,Magstadt Brian J,CFO,A - Grant,$0.00,1639,20572,+9%,+$0,,,,,SSD
15,,2022-01-24 17:10:21,2022-01-20,SSD,Olosky Michael,COO,A - Grant,$0.00,2825,6401,+79%,+$0,,,,,SSD
16,,2022-01-24 17:09:05,2022-01-20,SSD,Colonias Karen Winifred,"Pres, CEO",A - Grant,$0.00,6922,61097,+13%,+$0,,,,,SSD
17,,2022-01-19 16:33:02,2022-01-18,SSD,Magstadt Brian J,CFO,S - Sale,$127.71,-2000,18933,-10%,"-$255,420",,,,,SSD
18,,2022-01-05 16:40:00,2022-01-03,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,$138.91,-600,28109,-2%,"-$83,346",,,,,SSD
19,,2021-12-17 18:51:22,2021-12-15,SSD,Magstadt Brian J,CFO,S - Sale,$128.00,-2000,20933,-9%,"-$256,000",,,,,SSD
20,,2021-12-02 20:18:12,2021-12-01,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,$117.21,-1500,28709,-5%,"-$175,815",,,,,SSD
21,,2021-11-17 16:31:58,2021-11-15,SSD,Magstadt Brian J,CFO,S - Sale,$120.00,-2000,22933,-8%,"-$240,000",,,,,SSD
22,,2021-11-10 18:29:15,2021-11-09,SSD,Andrasick James S,Dir,S - Sale,$123.19,-800,7625,-9%,"-$98,552",,,,,SSD
23,,2021-11-10 18:28:49,2021-11-08,SSD,Colonias Karen Winifred,"Pres, CEO",S - Sale,$120.91,-15000,54175,-22%,"-$1,813,650",,,,,SSD
24,,2021-11-02 16:54:49,2021-11-01,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,$106.32,-1500,30198,-5%,"-$159,480",,,,,SSD
25,,2021-10-18 20:39:58,2021-10-15,SSD,Magstadt Brian J,CFO,S - Sale,$117.36,-2000,24931,-7%,"-$234,720",,,,,SSD
26,,2021-10-04 18:37:30,2021-10-01,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,$107.77,-1500,31698,-5%,"-$161,655",,,,,SSD
27,,2021-09-03 16:35:59,2021-07-08,SSD,Andrasick James S,Dir,G - Gift,$0.00,-300,8425,-3%,-$0,,,,,SSD
28,,2021-09-03 16:35:30,2021-09-02,SSD,Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,$113.12,-1500,33207,-4%,"-$169,680",,,,,SSD
29,,2021-09-03 16:35:08,2021-09-01,SSD,Magstadt Brian J,CFO,S - Sale,$113.44,-2000,26933,-7%,"-$226,880",,,,,SSD
30,,2021-06-23 17:46:37,2021-06-21,SSD,Knight Kenneth D.,Dir,A - Grant,$0.00,751,751,New,+$0,,,,,SSD
31,,2021-05-11 17:29:09,2021-05-07,SSD,Olosky Michael,COO,P - Purchase,$117.43,400,3576,+13%,"+$46,972",,,,,SSD
