,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-16 17:39:57,2022-03-15,AGL,Wulf John William,Dir,S - Sale,$19.10,-30808,116456,-21%,"-$588,372",,,,,AGL
1,DM,2022-03-16 17:39:24,2022-03-14,AGL,Shaker Benjamin,Chief Markets Officer,S - Sale+OE,$19.85,-160994,66616,-71%,"-$3,195,759",,,,,AGL
2,DM,2022-03-16 17:39:24,2022-03-14,AGL,Shaker Benjamin,Chief Markets Officer,M - OptEx,$3.00,160994,66616,-171%,"+$482,982",,,,,AGL
3,DM,2022-01-03 16:03:24,2021-12-30,AGL,Halkias Theodore,Chief Business Officer,S - Sale+OE,$27.54,-13275,5434,-71%,"-$365,605",,,,,AGL
4,DM,2022-01-03 16:03:24,2021-12-30,AGL,Halkias Theodore,Chief Business Officer,M - OptEx,$1.00,13275,5434,-169%,"+$13,275",,,,,AGL
5,M,2021-12-30 16:46:31,2021-12-28,AGL,Shaker Benjamin,Chief Markets Officer,S - Sale,$26.68,-18740,66616,-22%,"-$499,890",,,,,AGL
6,DM,2021-12-28 17:50:19,2021-12-23,AGL,Halkias Theodore,Chief Business Officer,S - Sale+OE,$27.52,-26725,5434,-83%,"-$735,528",,,,,AGL
7,DM,2021-12-28 17:50:19,2021-12-23,AGL,Halkias Theodore,Chief Business Officer,M - OptEx,$1.00,26725,5434,-126%,"+$26,725",,,,,AGL
8,D,2021-12-21 16:01:30,2021-12-17,AGL,Danieley Joan,Chief Administrative Officer,S - Sale+OE,$22.88,-21481,5434,-80%,"-$491,397",,,,,AGL
9,D,2021-12-21 16:01:30,2021-12-17,AGL,Danieley Joan,Chief Administrative Officer,M - OptEx,$4.45,21481,5434,-134%,"+$95,590",,,,,AGL
10,DM,2021-12-17 16:29:38,2021-12-15,AGL,Danieley Joan,Chief Administrative Officer,S - Sale+OE,$22.89,-28519,5434,-84%,"-$652,802",,,,,AGL
11,DM,2021-12-17 16:29:38,2021-12-15,AGL,Danieley Joan,Chief Administrative Officer,M - OptEx,$4.45,28519,5434,-124%,"+$126,910",,,,,AGL
12,M,2021-11-18 16:02:15,2021-11-16,AGL,Shaker Benjamin,Chief Markets Officer,S - Sale,$25.32,-9370,85356,-10%,"-$237,202",,,,,AGL
13,D,2021-11-12 16:17:18,2021-11-04,AGL,Sobotka Glenn,Chief Accounting Officer,S - Sale+OE,$25.19,-150000,3260,-98%,"-$3,778,500",,,,,AGL
14,D,2021-11-12 16:17:18,2021-11-04,AGL,Sobotka Glenn,Chief Accounting Officer,M - OptEx,$7.57,150000,3260,-102%,"+$1,135,500",,,,,AGL
15,,2021-11-08 16:49:51,2021-11-04,AGL,Shaker Benjamin,Chief Markets Officer,S - Sale,$25.19,-18560,94726,-16%,"-$467,526",,,,,AGL
16,,2021-11-04 16:48:55,2021-11-03,AGL,Shaker Benjamin,Chief Markets Officer,S - Sale,$25.00,-300,113286,0%,"-$7,500",,,,,AGL
17,,2021-09-15 17:22:08,2021-09-14,AGL,Wulf John William,Dir,S - Sale,$28.98,-15342,147264,-9%,"-$444,611",,,,,AGL
18,D,2021-09-15 17:21:31,2021-09-14,AGL,Shaker Benjamin,Chief Markets Officer,S - Sale+OE,$28.98,-73018,113586,-39%,"-$2,116,062",,,,,AGL
19,D,2021-09-15 17:21:31,2021-09-14,AGL,Shaker Benjamin,Chief Markets Officer,M - OptEx,$1.00,73018,113586,+180%,"+$73,018",,,,,AGL
20,D,2021-09-15 17:21:10,2021-09-14,AGL,Sell Steven,"CEO, Pres",S - Sale+OE,$28.98,-100000,0,-100%,"-$2,898,000",,,,,AGL
21,D,2021-09-15 17:21:10,2021-09-14,AGL,Sell Steven,"CEO, Pres",M - OptEx,$4.50,100000,0,-100%,"+$450,000",,,,,AGL
22,D,2021-09-15 17:20:23,2021-09-14,AGL,Mansukani Sharad,Dir,S - Sale+OE,$28.98,-156250,1229356,-11%,"-$4,528,125",,,,,AGL
23,D,2021-09-15 17:20:23,2021-09-14,AGL,Mansukani Sharad,Dir,M - OptEx,$1.00,156250,1229356,+15%,"+$156,250",,,,,AGL
24,D,2021-09-15 17:19:50,2021-09-14,AGL,Kornitzer Benjamin,"Chief Med., Quality Officer",M - OptEx,$4.50,11475,5434,-190%,"+$51,638",,,,,AGL
25,D,2021-09-15 17:19:50,2021-09-14,AGL,Kornitzer Benjamin,"Chief Med., Quality Officer",S - Sale+OE,$28.98,-11475,5434,-68%,"-$332,546",,,,,AGL
26,D,2021-09-15 17:19:18,2021-09-14,AGL,Halkias Theodore,Chief Business Officer,S - Sale+OE,$28.98,-158553,5434,-97%,"-$4,594,866",,,,,AGL
27,D,2021-09-15 17:19:18,2021-09-14,AGL,Halkias Theodore,Chief Business Officer,M - OptEx,$1.00,58553,5434,-110%,"+$58,553",,,,,AGL
28,D,2021-09-15 17:18:35,2021-09-14,AGL,Dombro Lisa,"Exper., Innovation Officer",S - Sale+OE,$28.98,-61543,11956,-84%,"-$1,783,516",,,,,AGL
29,D,2021-09-15 17:18:35,2021-09-14,AGL,Dombro Lisa,"Exper., Innovation Officer",M - OptEx,$1.00,61543,11956,-124%,"+$61,543",,,,,AGL
30,D,2021-09-15 17:18:10,2021-09-14,AGL,Desai Veeral,"Chief Strategy, Dev. Officer",S - Sale+OE,$28.98,-121001,261956,-32%,"-$3,506,609",,,,,AGL
31,D,2021-09-15 17:18:10,2021-09-14,AGL,Desai Veeral,"Chief Strategy, Dev. Officer",M - OptEx,$1.00,121001,261956,+86%,"+$121,001",,,,,AGL
