,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-05-09 16:31:38,2022-05-09,PDM,Taysom Dale H.,Dir,P - Purchase,$15.23,1000,33594,+3%,"+$15,230",,,,,PDM
1,,2022-05-04 16:49:08,2022-05-03,PDM,Moon Laura P,SVP- CAO,S - Sale,$16.09,-7627,47001,-14%,"-$122,720",,,,,PDM
2,,2022-05-03 16:32:22,2022-05-03,PDM,Cohen Glenn Gary,Dir,P - Purchase,$16.15,5000,22408,+29%,"+$80,750",,,,,PDM
3,,2022-03-01 16:34:29,2022-03-01,PDM,Taysom Dale H.,Dir,P - Purchase,$16.89,500,32247,+2%,"+$8,447",,,,,PDM
4,,2022-02-24 16:33:32,2022-02-24,PDM,Cohen Glenn Gary,Dir,P - Purchase,$15.82,5000,17408,+40%,"+$79,100",,,,,PDM
5,,2021-09-08 16:33:19,2021-09-03,PDM,Smith Christopher Brent,"Pres, Chief Exec. Off",P - Purchase,$17.63,2800,136378,+2%,"+$49,364",,,,,PDM
6,,2020-11-04 16:33:53,2020-11-02,PDM,Wells George M.,EVP- RE Ops,P - Purchase,$11.43,2000,65406,+3%,"+$22,860",,,,,PDM
7,,2020-11-04 16:33:32,2020-11-02,PDM,Smith Christopher Brent,"Pres, Chief Exec. Off",P - Purchase,$11.41,4450,132157,+3%,"+$50,775",,,,,PDM
8,,2020-11-04 16:33:15,2020-11-02,PDM,Swope Jeffrey L.,Dir,P - Purchase,$11.60,20000,110836,+22%,"+$232,000",,,,,PDM
9,D,2020-05-14 14:26:06,2020-05-13,PDM,Taysom Dale H.,Dir,P - Purchase,$14.14,2000,23137,+9%,"+$28,280",,,,,PDM
10,D,2020-05-14 14:25:44,2020-05-13,PDM,Swope Jeffrey L.,Dir,P - Purchase,$13.96,7185,88414,+9%,"+$100,303",,,,,PDM
11,,2020-05-05 16:41:13,2020-05-04,PDM,Cohen Glenn Gary,Dir,P - Purchase,$16.07,5000,5000,New,"+$80,350",,,,,PDM
12,,2020-03-18 16:34:32,2020-03-17,PDM,Swope Jeffrey L.,Dir,P - Purchase,$14.93,3000,81129,+4%,"+$44,790",,,,,PDM
13,,2018-11-05 16:20:08,2018-11-02,PDM,Taysom Dale H.,Dir,P - Purchase,$17.85,2000,16808,+14%,"+$35,700",,,,,PDM
