,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,AD,2022-02-25 19:37:48,2022-02-23,VOYA,Katz Michael Robert,See Remarks,S - Sale+OE,$68.80,-4054,14992,-21%,"-$278,919",,,,,VOYA
1,D,2022-02-25 17:12:49,2022-02-23,VOYA,Hurtsellers Christine,See Remarks,S - Sale+OE,$67.62,-57782,63510,-48%,"-$3,906,958",,,,,VOYA
2,D,2022-02-24 20:29:17,2022-02-22,VOYA,Grubka Robert L.,See Remarks,S - Sale+OE,$68.50,-2500,21074,-11%,"-$171,262",,,,,VOYA
3,D,2022-02-24 20:24:47,2022-02-23,VOYA,Katz Michael Robert,See Remarks,S - Sale+OE,$66.48,-4054,14992,-21%,"-$269,504",,,,,VOYA
4,D,2022-02-24 20:06:14,2022-02-23,VOYA,Silva Kevin D,See Remarks,S - Sale+OE,$68.80,-12205,9951,-55%,"-$839,715",,,,,VOYA
5,D,2022-02-11 17:23:40,2022-02-10,VOYA,Martin Rodney O Jr,"COB, CEO",S - Sale+OE,$72.00,-19365,223500,-8%,"-$1,394,280",,,,,VOYA
6,D,2022-02-11 17:20:43,2022-02-10,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$72.74,-21480,13816,-61%,"-$1,562,417",,,,,VOYA
7,D,2021-12-02 16:58:06,2021-12-02,VOYA,Cobb Clyde Landon Jr.,See Remarks,S - Sale+OE,$63.61,-2994,10190,-23%,"-$190,459",,,,,VOYA
8,D,2021-11-19 16:08:53,2021-11-17,VOYA,Martin Rodney O Jr,"COB, CEO",S - Sale+OE,$70.00,-19364,242737,-7%,"-$1,355,538",,,,,VOYA
9,D,2021-11-19 16:06:01,2021-11-17,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$70.01,-14320,13816,-51%,"-$1,002,472",,,,,VOYA
10,D,2021-08-17 16:20:59,2021-08-16,VOYA,Silva Kevin D,See Remarks,S - Sale+OE,$67.17,-15000,11379,-57%,"-$1,007,561",,,,,VOYA
11,D,2021-08-17 16:17:24,2021-08-16,VOYA,Lavallee Heather H.,See Remarks,S - Sale+OE,$67.16,-5778,0,-100%,"-$388,056",,,,,VOYA
12,D,2021-08-06 16:04:34,2021-08-05,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$65.60,-3000,13816,-18%,"-$196,794",,,,,VOYA
13,D,2021-06-17 16:45:25,2021-06-16,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$64.01,-3000,16816,-15%,"-$192,027",,,,,VOYA
14,D,2021-06-10 16:03:56,2021-06-09,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$64.70,-3000,19816,-13%,"-$194,093",,,,,VOYA
15,D,2021-06-03 16:13:55,2021-06-02,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$65.25,-3000,22816,-12%,"-$195,741",,,,,VOYA
16,D,2021-05-27 16:13:55,2021-05-26,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$64.87,-3000,25816,-10%,"-$194,596",,,,,VOYA
17,D,2021-05-20 16:06:02,2021-05-19,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$65.65,-3000,28816,-9%,"-$196,952",,,,,VOYA
18,D,2021-05-18 16:20:48,2021-05-17,VOYA,Lavallee Heather H.,See Remarks,S - Sale+OE,$68.56,-2889,5778,-33%,"-$198,070",,,,,VOYA
19,D,2021-05-13 16:13:39,2021-05-12,VOYA,Ferrara Nancy,See Remarks,S - Sale+OE,$66.48,-3000,31816,-9%,"-$199,443",,,,,VOYA
20,D,2021-03-18 16:40:59,2021-03-16,VOYA,Grubka Robert L.,"CEO, Health Solutions",S - Sale+OE,$64.11,-6251,17139,-27%,"-$400,761",,,,,VOYA
21,D,2021-02-24 16:28:57,2021-02-23,VOYA,Silva Kevin D,See Remarks,S - Sale+OE,$58.97,-14952,26379,-36%,"-$881,773",,,,,VOYA
