,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2022-05-11 13:11:51,2022-05-09,AMCR,Zacka Michael J,"Pres, Amcor Flex Europe",S - Sale+OE,$12.66,-846507,205770,-80%,"-$10,713,393",,,,,AMCR
1,D,2022-05-10 11:06:02,2022-05-06,AMCR,Wilson Ian,EVP,S - Sale+OE,$12.65,-54060,150138,-26%,"-$683,589",,,,,AMCR
2,D,2022-05-10 11:01:25,2022-05-06,AMCR,Sorrells Julie Marie,"VP, Corporate Controller",S - Sale+OE,$12.55,-17283,28407,-38%,"-$216,946",,,,,AMCR
3,,2021-12-08 16:45:40,2021-12-06,AMCR,Zacka Michael J,"Pres, Amcor Flex Europe",S - Sale,$11.61,-90000,102142,-47%,"-$1,045,080",,,,,AMCR
4,,2021-11-29 15:29:54,2021-11-24,AMCR,Zacka Michael J,"Pres, Amcor Flex Europe",S - Sale,$11.71,-139,192142,0%,"-$1,628",,,,,AMCR
5,D,2021-11-24 09:07:42,2021-11-22,AMCR,Zacka Michael J,"Pres, Amcor Flex Europe",S - Sale+OE,$12.02,-147736,192281,-43%,"-$1,775,920",,,,,AMCR
6,D,2021-09-20 14:11:19,2021-09-08,AMCR,Roegner Eric V,"Pres,Amcor Rigid Plastics",S - Sale+OE,$12.30,-303000,150735,-67%,"-$3,726,900",,,,,AMCR
7,D,2021-09-10 16:31:42,2021-09-09,AMCR,Delia Ronald Stephen,CEO,S - Sale+OE,$12.18,-1591380,1454346,-52%,"-$19,386,538",,,,,AMCR
8,,2021-09-07 15:36:18,2021-09-02,AMCR,Zacka Michael J,"Pres, Amcor Flex Europe",S - Sale,$12.66,-8440,179864,-4%,"-$106,841",,,,,AMCR
9,,2021-09-07 15:20:45,2021-09-02,AMCR,Roegner Eric V,"Pres,Amcor Rigid Plastics",S - Sale,$12.66,-3287,150735,-2%,"-$41,610",,,,,AMCR
10,,2021-09-07 15:18:36,2021-09-02,AMCR,Sorrells Julie Marie,"VP, Corporate Controller",S - Sale,$12.66,-124,43407,0%,"-$1,570",,,,,AMCR
11,D,2021-08-30 14:39:03,2021-08-26,AMCR,Casamento Michael,"EVP, Finance, CFO",S - Sale+OE,$12.70,-659300,351052,-65%,"-$8,372,451",,,,,AMCR
12,,2021-08-24 14:54:45,2021-08-20,AMCR,Zacka Michael J,"Pres, Amcor Flex Europe",S - Sale,$12.33,-73000,162881,-31%,"-$900,090",,,,,AMCR
13,D,2021-06-16 16:21:27,2021-06-14,AMCR,Delia Ronald Stephen,CEO,S - Sale+OE,$12.15,-464045,1200583,-28%,"-$5,638,147",,,,,AMCR
14,,2021-05-19 12:51:10,2021-05-17,AMCR,Nayar Arun,Dir,S - Sale,$12.35,-50000,0,-100%,"-$617,500",,,,,AMCR
15,D,2021-05-11 16:46:19,2021-05-07,AMCR,Wilson Ian,EVP,S - Sale+OE,$12.36,-195200,0,-100%,"-$2,412,672",,,,,AMCR
16,M,2021-03-22 16:16:58,2019-08-26,AMCR,Long Nicholas T.,Dir,S - Sale,$9.58,-275,8302,-3%,"-$2,636",,,,,AMCR
17,M,2021-03-22 16:16:58,2020-10-14,AMCR,Long Nicholas T.,Dir,P - Purchase,$9.71,546,8302,+7%,"+$5,304",,,,,AMCR
18,D,2020-08-31 12:53:52,2020-08-27,AMCR,Konieczny Peter,"Pres, Amcor Flexibles",S - Sale+OE,$11.06,-111241,293829,-27%,"-$1,230,058",,,,,AMCR
19,D,2020-08-25 17:58:52,2020-08-21,AMCR,Konieczny Peter,"Pres, Amcor Flexibles",S - Sale+OE,$11.25,-48989,236505,-17%,"-$551,126",,,,,AMCR
20,,2020-03-18 11:18:05,2020-03-16,AMCR,Roegner Eric V,"Pres,Amcor Rigid Plastics",P - Purchase,$5.93,31600,71600,+79%,"+$187,393",,,,,AMCR
21,,2020-03-17 17:42:43,2020-03-16,AMCR,Wilson Ian,EVP,P - Purchase,$6.60,72000,128609,+127%,"+$475,200",,,,,AMCR
22,,2020-03-16 17:21:31,2020-03-16,AMCR,Delia Ronald Stephen,CEO,P - Purchase,$10.64,50000,1081573,+5%,"+$532,145",,,,,AMCR
23,,2019-09-16 17:05:18,2019-09-13,AMCR,Stephan Louis Fred,"Pres, Amcor Flexibles NA",S - Sale,$10.27,-69787,89046,-44%,"-$716,712",,,,,AMCR
