,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2022-05-18 08:52:19,2022-05-16,MOS,Johnson Denise C,Dir,S - Sale+OE,$65.00,-24427,1578,-94%,"-$1,587,755",,,,,MOS
1,A,2022-05-12 16:07:17,2022-05-06,MOS,Ebel Gregory L,Dir,P - Purchase,$63.49,15600,80068,+24%,"+$990,502",,,,,MOS
2,D,2022-05-09 16:14:06,2022-05-06,MOS,Ebel Gregory L,Dir,P - Purchase,$63.49,15600,80068,+24%,"+$990,502",,,,,MOS
3,D,2022-04-19 16:02:33,2022-04-18,MOS,Ricard Corrine D.,SVP - Mosaic Fertilizantes,S - Sale+OE,$76.02,-17284,45501,-28%,"-$1,313,930",,,,,MOS
4,D,2022-04-19 16:02:06,2022-04-18,MOS,Isaacson Mark J.,"SVP, Gen. Counsel, Corp. Sec.",S - Sale+OE,$76.02,-14461,45869,-24%,"-$1,099,325",,,,,MOS
5,D,2022-04-19 16:01:43,2022-04-18,MOS,Precourt Walter F. III,"SVP - Strategy, Growth",S - Sale+OE,$78.00,-9647,75000,-11%,"-$752,466",,,,,MOS
6,D,2022-04-15 09:20:10,2022-04-14,MOS,Ricard Corrine D.,SVP - Mosaic Fertilizantes,S - Sale+OE,$77.00,-10000,55501,-15%,"-$770,000",,,,,MOS
7,D,2022-04-13 17:19:47,2022-04-12,MOS,O'Rourke James Calvin,"Pres, CEO",S - Sale+OE,$74.97,-27681,448679,-6%,"-$2,075,245",,,,,MOS
8,D,2022-03-22 16:10:39,2022-03-21,MOS,Ricard Corrine D.,SVP - Mosaic Fertilizantes,S - Sale+OE,$67.00,-10000,65501,-13%,"-$670,010",,,,,MOS
9,D,2022-03-04 16:19:42,2022-03-02,MOS,Precourt Walter F. III,"SVP - Strategy, Growth",S - Sale+OE,$55.00,-63505,61468,-51%,"-$3,492,775",,,,,MOS
10,D,2022-03-04 16:19:26,2022-03-03,MOS,Ricard Corrine D.,SVP - Mosaic Fertilizantes,S - Sale+OE,$57.00,-10000,54254,-16%,"-$570,000",,,,,MOS
11,D,2022-02-09 11:32:16,2022-02-08,MOS,Isaacson Mark J.,"SVP, Gen. Counsel, Corp. Sec.",S - Sale+OE,$45.00,-40094,38143,-51%,"-$1,804,230",,,,,MOS
12,,2021-11-10 16:15:40,2021-11-09,MOS,Vale S.A.,"Exit filing (see ""Remarks"")",S - Sale,$36.84,-34176574,0,-100%,"-$1,259,064,986",,,,,MOS
13,D,2020-03-17 19:45:34,2020-03-17,MOS,Isaacson Mark J.,"SVP, Gen. Counsel, Corp. Sec.",P - Purchase,$9.67,1000,22062,+5%,"+$9,665",,,,,MOS
14,,2020-03-17 12:54:13,2020-03-13,MOS,Pires Luciano Siani,Dir,P - Purchase,$9.43,10000,12000,+500%,"+$94,263",,,,,MOS
15,D,2020-03-17 12:53:52,2020-03-16,MOS,Bernardes Oscar,Dir,P - Purchase,$9.96,5000,5000,New,"+$49,781",,,,,MOS
16,D,2020-03-10 13:41:16,2020-03-09,MOS,Bodine Bruce M.,SVP - Phosphates,P - Purchase,$13.60,5500,21702,+34%,"+$74,773",,,,,MOS
17,D,2020-03-09 17:24:23,2020-03-09,MOS,Isaacson Mark J.,"SVP, Gen. Counsel, Corp. Sec.",P - Purchase,$12.81,1000,21062,+5%,"+$12,810",,,,,MOS
18,D,2020-03-09 17:21:58,2020-03-09,MOS,O'Rourke James Calvin,"Pres, CEO",P - Purchase,$13.43,15000,186345,+9%,"+$201,390",,,,,MOS
19,D,2019-09-16 09:43:03,2019-09-10,MOS,Monahan William T,Dir,P - Purchase,$21.15,2360,39235,+6%,"+$49,902",,,,,MOS
20,D,2019-08-22 16:43:33,2019-08-21,MOS,Beebe Cheryl K,Dir,P - Purchase,$19.21,12998,23704,+121%,"+$249,692",,,,,MOS
21,D,2019-05-10 16:56:05,2019-05-10,MOS,Freeland Clint,"SVP, CFO",P - Purchase,$23.60,4250,4250,New,"+$100,300",,,,,MOS
22,D,2019-05-10 16:55:32,2019-05-10,MOS,Isaacson Mark J.,"SVP, Gen. Counsel, Corp. Sec.",P - Purchase,$23.55,1000,20062,+5%,"+$23,550",,,,,MOS
23,D,2019-05-10 16:54:59,2019-05-10,MOS,Koenig Emery N.,Dir,P - Purchase,$23.95,2089,25244,+9%,"+$50,022",,,,,MOS
24,D,2019-05-09 17:46:53,2019-05-08,MOS,O'Rourke James Calvin,"Pres, CEO",P - Purchase,$24.03,10000,171345,+6%,"+$240,300",,,,,MOS
