,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-02-03 11:21:23,2022-02-01,ALEX,Kanehira Derek T,SVP,A - Grant,$0.00,3380,12016,+39%,+$0,,,,,ALEX
1,,2022-02-03 11:21:23,2022-02-01,ALEX,Kanehira Derek T,SVP,F - Tax,$22.78,-565,12016,-4%,"-$12,871",,,,,ALEX
2,,2022-02-03 11:21:21,2022-02-01,ALEX,Morita Scott G,"VP, Corp Counsel",A - Grant,$0.00,1536,4057,+61%,+$0,,,,,ALEX
3,,2022-02-03 11:21:21,2022-02-01,ALEX,Morita Scott G,"VP, Corp Counsel",F - Tax,$22.78,-510,4057,-11%,"-$11,618",,,,,ALEX
4,,2022-02-02 17:26:08,2022-02-01,ALEX,Brown Brett A,"CFO, Exec. VP",A - Grant,$0.00,15364,65654,+31%,+$0,,,,,ALEX
5,M,2022-02-02 17:25:47,2022-01-31,ALEX,Schreck Jerrod M,EVP; Pres of subsid.,A - Grant,$0.00,6374,15959,+66%,+$0,,,,,ALEX
6,M,2022-02-02 17:25:47,2022-01-31,ALEX,Schreck Jerrod M,EVP; Pres of subsid.,F - Tax,$22.87,-1899,15959,-11%,"-$43,435",,,,,ALEX
7,M,2022-02-02 17:25:19,2022-01-31,ALEX,Parker Lance K,"EVP, COO",A - Grant,$0.00,35904,77301,+87%,+$0,,,,,ALEX
8,M,2022-02-02 17:25:19,2022-01-31,ALEX,Parker Lance K,"EVP, COO",F - Tax,$22.88,-15881,77301,-17%,"-$363,434",,,,,ALEX
9,,2022-02-02 17:25:08,2022-01-31,ALEX,Chun Nelson N S,"Exec Vice Pres, CLO",A - Grant,$0.00,8101,154215,+6%,+$0,,,,,ALEX
10,M,2022-02-02 17:25:08,2022-01-31,ALEX,Chun Nelson N S,"Exec Vice Pres, CLO",F - Tax,$22.89,-4255,154215,-3%,"-$97,400",,,,,ALEX
11,M,2022-02-02 17:24:59,2022-01-31,ALEX,Chun Clayton K Y,Chief Accounting Officer,A - Grant,$0.00,10194,24458,+71%,+$0,,,,,ALEX
12,M,2022-02-02 17:24:59,2022-01-31,ALEX,Chun Clayton K Y,Chief Accounting Officer,F - Tax,$22.88,-2626,24458,-10%,"-$60,079",,,,,ALEX
13,M,2022-02-02 17:24:58,2022-01-31,ALEX,Ching Meredith J,"EVP, External Affairs",A - Grant,$0.00,13588,137317,+11%,+$0,,,,,ALEX
14,M,2022-02-02 17:24:58,2022-01-31,ALEX,Ching Meredith J,"EVP, External Affairs",F - Tax,$22.89,-6550,137317,-5%,"-$149,930",,,,,ALEX
15,M,2022-02-02 17:24:41,2022-01-31,ALEX,Benjamin Christopher J,"Pres, CEO",A - Grant,$0.00,89812,365230,+33%,+$0,,,,,ALEX
16,M,2022-02-02 17:24:41,2022-01-31,ALEX,Benjamin Christopher J,"Pres, CEO",F - Tax,$22.89,-42149,365230,-10%,"-$964,648",,,,,ALEX
17,,2022-01-31 12:06:54,2022-01-28,ALEX,Schreck Jerrod M,EVP; Pres of subsid.,F - Tax,$22.62,-235,11484,-2%,"-$5,316",,,,,ALEX
18,,2022-01-31 12:06:48,2022-01-28,ALEX,Parker Lance K,"EVP, COO",F - Tax,$22.62,-2453,57278,-4%,"-$55,487",,,,,ALEX
19,,2022-01-31 12:06:44,2022-01-28,ALEX,Chun Nelson N S,"Exec Vice Pres, CLO",F - Tax,$22.62,-691,150369,0%,"-$15,630",,,,,ALEX
20,,2022-01-31 12:06:40,2022-01-28,ALEX,Chun Clayton K Y,Chief Accounting Officer,F - Tax,$22.62,-346,16890,-2%,"-$7,827",,,,,ALEX
21,,2022-01-31 12:06:35,2022-01-28,ALEX,Ching Meredith J,"EVP, External Affairs",F - Tax,$22.62,-1022,130279,-1%,"-$23,118",,,,,ALEX
22,,2022-01-31 12:06:35,2021-11-16,ALEX,Ching Meredith J,"EVP, External Affairs",G - Gift,$0.00,-335,130279,0%,-$0,,,,,ALEX
23,,2022-01-31 12:06:31,2022-01-28,ALEX,Benjamin Christopher J,"Pres, CEO",F - Tax,$22.62,-6179,317567,-2%,"-$139,769",,,,,ALEX
24,,2022-01-31 12:06:31,2021-12-16,ALEX,Benjamin Christopher J,"Pres, CEO",G - Gift,$0.00,-1000,317567,0%,-$0,,,,,ALEX
25,D,2021-11-17 14:32:04,2021-11-16,ALEX,Ching Meredith J,"EVP, External Affairs",F - Tax,$24.12,-13013,131615,-9%,"-$313,874",,,,,ALEX
