,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-01 16:30:20,2022-02-25,PSN,Ball George L.,CFO,P - Purchase,$33.40,40000,256173,+19%,"+$1,336,000",,,,,PSN
1,,2021-12-20 16:45:22,2021-12-16,PSN,Smith Carey A.,"Pres, CEO",P - Purchase,$30.93,10000,71339,+16%,"+$309,297",,,,,PSN
2,M,2021-12-17 16:43:47,2021-12-15,PSN,Ball George L.,CFO,P - Purchase,$31.25,30000,212706,+16%,"+$937,500",,,,,PSN
3,,2021-12-17 16:42:35,2021-12-16,PSN,Kolloway Michael Richard,See Remarks,P - Purchase,$31.74,6000,34544,+21%,"+$190,424",,,,,PSN
4,A,2021-08-20 20:08:46,2021-08-16,PSN,Ball George L.,CFO,P - Purchase,$34.95,25000,182706,+16%,"+$873,750",,,,,PSN
5,,2021-08-19 16:37:21,2021-08-17,PSN,McMahon Harry T.,Dir,P - Purchase,$35.43,5000,32525,+18%,"+$177,150",,,,,PSN
6,,2021-08-18 19:39:43,2021-08-16,PSN,Ball George L.,CFO,P - Purchase,$34.95,25000,210185,+13%,"+$873,750",,,,,PSN
7,,2020-11-10 16:30:10,2020-11-06,PSN,Ball George L.,CFO,P - Purchase,$30.25,20000,138113,+17%,"+$605,000",,,,,PSN
8,,2020-08-12 16:39:12,2020-08-10,PSN,Smith Carey A.,"Pres, COO",P - Purchase,$35.38,7500,12419,+152%,"+$265,367",,,,,PSN
9,M,2020-03-17 16:33:38,2020-03-13,PSN,McMahon Harry T.,Dir,P - Purchase,$28.72,17500,17500,New,"+$502,589",,,,,PSN
10,M,2020-03-16 19:48:15,2020-03-12,PSN,Harrington Charles L.,"COB, CEO",P - Purchase,$28.86,16000,128521,+14%,"+$461,773",,,,,PSN
11,,2020-03-16 19:39:32,2020-03-12,PSN,Kolloway Michael Richard,See Remarks,P - Purchase,$28.60,10000,15330,+188%,"+$286,000",,,,,PSN
12,,2020-03-13 16:16:15,2020-03-12,PSN,Ball George L.,CFO,P - Purchase,$29.40,30000,118113,+34%,"+$882,000",,,,,PSN
13,,2019-05-13 20:35:08,2019-05-09,PSN,Ball George L.,CFO,P - Purchase,$29.40,25000,83113,+43%,"+$734,975",,,,,PSN
