,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2021-09-17 16:08:53,2021-09-15,TMX,Caplan Deborah H,Dir,P - Purchase,$43.09,585,11126,+6%,"+$25,208",,,,,TMX
1,,2021-09-08 08:30:20,2021-09-03,TMX,Ponton Brett,CEO,P - Purchase,$41.66,5982,5982,New,"+$249,186",,,,,TMX
2,D,2021-03-12 16:11:28,2021-03-10,TMX,Mullen John Patrick,"VP, Controller, CAO",S - Sale+OE,$48.58,-8354,8361,-50%,"-$405,860",,,,,TMX
3,D,2021-02-23 16:30:50,2021-02-22,TMX,Dilucente Anthony,"SVP, CFO",S - Sale+OE,$49.11,-11208,25463,-31%,"-$550,447",,,,,TMX
4,D,2021-02-22 16:30:50,2021-02-18,TMX,Dilucente Anthony,"SVP, CFO",S - Sale+OE,$50.24,-16951,25463,-40%,"-$851,561",,,,,TMX
5,D,2020-11-18 17:00:33,2020-11-16,TMX,Dilucente Anthony,"SVP, CFO",S - Sale+OE,$50.17,-15985,22221,-42%,"-$801,967",,,,,TMX
6,,2020-11-13 17:01:38,2020-11-11,TMX,Tomkins Mark E,Dir,S - Sale,$48.00,-2000,21518,-9%,"-$96,000",,,,,TMX
7,DM,2020-11-09 18:26:06,2020-11-05,TMX,Dilucente Anthony,"SVP, CFO",S - Sale+OE,$50.26,-10315,22221,-32%,"-$518,447",,,,,TMX
8,DM,2020-10-15 08:52:19,2020-10-13,SERV,Dilucente Anthony,"SVP, CFO",S - Sale+OE,$45.72,-33624,22221,-60%,"-$1,537,430",,,,,TMX
9,,2020-03-16 16:24:31,2020-03-13,SERV,Rutherford Gregory,"Pres, Terminix Commercia",P - Purchase,$29.01,4100,4100,New,"+$118,941",,,,,TMX
10,,2020-03-11 17:29:07,2020-03-10,SERV,Gursahaney Naren K,Interim CEO,P - Purchase,$34.32,5000,15932,+46%,"+$171,600",,,,,TMX
11,,2020-03-11 16:09:50,2020-03-11,SERV,Caplan Deborah H,Dir,P - Purchase,$33.33,2000,3747,+114%,"+$66,653",,,,,TMX
12,,2020-03-10 17:13:55,2020-03-09,SERV,Tomkins Mark E,Dir,P - Purchase,$33.66,1000,19398,+5%,"+$33,660",,,,,TMX
13,,2020-03-10 17:04:55,2020-03-06,SERV,Sedita Stephen J,Dir,P - Purchase,$35.35,1000,20253,+5%,"+$35,350",,,,,TMX
14,,2020-03-05 16:33:22,2020-03-05,SERV,Tomkins Mark E,Dir,P - Purchase,$35.71,1000,18398,+6%,"+$35,710",,,,,TMX
15,,2019-11-12 16:01:55,2019-11-11,SERV,Hochhauser Steven B,Dir,P - Purchase,$35.01,2000,7723,+35%,"+$70,014",,,,,TMX
16,,2019-06-13 13:22:34,2019-06-12,SERV,Tomkins Mark E,Dir,S - Sale,$53.94,-2444,17398,-12%,"-$131,837",,,,,TMX
17,,2019-06-13 12:57:51,2019-06-12,SERV,Tomkins Mark E,Dir,S - Sale,$53.94,-2444,17398,-12%,"-$131,837",,,,,TMX
18,D,2019-05-22 17:14:42,2019-05-21,SERV,Stevenson Matthew,"Pres, Terminix Residential",S - Sale+OE,$54.29,-8556,1840,-82%,"-$464,486",,,,,TMX
19,D,2019-05-14 21:14:17,2019-05-10,SERV,Wegner Mary Kay,"Former Pres, SERV Brands",S - Sale+OE,$53.28,-53192,0,-100%,"-$2,834,024",,,,,TMX
20,D,2019-03-18 18:50:48,2019-03-14,SERV,Mullen John Patrick,"VP, Controller, CAO",S - Sale+OE,$47.80,-22376,5672,-80%,"-$1,069,477",,,,,TMX
21,,2018-11-30 17:38:41,2018-11-30,SERV,Stevenson Matthew,"Pres, Terminix Residential",S - Sale,$44.20,-2562,0,-100%,"-$113,242",,,,,TMX
