,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-21 20:41:21,2022-03-17,BFLY,Fielding Stephanie,CFO,S - Sale,$5.39,-3269,113079,-3%,"-$17,620",,,,,BFLY
1,,2022-03-21 20:41:12,2022-03-17,BFLY,Shahida Darius,"Chief Strategy, Bus Dev Office",S - Sale,$5.39,-16430,635721,-3%,"-$88,558",,,,,BFLY
2,,2022-03-15 17:01:48,2022-03-15,BFLY,Robbins Larry,Dir,P - Purchase,$4.50,500000,12593345,+4%,"+$2,251,400",,,,,BFLY
3,,2022-02-17 17:22:00,2022-02-16,BFLY,Pugh Stacey,Chief Commercial Officer,S - Sale,$5.95,-16122,237612,-6%,"-$95,950",,,,,BFLY
4,,2022-02-17 17:21:50,2022-02-16,BFLY,Miller Mary,"GC, Corp Sec",S - Sale,$5.95,-16677,139068,-11%,"-$99,253",,,,,BFLY
5,,2022-02-04 21:00:39,2022-02-02,BFLY,Fruchterman Todd,"Pres, CEO",S - Sale,$5.82,-99239,1031208,-9%,"-$577,561",,,,,BFLY
6,,2021-12-22 16:16:59,2021-12-20,BFLY,Fielding Stephanie,CFO,S - Sale,$7.10,-13440,116348,-10%,"-$95,389",,,,,BFLY
7,,2021-12-22 16:15:55,2021-12-20,BFLY,Shahida Darius,"Strategy, Business Develop.",S - Sale,$7.10,-65274,453876,-13%,"-$463,276",,,,,BFLY
8,D,2021-08-27 16:46:33,2021-08-25,BFLY,Perri David,COO,S - Sale+OE,$12.01,-70000,0,-100%,"-$840,609",,,,,BFLY
9,D,2021-08-24 17:17:08,2021-08-23,BFLY,Perri David,COO,S - Sale+OE,$11.06,-75705,0,-100%,"-$837,396",,,,,BFLY
10,D,2021-06-10 16:20:44,2021-06-08,BFLY,Perri David,COO,S - Sale+OE,$14.00,-151417,0,-100%,"-$2,119,838",,,,,BFLY
11,M,2021-05-28 16:24:48,2021-05-26,BFLY,Robbins Larry,"Dir, 10%",P - Purchase,$11.09,189905,15252908,+1%,"+$2,106,793",,,,,BFLY
12,D,2021-02-16 21:13:33,2021-02-12,BFLY,Robbins Larry,"Dir, 10%",P - Purchase,$5.24,4774846,15049846,+46%,"+$25,000,000",,,,,BFLY
