,Date,Open,High,Low,Close,Adj Close,Volume,ticker
0,2018-01-02,23.0,23.450001,22.76,23.299999,19.439718,727800,CG
1,2018-01-03,23.5,24.1,23.299999,23.9,19.940313,817100,CG
2,2018-01-04,24.1,24.4,23.549999,23.9,19.940313,571300,CG
3,2018-01-05,24.049999,24.1,23.200001,23.950001,19.982025,788000,CG
4,2018-01-08,23.950001,24.15,23.549999,24.1,20.107178,427900,CG
5,2018-01-09,24.25,24.5,24.049999,24.25,20.232327,530600,CG
6,2018-01-10,24.35,24.65,24.15,24.25,20.232327,614600,CG
7,2018-01-11,24.5,24.950001,24.450001,24.700001,20.607769,760000,CG
8,2018-01-12,24.799999,25.5,24.75,25.299999,21.108364,732400,CG
9,2018-01-16,25.4,25.85,24.450001,24.85,20.73292,1076200,CG
10,2018-01-17,25.0,25.0,24.43,24.700001,20.607769,490800,CG
11,2018-01-18,24.65,24.700001,24.049999,24.4,20.357473,469100,CG
12,2018-01-19,24.299999,24.450001,24.1,24.35,20.31576,617800,CG
13,2018-01-22,24.4,24.85,24.200001,24.549999,20.482624,562500,CG
14,2018-01-23,24.5,24.75,24.299999,24.5,20.440905,609000,CG
15,2018-01-24,24.549999,25.200001,24.5,25.0,20.858067,731600,CG
16,2018-01-25,25.15,25.530001,25.15,25.450001,21.233511,677100,CG
17,2018-01-26,25.700001,25.75,25.4,25.6,21.35866,564800,CG
18,2018-01-29,25.65,25.9,25.200001,25.5,21.275227,386100,CG
19,2018-01-30,25.35,25.450001,25.0,25.299999,21.108364,1265400,CG
20,2018-01-31,25.5,25.65,25.0,25.200001,21.024931,373900,CG
21,2018-02-01,25.15,25.85,25.049999,25.85,21.567244,650500,CG
22,2018-02-02,25.799999,25.799999,25.1,25.549999,21.316944,711800,CG
23,2018-02-05,25.1,25.299999,23.66,23.950001,19.982025,1150000,CG
24,2018-02-06,23.549999,24.5,21.35,24.35,20.31576,1449400,CG
25,2018-02-07,25.0,25.5,24.0,24.1,20.107178,1579300,CG
26,2018-02-08,24.450001,24.700001,22.85,23.0,19.189426,1490600,CG
27,2018-02-09,23.200001,23.4,22.049999,22.9,19.105986,1058600,CG
28,2018-02-12,23.049999,24.1,23.0,23.549999,19.6483,930900,CG
29,2018-02-13,23.450001,23.549999,23.15,23.450001,19.564863,652000,CG
30,2018-02-14,23.700001,24.15,23.209999,23.65,19.731733,857500,CG
31,2018-02-15,24.0,24.75,23.799999,24.0,20.023745,1432600,CG
32,2018-02-16,23.950001,23.950001,23.15,23.299999,19.710739,671300,CG
33,2018-02-20,23.15,23.799999,23.139999,23.25,19.668444,597600,CG
34,2018-02-21,23.35,23.9,22.950001,23.0,19.456957,763800,CG
35,2018-02-22,23.15,23.450001,22.700001,23.25,19.668444,731700,CG
36,2018-02-23,23.299999,23.700001,22.9,23.15,19.583849,617100,CG
37,2018-02-26,23.35,23.85,23.299999,23.75,20.091421,750600,CG
38,2018-02-27,23.85,23.950001,23.0,23.1,19.541552,732800,CG
39,2018-02-28,23.299999,23.549999,22.799999,22.85,19.330065,715100,CG
40,2018-03-01,22.799999,23.15,22.200001,22.65,19.160872,755300,CG
41,2018-03-02,22.450001,22.950001,22.0,22.6,19.118574,620800,CG
42,2018-03-05,22.4,23.049999,22.299999,22.85,19.330065,419400,CG
43,2018-03-06,22.9,23.0,22.5,22.799999,19.287766,424800,CG
44,2018-03-07,22.799999,22.9,22.43,22.6,19.118574,366700,CG
45,2018-03-08,22.6,22.709999,22.299999,22.6,19.118574,338400,CG
46,2018-03-09,22.799999,23.1,22.6,23.049999,19.499254,405800,CG
47,2018-03-12,23.65,23.65,23.049999,23.35,19.753044,476900,CG
48,2018-03-13,23.549999,23.549999,22.9,23.0,19.456957,463200,CG
49,2018-03-14,23.049999,23.049999,22.549999,22.75,19.245468,428500,CG
50,2018-03-15,22.799999,22.879999,22.299999,22.5,19.033979,455800,CG
51,2018-03-16,22.700001,22.9,22.35,22.450001,18.991678,647900,CG
52,2018-03-19,22.4,22.6,22.01,22.1,18.695601,461100,CG
53,2018-03-20,22.299999,22.450001,22.200001,22.35,18.907085,413400,CG
54,2018-03-21,22.299999,22.43,22.15,22.200001,18.780191,304800,CG
55,2018-03-22,22.0,22.15,21.75,21.799999,18.441809,507700,CG
56,2018-03-23,21.799999,22.129999,21.4,21.5,18.188026,593900,CG
57,2018-03-26,22.0,22.0,21.200001,21.4,18.103428,403200,CG
58,2018-03-27,21.4,21.85,21.200001,21.299999,18.018833,421300,CG
59,2018-03-28,21.25,21.450001,20.9,21.0,17.765047,434700,CG
60,2018-03-29,21.0,21.610001,20.9,21.35,18.061136,469800,CG
61,2018-04-02,21.35,21.35,20.6,20.799999,17.595856,451800,CG
62,2018-04-03,20.799999,21.299999,20.700001,21.049999,17.807344,416400,CG
63,2018-04-04,20.700001,21.15,20.610001,21.1,17.849644,437700,CG
64,2018-04-05,21.200001,21.25,20.799999,20.9,17.680449,540700,CG
65,2018-04-06,20.65,20.73,19.950001,20.25,17.130581,828500,CG
66,2018-04-09,20.4,20.700001,20.15,20.200001,17.088284,572800,CG
67,2018-04-10,20.549999,20.799999,20.35,20.65,17.468962,471900,CG
68,2018-04-11,20.35,20.700001,20.35,20.5,17.342073,391200,CG
