,Date,Open,High,Low,Close,Adj Close,Volume,ticker
0,2018-01-02,106.150002,106.349998,103.550003,104.650002,103.722572,67977.0,IPCC
1,2018-01-03,104.5,104.5,102.900002,103.300003,102.384537,37183.0,IPCC
2,2018-01-04,103.300003,103.949997,103.099998,103.550003,102.632324,45276.0,IPCC
3,2018-01-05,103.599998,103.849998,102.599998,103.050003,102.136749,63453.0,IPCC
4,2018-01-08,103.050003,103.050003,101.599998,101.900002,100.996948,58362.0,IPCC
5,2018-01-09,102.5,103.849998,100.050003,101.300003,100.40226,100944.0,IPCC
6,2018-01-10,101.25,103.300003,100.349998,103.25,102.334976,46091.0,IPCC
7,2018-01-11,103.25,106.0,102.599998,104.550003,103.623459,51903.0,IPCC
8,2018-01-12,104.300003,105.349998,103.5,105.0,104.069466,35209.0,IPCC
9,2018-01-16,105.300003,106.5,103.699997,103.949997,103.028778,63742.0,IPCC
10,2018-01-17,104.650002,107.300003,104.550003,106.599998,105.655289,72529.0,IPCC
11,2018-01-18,106.199997,106.474998,104.099998,105.5,104.565033,48514.0,IPCC
12,2018-01-19,105.349998,108.199898,104.0,106.849998,105.903076,44085.0,IPCC
13,2018-01-22,107.050003,107.5,105.650002,106.800003,105.853516,38503.0,IPCC
14,2018-01-23,106.5,107.25,105.650002,105.949997,105.011047,47313.0,IPCC
15,2018-01-24,107.425003,108.349998,104.099998,104.25,103.326111,50095.0,IPCC
16,2018-01-25,104.25,106.300003,103.699997,106.300003,105.357948,90484.0,IPCC
17,2018-01-26,106.5,106.5,104.150002,104.349998,103.425232,49660.0,IPCC
18,2018-01-29,103.75,104.25,102.5,102.650002,101.740295,49596.0,IPCC
19,2018-01-30,102.050003,102.949997,101.300003,101.650002,100.749161,71328.0,IPCC
20,2018-01-31,101.699997,102.400002,101.25,101.25,100.352699,114308.0,IPCC
21,2018-02-01,101.150002,102.800003,100.400002,102.150002,101.244728,40893.0,IPCC
22,2018-02-02,101.800003,102.0,100.025002,100.650002,99.758026,35678.0,IPCC
23,2018-02-05,99.849998,101.599998,96.599998,96.800003,95.942146,50904.0,IPCC
24,2018-02-06,96.599998,97.099998,93.449997,96.300003,95.446571,64783.0,IPCC
25,2018-02-07,94.699997,97.800003,94.699997,96.849998,95.991699,68431.0,IPCC
26,2018-02-08,97.099998,97.099998,94.650002,94.650002,93.811195,58922.0,IPCC
27,2018-02-09,95.449997,96.400002,93.849998,95.599998,94.752777,55731.0,IPCC
28,2018-02-12,96.199997,98.199997,95.050003,97.050003,96.189926,49610.0,IPCC
29,2018-02-13,96.599998,96.699997,94.199997,96.050003,95.198792,67179.0,IPCC
30,2018-02-14,117.050003,117.484901,111.5,115.050003,114.030403,1392845.0,IPCC
31,2018-02-15,114.550003,118.349998,113.300003,117.75,116.706482,646557.0,IPCC
32,2018-02-16,118.349998,122.192703,118.349998,121.900002,120.819702,308016.0,IPCC
33,2018-02-20,121.300003,121.800003,117.449997,118.75,117.697617,177242.0,IPCC
34,2018-02-21,119.050003,120.800003,118.449997,118.75,117.697617,345835.0,IPCC
35,2018-02-22,118.650002,119.449997,117.75,118.699997,117.648056,250336.0,IPCC
36,2018-02-23,119.300003,120.699997,118.949997,119.800003,118.738319,153385.0,IPCC
37,2018-02-26,119.849998,122.199997,119.849998,121.099998,120.026787,210415.0,IPCC
38,2018-02-27,121.349998,122.449997,118.75,118.900002,117.846283,142588.0,IPCC
39,2018-02-28,119.099998,120.400002,117.300003,117.949997,116.904701,245099.0,IPCC
40,2018-03-01,117.949997,119.099998,117.5,118.099998,117.053368,194323.0,IPCC
41,2018-03-02,117.5,118.849998,116.599998,118.849998,117.796722,219392.0,IPCC
42,2018-03-05,118.75,121.349998,118.0,120.800003,119.729454,207813.0,IPCC
43,2018-03-06,121.150002,121.150002,119.0,121.050003,119.977234,164293.0,IPCC
44,2018-03-07,120.050003,121.5,120.050003,120.849998,119.778999,125376.0,IPCC
45,2018-03-08,121.550003,121.550003,119.199997,119.75,118.688751,80068.0,IPCC
46,2018-03-09,120.400002,121.150002,119.699997,120.599998,119.531212,308186.0,IPCC
47,2018-03-12,120.599998,121.0,119.849998,120.699997,119.630333,238171.0,IPCC
48,2018-03-13,121.349998,121.449997,119.800003,119.800003,118.738319,101533.0,IPCC
49,2018-03-14,120.699997,120.699997,117.949997,118.050003,117.003822,103931.0,IPCC
50,2018-03-15,117.5,119.0,117.449997,118.099998,117.631317,123077.0,IPCC
51,2018-03-16,118.25,119.25,117.0,118.349998,117.880325,246559.0,IPCC
52,2018-03-19,117.900002,118.550003,117.349998,117.900002,117.432114,63816.0,IPCC
53,2018-03-20,117.949997,119.300003,117.675003,119.25,118.776749,137519.0,IPCC
54,2018-03-21,119.349998,121.25,118.900002,120.150002,119.67318,58120.0,IPCC
55,2018-03-22,119.150002,120.0,117.099998,117.300003,116.834496,39008.0,IPCC
56,2018-03-23,117.199997,118.0,116.5,116.5,116.037666,61486.0,IPCC
57,2018-03-26,117.050003,119.599998,117.050003,119.400002,118.926155,75295.0,IPCC
