,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,AD,2022-03-16 19:19:27,2022-03-04,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",F - Tax,3.78,-25899,409074,-6%,-97955.0,,,,,GTYH
1,AD,2022-03-16 19:19:27,2022-03-04,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",M - OptEx,0.0,82250,409074,+25%,0.0,,,,,GTYH
2,D,2022-03-15 21:35:30,2022-03-11,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",F - Tax,3.24,-38456,646859,-6%,-124551.0,,,,,GTYH
3,D,2022-03-15 21:35:30,2022-03-11,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",M - OptEx,0.0,80000,646859,+14%,0.0,,,,,GTYH
4,DM,2022-03-11 07:50:43,2022-03-09,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",F - Tax,3.56,-51476,605315,-8%,-183222.0,,,,,GTYH
5,DM,2022-03-11 07:50:43,2022-03-09,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",M - OptEx,0.0,170000,605315,+39%,0.0,,,,,GTYH
6,DM,2022-03-09 16:31:03,2022-03-07,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",F - Tax,3.66,-33806,486791,-6%,-123588.0,,,,,GTYH
7,DM,2022-03-09 16:31:03,2022-03-07,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",M - OptEx,0.0,111523,486791,+30%,0.0,,,,,GTYH
8,D,2022-03-08 08:16:37,2022-03-04,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",F - Tax,3.78,-25899,409074,-6%,-97955.0,,,,,GTYH
9,D,2022-03-08 08:16:37,2022-03-04,GTYH,Farrell David M,"COO OF GTY, CEO OF SHERPA",M - OptEx,0.0,82250,409074,+25%,0.0,,,,,GTYH
10,D,2022-03-07 16:22:35,2022-03-03,GTYH,Mahoney Joel,CEO OF OPEN COUNTER,F - Tax,3.92,-7076,775649,-1%,-27729.0,,,,,GTYH
11,D,2022-03-07 16:22:35,2022-03-03,GTYH,Mahoney Joel,CEO OF OPEN COUNTER,M - OptEx,0.0,19953,775649,+3%,0.0,,,,,GTYH
12,D,2022-03-07 16:18:59,2022-03-03,GTYH,Kerr Justin,"CAO, CONTROLLER",M - OptEx,0.0,20260,39667,+104%,0.0,,,,,GTYH
13,D,2022-03-07 16:15:05,2022-03-03,GTYH,Ha James,CHIEF GROWTH OFFICER,M - OptEx,0.0,35707,159751,+29%,0.0,,,,,GTYH
14,D,2022-03-04 09:06:24,2022-03-02,GTYH,Duffy Michael J,CEO OF CITYBASE,F - Tax,3.87,-23376,704303,-3%,-90360.0,,,,,GTYH
15,D,2022-03-04 09:06:24,2022-03-02,GTYH,Duffy Michael J,CEO OF CITYBASE,M - OptEx,0.0,75000,704303,+12%,0.0,,,,,GTYH
