Date,RI_market
2016-09-26,14785.46
2016-09-27,14843.34
2016-09-28,14974.97
2016-09-29,14822.66
2016-09-30,14932.59
2016-10-03,14889.84
2016-10-04,14805.29
2016-10-05,14888.0
2016-10-06,14877.01
2016-10-07,14809.49
2016-10-10,14887.19
2016-10-11,14699.61
2016-10-12,14718.06
2016-10-13,14667.16
2016-10-14,14664.88
2016-10-17,14625.6
2016-10-18,14730.09
2016-10-19,14779.62
2016-10-20,14764.33
2016-10-21,14740.16
2016-10-24,14767.97
2016-10-25,14711.12
2016-10-26,14681.39
2016-10-27,14647.33
2016-10-28,14611.4
2016-10-31,14618.92
2016-11-01,14524.76
2016-11-02,14415.96
2016-11-03,14379.91
2016-11-04,14354.76
2016-11-07,14649.03
2016-11-08,14702.18
2016-11-09,14860.94
2016-11-10,14918.47
2016-11-11,14874.94
2016-11-14,14915.83
2016-11-15,15009.82
2016-11-16,14949.29
2016-11-17,15006.92
2016-11-18,14966.53
2016-11-21,15081.86
2016-11-22,15122.78
2016-11-23,15145.29
2016-11-24,15145.29
2016-11-25,15204.57
2016-11-28,15109.04
2016-11-29,15125.22
2016-11-30,15157.43
2016-12-01,15145.04
2016-12-02,15158.54
2016-12-05,15261.03
2016-12-06,15345.35
2016-12-07,15549.49
2016-12-08,15600.51
2016-12-09,15659.19
2016-12-12,15639.7
2016-12-13,15726.1
2016-12-14,15533.05
2016-12-15,15580.2
2016-12-16,15572.41
2016-12-19,15577.51
2016-12-20,15640.72
2016-12-21,15599.83
2016-12-22,15562.1
2016-12-23,15583.56
2016-12-26,15583.56
2016-12-27,15608.33
2016-12-28,15490.44
2016-12-29,15513.77
2016-12-30,15489.56
2017-01-02,15489.56
2017-01-03,15626.52
2017-01-04,15757.91
2017-01-05,15759.7
2017-01-06,15750.49
2017-01-09,15655.93
2017-01-10,15675.06
2017-01-11,15737.42
2017-01-12,15706.06
2017-01-13,15738.4
2017-01-16,15738.4
2017-01-17,15695.13
2017-01-18,15697.22
2017-01-19,15631.28
2017-01-20,15693.27
2017-01-23,15662.66
2017-01-24,15773.73
2017-01-25,15900.28
2017-01-26,15864.23
2017-01-27,15822.96
2017-01-30,15714.52
2017-01-31,15739.41
2017-02-01,15720.55
2017-02-02,15732.89
2017-02-03,15867.12
2017-02-06,15801.75
2017-02-07,15773.15
2017-02-08,15790.2
2017-02-09,15897.23
2017-02-10,15968.39
2017-02-13,16050.57
2017-02-14,16101.61
2017-02-15,16173.68
2017-02-16,16160.95
2017-02-17,16170.88
2017-02-20,16170.88
2017-02-21,16265.73
2017-02-22,16233.12
2017-02-23,16243.35
2017-02-24,16226.17
2017-02-27,16251.92
2017-02-28,16188.02
2017-03-01,16405.39
2017-03-02,16286.63
2017-03-03,16318.72
2017-03-06,16247.99
2017-03-07,16190.72
2017-03-08,16115.08
2017-03-09,16128.98
2017-03-10,16190.09
2017-03-13,16221.64
2017-03-14,16137.26
2017-03-15,16323.93
2017-03-16,16338.3
2017-03-17,16322.61
2017-03-20,16277.78
2017-03-21,16087.1
2017-03-22,16096.47
2017-03-23,16103.37
2017-03-24,16086.76
2017-03-27,16080.48
2017-03-28,16192.57
2017-03-29,16203.15
2017-03-30,16236.53
2017-03-31,16199.68
2017-04-03,16159.23
2017-04-04,16169.93
2017-04-05,16106.07
2017-04-06,16158.98
2017-04-07,16142.54
2017-04-10,16170.08
2017-04-11,16185.55
2017-04-12,16114.83
2017-04-13,15975.85
2017-04-14,15975.85
2017-04-17,16120.59
2017-04-18,16053.71
2017-04-19,16004.79
2017-04-20,16124.41
2017-04-21,16072.58
2017-04-24,16274.71
2017-04-25,16376.57
2017-04-26,16362.34
2017-04-27,16343.62
2017-04-28,16284.03
2017-05-01,16285.96
2017-05-02,16306.97
2017-05-03,16279.3
2017-05-04,16288.02
2017-05-05,16402.7
2017-05-08,16378.22
2017-05-09,16340.79
2017-05-10,16393.35
2017-05-11,16350.42
2017-05-12,16328.14
2017-05-15,16424.58
2017-05-16,16415.92
2017-05-17,16167.99
2017-05-18,16183.27
2017-05-19,16337.48
2017-05-22,16398.14
2017-05-23,16425.93
2017-05-24,16451.11
2017-05-25,16478.85
2017-05-26,16469.72
2017-05-29,16469.72
2017-05-30,16429.4
2017-05-31,16429.89
2017-06-01,16576.54
2017-06-02,16603.57
2017-06-05,16568.72
2017-06-06,16537.89
2017-06-07,16536.68
2017-06-08,16553.15
2017-06-09,16646.45
2017-06-12,16650.09
2017-06-13,16727.43
2017-06-14,16704.27
2017-06-15,16651.12
2017-06-16,16696.13
2017-06-19,16783.34
2017-06-20,16649.97
2017-06-21,16590.79
2017-06-22,16614.05
2017-06-23,16643.47
2017-06-26,16684.03
2017-06-27,16624.86
2017-06-28,16766.08
2017-06-29,16664.13
2017-06-30,16695.26
2017-07-03,16801.86
2017-07-04,16801.86
2017-07-05,16766.62
2017-07-06,16620.89
2017-07-07,16692.93
2017-07-10,16691.25
2017-07-11,16681.75
2017-07-12,16798.38
2017-07-13,16825.54
2017-07-14,16900.75
2017-07-17,16891.61
2017-07-18,16873.35
2017-07-19,16966.16
2017-07-20,16971.68
2017-07-21,16943.45
2017-07-24,16916.21
2017-07-25,17002.97
2017-07-26,17001.92
2017-07-27,17001.07
2017-07-28,16989.9
2017-07-31,17008.42
2017-08-01,17055.2
2017-08-02,17030.96
2017-08-03,17000.54
2017-08-04,17041.19
2017-08-07,17045.77
2017-08-08,16993.87
2017-08-09,16975.13
2017-08-10,16754.57
2017-08-11,16744.5
2017-08-14,16877.56
2017-08-15,16860.5
2017-08-16,16901.6
2017-08-17,16680.8
2017-08-18,16663.16
2017-08-21,16691.3
2017-08-22,16814.21
2017-08-23,16788.56
2017-08-24,16771.66
2017-08-25,16828.02
2017-08-28,16811.39
2017-08-29,16802.8
2017-08-30,16825.92
2017-08-31,16927.65
2017-09-01,16989.16
2017-09-04,16989.16
2017-09-05,16859.55
2017-09-06,16925.19
2017-09-07,16940.58
2017-09-08,16953.25
2017-09-11,17127.91
2017-09-12,17195.38
2017-09-13,17192.87
2017-09-14,17209.55
2017-09-15,17234.53
2017-09-18,17282.57
2017-09-19,17311.72
2017-09-20,17334.49
2017-09-21,17316.17
2017-09-22,17342.54
2017-09-25,17328.02
2017-09-26,17309.81
2017-09-27,17352.83
2017-09-28,17388.94
2017-09-29,17432.47
2017-10-02,17512.43
2017-10-03,17567.17
2017-10-04,17569.83
2017-10-05,17622.88
2017-10-06,17597.6
2017-10-09,17563.69
2017-10-10,17639.36
2017-10-11,17661.76
2017-10-12,17631.58
2017-10-13,17650.92
2017-10-16,17662.57
2017-10-17,17648.96
2017-10-18,17679.62
2017-10-19,17694.29
2017-10-20,17767.21
2017-10-23,17701.74
2017-10-24,17731.51
2017-10-25,17634.5
2017-10-26,17657.35
2017-10-27,17677.47
2017-10-30,17611.5
2017-10-31,17643.43
2017-11-01,17674.92
2017-11-02,17691.8
2017-11-03,17693.94
2017-11-06,17734.29
2017-11-07,17692.05
2017-11-08,17711.66
2017-11-09,17653.64
2017-11-10,17634.39
2017-11-13,17626.48
2017-11-14,17577.7
2017-11-15,17493.27
2017-11-16,17618.87
2017-11-17,17619.18
2017-11-20,17645.68
2017-11-21,17739.27
2017-11-22,17748.32
2017-11-23,17748.32
2017-11-24,17793.72
2017-11-27,17751.01
2017-11-28,17936.75
2017-11-29,17998.39
2017-11-30,18100.38
2017-12-01,18082.69
2017-12-04,18112.26
2017-12-05,18015.89
2017-12-06,17966.66
2017-12-07,18022.01
2017-12-08,18130.31
2017-12-11,18166.68
2017-12-12,18210.47
2017-12-13,18213.13
2017-12-14,18115.57
2017-12-15,18218.95
2017-12-18,18342.78
2017-12-19,18288.43
2017-12-20,18291.15
2017-12-21,18366.83
2017-12-22,18363.44
2017-12-25,18363.44
2017-12-26,18380.99
2017-12-27,18400.71
2017-12-28,18451.85
2017-12-29,18390.27
2018-01-01,18390.27
2018-01-02,18390.27
2018-01-03,18603.8
2018-01-04,18708.55
2018-01-05,18815.94
2018-01-08,18832.71
2018-01-09,18847.96
2018-01-10,18827.64
2018-01-11,18978.8
2018-01-12,19098.96
2018-01-15,19098.96
2018-01-16,19031.13
2018-01-17,19182.79
2018-01-18,19132.14
2018-01-19,19231.07
2018-01-22,19354.82
2018-01-23,19360.94
2018-01-24,19410.01
2018-01-25,19417.3
2018-01-26,19596.35
2018-01-29,19435.8
2018-01-30,19223.19
2018-01-31,19213.23
2018-02-01,19237.16
2018-02-02,18811.89
2018-02-05,18075.26
2018-02-06,18324.0
2018-02-07,18240.45
2018-02-08,17644.37
2018-02-09,17841.99
2018-02-12,18064.57
2018-02-13,18086.25
2018-02-14,18336.55
2018-02-15,18505.31
2018-02-16,18532.41
2018-02-19,18532.41
2018-02-20,18373.96
2018-02-21,18276.57
2018-02-22,18306.38
2018-02-23,18556.15
2018-02-26,18724.85
2018-02-27,18467.34
2018-02-28,18229.36
2018-03-01,18039.81
2018-03-02,18098.71
2018-03-05,18275.74
2018-03-06,18338.85
2018-03-07,18320.9
2018-03-08,18382.29
2018-03-09,18634.09
2018-03-12,18604.71
2018-03-13,18509.43
2018-03-14,18415.51
2018-03-15,18390.3
2018-03-16,18449.72
2018-03-19,18258.15
2018-03-20,18275.85
2018-03-21,18306.57
2018-03-22,17866.76
2018-03-23,17579.53
2018-03-26,17948.41
2018-03-27,17760.26
2018-03-28,17774.43
2018-03-29,17982.44
2018-03-30,17982.44
2018-04-02,17644.34
2018-04-03,17861.64
2018-04-04,18006.46
2018-04-05,18161.61
2018-04-06,17840.94
2018-04-09,17892.04
2018-04-10,18160.55
2018-04-11,18087.19
2018-04-12,18184.31
2018-04-13,18135.47
2018-04-16,18254.72
2018-04-17,18367.13
2018-04-18,18406.81
2018-04-19,18321.8
2018-04-20,18229.64
2018-04-23,18235.02
2018-04-24,18096.32
2018-04-25,18103.48
2018-04-26,18198.03
2018-04-27,18215.5
2018-04-30,18102.73
2018-05-01,18071.55
2018-05-02,17964.1
2018-05-03,17929.75
2018-05-04,18077.85
2018-05-07,18118.93
2018-05-08,18119.74
2018-05-09,18286.83
2018-05-10,18439.33
2018-05-11,18487.4
2018-05-14,18504.07
2018-05-15,18407.4
2018-05-16,18467.58
2018-05-17,18485.17
2018-05-18,18443.83
2018-05-21,18570.62
2018-05-22,18516.99
2018-05-23,18484.32
2018-05-24,18417.7
2018-05-25,18330.21
2018-05-28,18330.21
2018-05-29,18051.65
2018-05-30,18320.71
2018-05-31,18182.22
2018-06-01,18321.23
2018-06-04,18398.74
2018-06-05,18377.6
2018-06-06,18552.27
2018-06-07,18571.3
2018-06-08,18635.52
2018-06-11,18671.75
2018-06-12,18654.9
2018-06-13,18570.32
2018-06-14,18557.66
2018-06-15,18505.07
2018-06-18,18468.03
2018-06-19,18367.22
2018-06-20,18381.51
2018-06-21,18254.66
2018-06-22,18370.61
2018-06-25,18146.19
2018-06-26,18188.38
2018-06-27,18045.64
2018-06-28,18144.42
2018-06-29,18187.06
2018-07-02,18160.77
2018-07-03,18174.18
2018-07-04,18174.18
2018-07-05,18309.11
2018-07-06,18426.54
2018-07-09,18595.68
2018-07-10,18651.16
2018-07-11,18457.52
2018-07-12,18576.13
2018-07-13,18587.99
2018-07-16,18558.76
2018-07-17,18603.38
2018-07-18,18667.46
2018-07-19,18615.9
2018-07-20,18622.23
2018-07-23,18628.27
2018-07-24,18706.97
2018-07-25,18833.4
2018-07-26,18862.23
2018-07-27,18815.62
2018-07-30,18791.76
2018-07-31,18879.82
2018-08-01,18791.23
2018-08-02,18787.7
2018-08-03,18871.17
2018-08-06,18887.88
2018-08-07,18939.48
2018-08-08,18922.64
2018-08-09,18891.7
2018-08-10,18730.67
2018-08-13,18614.61
2018-08-14,18721.7
2018-08-15,18559.01
2018-08-16,18738.34
2018-08-17,18837.94
2018-08-20,18921.95
2018-08-21,18969.03
2018-08-22,18960.08
2018-08-23,18878.57
2018-08-24,18975.57
2018-08-27,19127.51
2018-08-28,19102.69
2018-08-29,19173.48
2018-08-30,19042.38
2018-08-31,19011.38
2018-09-03,19011.38
2018-09-04,18943.71
2018-09-05,18942.63
2018-09-06,18908.31
2018-09-07,18869.37
2018-09-10,18895.05
2018-09-11,18930.45
2018-09-12,18986.07
2018-09-13,19056.42
2018-09-14,19082.57
2018-09-17,19055.88
2018-09-18,19144.14
2018-09-19,19188.19
2018-09-20,19339.9
2018-09-21,19358.0
2018-09-24,19250.3
2018-09-25,19249.54
2018-09-26,19163.79
2018-09-27,19174.98
2018-09-28,19142.41
2018-10-01,19205.91
2018-10-02,19177.72
2018-10-03,19196.13
2018-10-04,19089.39
2018-10-05,19016.68
2018-10-08,19028.67
2018-10-09,18976.63
2018-10-10,18481.56
2018-10-11,18083.99
2018-10-12,18217.65
2018-10-15,18198.07
2018-10-16,18521.68
2018-10-17,18474.22
2018-10-18,18230.5
2018-10-19,18248.29
2018-10-22,18127.89
2018-10-23,18000.81
2018-10-24,17536.26
2018-10-25,17754.95
2018-10-26,17547.15
2018-10-29,17496.91
2018-10-30,17772.96
2018-10-31,17888.14
2018-11-01,18106.45
2018-11-02,18057.49
2018-11-05,18208.21
2018-11-06,18290.38
2018-11-07,18582.3
2018-11-08,18507.37
2018-11-09,18388.5
2018-11-12,18103.93
2018-11-13,18082.06
2018-11-14,18007.11
2018-11-15,18142.2
2018-11-16,18200.72
2018-11-19,18026.42
2018-11-20,17687.26
2018-11-21,17798.9
2018-11-22,17798.9
2018-11-23,17672.15
2018-11-26,17887.67
2018-11-27,17897.79
2018-11-28,18235.97
2018-11-29,18199.34
2018-11-30,18303.73
2018-12-03,18480.18
2018-12-04,17958.84
2018-12-05,17958.84
2018-12-06,17849.32
2018-12-07,17554.59
2018-12-10,17477.7
2018-12-11,17436.58
2018-12-12,17558.45
2018-12-13,17550.49
2018-12-14,17288.24
2018-12-17,16960.71
2018-12-18,16917.44
2018-12-19,16727.73
2018-12-20,16508.93
2018-12-21,16235.4
2018-12-24,15843.85
2018-12-25,15843.85
2018-12-26,16483.76
2018-12-27,16606.37
2018-12-28,16619.83
2018-12-31,16744.97
2019-01-01,16744.97
2019-01-02,16758.52
2019-01-03,16477.41
2019-01-04,16982.4
2019-01-07,17089.44
2019-01-08,17253.14
2019-01-09,17350.66
2019-01-10,17440.46
2019-01-11,17453.35
2019-01-14,17383.29
2019-01-15,17486.24
2019-01-16,17544.06
2019-01-17,17673.88
2019-01-18,17906.07
2019-01-21,17906.07
2019-01-22,17682.18
2019-01-23,17714.78
2019-01-24,17727.99
2019-01-25,17872.74
2019-01-28,17781.17
2019-01-29,17819.27
2019-01-30,18015.83
2019-01-31,18132.9
2019-02-01,18180.46
2019-02-04,18257.73
2019-02-05,18326.26
2019-02-06,18282.92
2019-02-07,18132.84
2019-02-08,18131.75
2019-02-11,18140.47
2019-02-12,18349.08
2019-02-13,18404.38
2019-02-14,18364.42
2019-02-15,18606.96
2019-02-18,18606.96
2019-02-19,18645.29
2019-02-20,18712.67
2019-02-21,18642.08
2019-02-22,18750.58
2019-02-25,18761.5
2019-02-26,18741.82
2019-02-27,18749.65
2019-02-28,18690.81
2019-03-01,18775.06
2019-03-04,18687.5
2019-03-05,18669.22
2019-03-06,18541.66
2019-03-07,18409.23
2019-03-08,18369.44
2019-03-11,18586.06
2019-03-12,18618.75
2019-03-13,18755.6
2019-03-14,18741.98
2019-03-15,18826.36
2019-03-18,18923.85
2019-03-19,18893.93
2019-03-20,18804.4
2019-03-21,18929.33
2019-03-22,18571.48
2019-03-25,18567.38
2019-03-26,18724.04
2019-03-27,18651.23
2019-03-28,18718.24
2019-03-29,18814.65
2019-04-01,19021.66
2019-04-02,18996.78
2019-04-03,19018.55
2019-04-04,19075.63
2019-04-05,19163.24
2019-04-08,19187.82
2019-04-09,19055.46
2019-04-10,19112.86
2019-04-11,19112.84
2019-04-12,19237.28
2019-04-15,19219.08
2019-04-16,19212.51
2019-04-17,19147.49
2019-04-18,19171.17
2019-04-19,19171.17
2019-04-22,19159.25
2019-04-23,19278.95
2019-04-24,19217.23
2019-04-25,19161.41
2019-04-26,19278.14
2019-04-29,19305.21
2019-04-30,19384.35
2019-05-01,19214.6
2019-05-02,19191.49
2019-05-03,19354.52
2019-05-06,19267.43
2019-05-07,18973.89
2019-05-08,18956.76
2019-05-09,18912.92
2019-05-10,19001.32
2019-05-13,18614.67
2019-05-14,18756.47
2019-05-15,18807.2
2019-05-16,18947.23
2019-05-17,18829.23
2019-05-20,18770.08
2019-05-21,18925.72
2019-05-22,18853.85
2019-05-23,18638.06
2019-05-24,18724.71
2019-05-27,18724.71
2019-05-28,18553.26
2019-05-29,18435.19
2019-05-30,18449.51
2019-05-31,18262.44
2019-06-03,18378.18
2019-06-04,18705.6
2019-06-05,18788.03
2019-06-06,18883.24
2019-06-07,19021.0
2019-06-10,19074.95
2019-06-11,19094.07
2019-06-12,19051.26
2019-06-13,19121.53
2019-06-14,19063.9
2019-06-17,19046.74
2019-06-18,19244.79
2019-06-19,19314.91
2019-06-20,19506.69
2019-06-21,19456.0
2019-06-24,19420.43
2019-06-25,19296.2
2019-06-26,19259.45
2019-06-27,19345.49
2019-06-28,19472.83
2019-07-01,19590.12
2019-07-02,19627.35
2019-07-03,19761.12
2019-07-04,19761.12
2019-07-05,19719.9
2019-07-08,19625.76
2019-07-09,19616.43
2019-07-10,19671.0
2019-07-11,19709.59
2019-07-12,19765.3
2019-07-15,19763.57
2019-07-16,19707.06
2019-07-17,19594.99
2019-07-18,19669.73
2019-07-19,19585.84
2019-07-22,19582.99
2019-07-23,19714.46
2019-07-24,19772.68
2019-07-25,19674.72
2019-07-26,19773.91
2019-07-29,19754.98
2019-07-30,19703.76
2019-07-31,19524.25
2019-08-01,19308.5
2019-08-02,19188.85
2019-08-05,18678.23
2019-08-06,18874.0
2019-08-07,18881.46
2019-08-08,19187.38
2019-08-09,19069.27
2019-08-12,18829.93
2019-08-13,19037.73
2019-08-14,18507.55
2019-08-15,18577.73
2019-08-16,18837.43
2019-08-19,19000.39
2019-08-20,18868.9
2019-08-21,19015.64
2019-08-22,19003.76
2019-08-23,18596.84
2019-08-26,18753.57
2019-08-27,18685.6
2019-08-28,18816.69
2019-08-29,19036.84
2019-08-30,19088.76
2019-09-02,19088.76
2019-09-03,18980.26
2019-09-04,19181.07
2019-09-05,19369.9
2019-09-06,19394.66
2019-09-09,19437.28
2019-09-10,19487.78
2019-09-11,19622.37
2019-09-12,19675.04
2019-09-13,19693.54
2019-09-16,19669.63
2019-09-17,19705.01
2019-09-18,19687.03
2019-09-19,19677.44
2019-09-20,19651.38
2019-09-23,19639.61
2019-09-24,19501.39
2019-09-25,19570.84
2019-09-26,19559.54
2019-09-27,19479.43
2019-09-30,19530.39
2019-10-01,19276.13
2019-10-02,18935.74
2019-10-03,19056.79
2019-10-04,19275.9
2019-10-07,19195.19
2019-10-08,18914.99
2019-10-09,19072.31
2019-10-10,19187.01
2019-10-11,19431.45
2019-10-14,19385.31
2019-10-15,19550.41
2019-10-16,19534.95
2019-10-17,19603.19
2019-10-18,19554.76
2019-10-21,19678.6
2019-10-22,19654.4
2019-10-23,19719.93
2019-10-24,19726.82
2019-10-25,19768.25
2019-10-28,19828.69
2019-10-29,19863.85
2019-10-30,19918.04
2019-10-31,19811.53
2019-11-01,20006.98
2019-11-04,20090.29
2019-11-05,20066.53
2019-11-06,20084.98
2019-11-07,20160.19
2019-11-08,20183.66
2019-11-11,20154.02
2019-11-12,20154.11
2019-11-13,20151.03
2019-11-14,20170.54
2019-11-15,20326.13
2019-11-18,20313.36
2019-11-19,20289.39
2019-11-20,20219.13
2019-11-21,20201.25
2019-11-22,20253.42
2019-11-25,20394.47
2019-11-26,20435.5
2019-11-27,20511.73
2019-11-28,20511.73
2019-11-29,20422.38
2019-12-02,20277.22
2019-12-03,20154.11
2019-12-04,20294.29
2019-12-05,20335.62
2019-12-06,20496.73
2019-12-09,20448.19
2019-12-10,20434.6
2019-12-11,20487.22
2019-12-12,20666.76
2019-12-13,20670.79
2019-12-16,20819.28
2019-12-17,20820.39
2019-12-18,20827.92
2019-12-19,20879.41
2019-12-20,20966.95
2019-12-23,20983.19
2019-12-24,20977.29
2019-12-25,20977.29
2019-12-26,21048.72
2019-12-27,21055.89
2019-12-30,20958.5
2019-12-31,21015.83
2020-01-01,21015.83
2020-01-02,21154.0
2020-01-03,21027.22
2020-01-06,21066.05
2020-01-07,21001.91
2020-01-08,21057.03
2020-01-09,21158.82
2020-01-10,21098.94
2020-01-13,21227.05
2020-01-14,21220.79
2020-01-15,21245.6
2020-01-16,21380.44
2020-01-17,21443.53
2020-01-20,21443.53
2020-01-21,21333.28
2020-01-22,21334.46
2020-01-23,21323.65
2020-01-24,21138.29
2020-01-27,20822.45
2020-01-28,20986.2
2020-01-29,20935.62
2020-01-30,20965.82
2020-01-31,20592.97
2020-02-03,20689.81
2020-02-04,20969.62
2020-02-05,21214.81
2020-02-06,21232.52
2020-02-07,21078.81
2020-02-10,21161.58
2020-02-11,21267.85
2020-02-12,21393.99
2020-02-13,21348.67
2020-02-14,21349.97
2020-02-17,21349.97
2020-02-18,21262.83
2020-02-19,21336.21
2020-02-20,21300.45
2020-02-21,21171.79
2020-02-24,20505.58
2020-02-25,19914.37
2020-02-26,19767.37
2020-02-27,19020.19
2020-02-28,18771.42
2020-03-02,19449.67
2020-03-03,19023.89
2020-03-04,19733.24
2020-03-05,19106.08
2020-03-06,18743.67
2020-03-09,17146.82
2020-03-10,17898.55
2020-03-11,16965.08
2020-03-12,15273.11
2020-03-13,16480.57
2020-03-16,14530.77
2020-03-17,15284.39
2020-03-18,14253.65
2020-03-19,14373.33
2020-03-20,13876.33
2020-03-23,13335.83
2020-03-24,14675.68
2020-03-25,15136.38
2020-03-26,16015.13
2020-03-27,15485.92
2020-03-30,15868.64
2020-03-31,15667.62
2020-04-01,14972.83
2020-04-02,15305.2
2020-04-03,15030.58
2020-04-06,15996.81
2020-04-07,16031.07
2020-04-08,16592.41
2020-04-09,16951.15
2020-04-10,16951.15
2020-04-13,16666.82
2020-04-14,17007.91
2020-04-15,16509.33
2020-04-16,16470.12
2020-04-17,17065.08
2020-04-20,16753.99
2020-04-21,16302.93
2020-04-22,16612.06
2020-04-23,16625.95
2020-04-24,16781.28
2020-04-27,17157.65
2020-04-28,17241.35
2020-04-29,17697.03
2020-04-30,17323.2
2020-05-01,16846.79
2020-05-04,16843.47
2020-05-05,16965.06
2020-05-06,16759.08
2020-05-07,16951.01
2020-05-08,17308.46
2020-05-11,17197.33
2020-05-12,16856.2
2020-05-13,16512.68
2020-05-14,16669.67
2020-05-15,16702.33
2020-05-18,17400.45
2020-05-19,17168.02
2020-05-20,17429.41
2020-05-21,17332.03
2020-05-22,17305.25
2020-05-25,17305.25
2020-05-26,17719.72
2020-05-27,18078.1
2020-05-28,18030.52
2020-05-29,18032.05
2020-06-01,18182.15
2020-06-02,18406.11
2020-06-03,18800.65
2020-06-04,18780.76
2020-06-05,19323.37
2020-06-08,19622.3
2020-06-09,19292.63
2020-06-10,19032.52
2020-06-11,17826.17
2020-06-12,18150.53
2020-06-15,18267.45
2020-06-16,18601.9
2020-06-17,18487.7
2020-06-18,18468.89
2020-06-19,18330.36
2020-06-22,18405.06
2020-06-23,18479.78
2020-06-24,17942.51
2020-06-25,18157.26
2020-06-26,17758.95
2020-06-29,18027.67
2020-06-30,18207.22
2020-07-01,18222.1
2020-07-02,18363.05
2020-07-03,18363.05
2020-07-06,18622.39
2020-07-07,18362.37
2020-07-08,18510.53
2020-07-09,18276.95
2020-07-10,18502.26
2020-07-13,18408.99
2020-07-14,18702.47
2020-07-15,18989.77
2020-07-16,18927.3
2020-07-17,19009.08
2020-07-20,18994.13
2020-07-21,19171.78
2020-07-22,19264.85
2020-07-23,19177.46
2020-07-24,19103.54
2020-07-27,19243.58
2020-07-28,19148.94
2020-07-29,19422.52
2020-07-30,19216.1
2020-07-31,19114.24
2020-08-03,19225.03
2020-08-04,19340.58
2020-08-05,19523.8
2020-08-06,19523.64
2020-08-07,19582.4
2020-08-10,19702.52
2020-08-11,19710.96
2020-08-12,19906.46
2020-08-13,19832.16
2020-08-14,19809.18
2020-08-17,19861.42
2020-08-18,19825.29
2020-08-19,19748.37
2020-08-20,19676.97
2020-08-21,19672.58
2020-08-24,19926.66
2020-08-25,19971.86
2020-08-26,20037.37
2020-08-27,20078.89
2020-08-28,20238.66
2020-08-31,20048.75
2020-09-01,20153.75
2020-09-02,20406.97
2020-09-03,19935.17
2020-09-04,19859.92
