Date;RI_market
09.09.2020;19814,43
10.09.2020;19539,87
11.09.2020;19642,89
14.09.2020;19895,01
15.09.2020;19948,56
16.09.2020;19996,52
17.09.2020;19923,08
18.09.2020;19746,67
21.09.2020;19329
22.09.2020;19392,79
23.09.2020;19021,27
24.09.2020;19032,38
25.09.2020;19217,9
28.09.2020;19514,18
29.09.2020;19403,53
30.09.2020;19557,33
01.10.2020;19598,18
02.10.2020;19633,69
05.10.2020;19944,42
06.10.2020;19772,35
07.10.2020;20087,72
08.10.2020;20323,64
09.10.2020;20419,79
12.10.2020;20531,12
13.10.2020;20357,12
14.10.2020;20253,51
15.10.2020;20245,07
16.10.2020;20294,96
19.10.2020;20062,59
20.10.2020;20176,52
21.10.2020;20096,84
22.10.2020;20261,84
23.10.2020;20347,18
26.10.2020;19941,1
27.10.2020;19758,76
28.10.2020;19138,5
29.10.2020;19274,93
30.10.2020;19165,35
02.11.2020;19524,8
03.11.2020;19857,12
04.11.2020;20013,72
05.11.2020;20357,65
06.11.2020;20388,64
09.11.2020;20997,33
10.11.2020;21149,27
11.11.2020;21175,17
12.11.2020;20915,7
13.11.2020;21241,25
16.11.2020;21582,75
17.11.2020;21534,98
18.11.2020;21318,54
19.11.2020;21404,69
20.11.2020;21349,31
23.11.2020;21616,45
24.11.2020;22006,28
25.11.2020;21918,18
26.11.2020;21918,18
27.11.2020;21931,58
30.11.2020;21638,97
01.12.2020;21856,13
02.12.2020;21922,37
03.12.2020;21971,4
04.12.2020;22282,2
07.12.2020;22185,87
08.12.2020;22259,84
09.12.2020;22217,7
10.12.2020;22250,68
11.12.2020;22190,89
14.12.2020;21978,09
15.12.2020;22268,34
16.12.2020;22278,84
17.12.2020;22449,39
18.12.2020;22375,53
21.12.2020;22238,76
22.12.2020;22151,56
23.12.2020;22271,51
24.12.2020;22248,95
25.12.2020;22248,95
28.12.2020;22284,95
29.12.2020;22274,5
30.12.2020;22409,26
31.12.2020;22484,74
01.01.2021;22484,74
04.01.2021;22256,41
05.01.2021;22506,08
06.01.2021;22897,1
07.01.2021;23118,03
08.01.2021;23180,24
11.01.2021;23135,67
12.01.2021;23247,68
13.01.2021;23206,85
14.01.2021;23304,24
15.01.2021;23071,96
18.01.2021;23071,96
19.01.2021;23217,27
20.01.2021;23387,62
21.01.2021;23268,62
22.01.2021;23164,91
25.01.2021;23140,23
26.01.2021;23035,13
27.01.2021;22447
28.01.2021;22731,37
29.01.2021;22312,17
01.02.2021;22620,58
02.02.2021;22887,96
03.02.2021;22997,22
04.02.2021;23209,95
05.02.2021;23356,19
08.02.2021;23600,07
09.02.2021;23631,94
10.02.2021;23678,34
11.02.2021;23720,38
12.02.2021;23834,49
15.02.2021;23834,49
16.02.2021;23920,64
17.02.2021;23889,71
18.02.2021;23719,85
19.02.2021;23833,14
22.02.2021;23801,18
23.02.2021;23830,97
24.02.2021;24111
25.02.2021;23600,28
26.02.2021;23299,2
01.03.2021;23792,5
02.03.2021;23714,02
03.03.2021;23594,2
04.03.2021;23238,81
05.03.2021;23696,65
08.03.2021;23753,83
09.03.2021;23891,73
10.03.2021;24120,73
11.03.2021;24320,86
12.03.2021;24431,61
15.03.2021;24526,38
16.03.2021;24362,22
17.03.2021;24460,53
18.03.2021;24242,37
19.03.2021;24202,31
22.03.2021;24185,92
23.03.2021;23868,65
24.03.2021;23761,6
25.03.2021;23972,76
26.03.2021;24398,18
29.03.2021;24294,74
30.03.2021;24330,03
31.03.2021;24294,54
01.04.2021;24529,15
02.04.2021;24529,15
05.04.2021;24716,23
06.04.2021;24728,46
07.04.2021;24668,09
08.04.2021;24749,63
09.04.2021;24858,68
12.04.2021;24891,99
13.04.2021;24869,54
14.04.2021;24931,76
15.04.2021;25115,58
16.04.2021;25223,89
19.04.2021;25101,42
20.04.2021;24848,41
21.04.2021;25125,24
22.04.2021;24985,88
23.04.2021;25260,07
26.04.2021;25314,95
27.04.2021;25365,29
28.04.2021;25441,56
29.04.2021;25527,65
30.04.2021;25286,33
03.05.2021;25451,57
04.05.2021;25396,75
05.05.2021;25489,52
06.05.2021;25667,17
07.05.2021;25873,15
10.05.2021;25760,34
11.05.2021;25509,03
12.05.2021;25026,01
13.05.2021;25250,65
14.05.2021;25617,25
17.05.2021;25629,57
18.05.2021;25499,85
19.05.2021;25337,52
20.05.2021;25525,01
21.05.2021;25564,4
24.05.2021;25708,16
25.05.2021;25592,47
26.05.2021;25689,26
27.05.2021;25816,95
28.05.2021;25858,35
31.05.2021;25858,35
01.06.2021;25996,24
02.06.2021;26050,54
03.06.2021;25986,33
04.06.2021;26106,03
07.06.2021;26069,97
08.06.2021;26071,75
09.06.2021;25970,92
10.06.2021;26021,48
11.06.2021;26091,26
14.06.2021;26047,2
15.06.2021;26038
16.06.2021;25861,62
17.06.2021;25659,73
18.06.2021;25242,86
21.06.2021;25662,2
22.06.2021;25721,89
23.06.2021;25704,33
24.06.2021;25897,92
25.06.2021;26055,47
28.06.2021;25922,52
29.06.2021;25886,88
30.06.2021;25900,17
01.07.2021;26036,46
02.07.2021;26092,45
05.07.2021;26092,45
06.07.2021;25887,41
07.07.2021;25913,61
08.07.2021;25608,98
09.07.2021;26037,66
12.07.2021;26100,07
13.07.2021;25947,75
14.07.2021;25901,46
15.07.2021;25832,27
16.07.2021;25621,89
19.07.2021;25133,96
20.07.2021;25556,74
21.07.2021;25841,52
22.07.2021;25769,44
23.07.2021;25922,01
26.07.2021;25942,5
27.07.2021;25873,22
28.07.2021;25955,98
29.07.2021;26153,39
30.07.2021;26007,59
02.08.2021;25967,32
03.08.2021;26182,42
04.08.2021;25996,43
05.08.2021;26157,64
06.08.2021;26241,62
09.08.2021;26210,66
10.08.2021;26313,89
11.08.2021;26444,22
12.08.2021;26452,62
13.08.2021;26449,64
16.08.2021;26401,64
17.08.2021;26201,98
18.08.2021;25958,85
19.08.2021;25772,62
20.08.2021;25911,43
23.08.2021;26120,93
24.08.2021;26267,31
25.08.2021;26380,01
26.08.2021;26196,42
27.08.2021;26433,5
30.08.2021;26396,67
31.08.2021;26379,2
01.09.2021;26442,75
02.09.2021;26581,31
03.09.2021;26555,67
06.09.2021;26555,67
07.09.2021;26386,45
08.09.2021;26277,87
09.09.2021;26174,27
10.09.2021;26019,31
13.09.2021;26132,54
14.09.2021;25922,69
15.09.2021;26127,63
16.09.2021;26052,5
17.09.2021;25871,42
20.09.2021;25413,94
21.09.2021;25439,7
22.09.2021;25703,34
23.09.2021;26049,42
24.09.2021;26005,63
27.09.2021;26101,86
28.09.2021;25680,19
29.09.2021;25713,39
30.09.2021;25402,35
01.10.2021;25684,27
04.10.2021;25489,96
05.10.2021;25694,65
06.10.2021;25712,69
07.10.2021;25993,03
08.10.2021;26002,89
11.10.2021;25865,67
12.10.2021;25884,11
13.10.2021;25997,09
14.10.2021;26364,7
15.10.2021;26565,52
18.10.2021;26550,19
19.10.2021;26749,29
20.10.2021;26924,45
21.10.2021;26901,53
22.10.2021;26963,66
25.10.2021;27038,39
26.10.2021;27001,57
27.10.2021;26648,09
28.10.2021;26896,66
29.10.2021;26805,43
01.11.2021;26986,48
02.11.2021;26963,14
03.11.2021;27110,57
04.11.2021;27050,7
05.11.2021;27167,48
08.11.2021;27276,9
09.11.2021;27241,72
10.11.2021;27101,09
11.11.2021;27145,83
12.11.2021;27271,58
15.11.2021;27253,03
16.11.2021;27281,79
17.11.2021;27110,68
18.11.2021;26996,63
19.11.2021;26770,72
22.11.2021;26729,19
23.11.2021;26827,96
24.11.2021;26874,76
25.11.2021;26874,76
26.11.2021;26225,85
29.11.2021;26320,83
30.11.2021;25749,59
01.12.2021;25459,56
02.12.2021;26006,78
03.12.2021;25807,22
06.12.2021;26193,34
07.12.2021;26606,83
08.12.2021;26681,15
09.12.2021;26497,42
10.12.2021;26618,42
13.12.2021;26402,69
14.12.2021;26301,59
15.12.2021;26556,5
16.12.2021;26615,75
17.12.2021;26332,5
20.12.2021;25975,72
21.12.2021;26453,75
22.12.2021;26664,9
23.12.2021;26805,39
24.12.2021;26805,39
27.12.2021;27086,42
28.12.2021;27076,04
29.12.2021;27101,56
30.12.2021;27132,6
31.12.2021;27133,85
03.01.2022;27232,9
04.01.2022;27408,01
05.01.2022;27056,05
06.01.2022;27127,79
07.01.2022;27149,98
10.01.2022;27076,18
11.01.2022;27352,94
12.01.2022;27447,14
13.01.2022;27301,06
14.01.2022;27238,41
17.01.2022;27238,41
18.01.2022;26814,78
19.01.2022;26606,77
20.01.2022;26363,69
21.01.2022;25942,51
24.01.2022;25968,89
25.01.2022;25853,61
26.01.2022;25689,7
27.01.2022;25558,12
28.01.2022;25949,69
31.01.2022;26365,23
01.02.2022;26634,2
02.02.2022;26753,01
03.02.2022;26394,69
04.02.2022;26434,94
07.02.2022;26469,1
08.02.2022;26676,64
09.02.2022;27022,04
10.02.2022;26687,33
11.02.2022;26386,94
14.02.2022;26178,05
15.02.2022;26521,34
16.02.2022;26560,55
17.02.2022;26124,61
18.02.2022;25970,9
21.02.2022;25970,9
22.02.2022;25691,66
23.02.2022;25381,18
24.02.2022;25354,22
25.02.2022;26042,23
28.02.2022;25864,97
01.03.2022;25477,93
02.03.2022;25972,5
03.03.2022;25828,29
04.03.2022;25580,03
07.03.2022;24912,37
08.03.2022;24789,06
09.03.2022;25354,35
10.03.2022;25287,96
11.03.2022;25010,51
14.03.2022;24922,34
15.03.2022;25242,83
16.03.2022;25827,75
17.03.2022;26183,17
18.03.2022;26390,15
21.03.2022;26380,92
22.03.2022;26586,64
23.03.2022;26307,55
24.03.2022;26540,3
25.03.2022;26687,02
28.03.2022;26697,69
29.03.2022;27043,36
30.03.2022;26921,37
31.03.2022;26507,64
01.04.2022;26693,78
04.04.2022;26761,67
05.04.2022;26470,76
06.04.2022;26380,08
07.04.2022;26457,21
08.04.2022;26550,7
11.04.2022;26302,98
12.04.2022;26196,17
13.04.2022;26438,69
14.04.2022;26280,78
15.04.2022;26280,78
18.04.2022;26208,69
19.04.2022;26518,66
20.04.2022;26682,27
21.04.2022;26267,73
22.04.2022;25565,02
25.04.2022;25562,14
26.04.2022;24988,3
27.04.2022;25066,15
28.04.2022;25532,37
29.04.2022;24871,16
02.05.2022;24862,25
03.05.2022;25054,8
04.05.2022;25676,66
05.05.2022;24935
06.05.2022;24798,69
09.05.2022;23990,48
10.05.2022;23939,37
11.05.2022;23743,42
12.05.2022;23800,98
13.05.2022;24325,12
16.05.2022;24329,99
17.05.2022;24781,34
18.05.2022;23990,77
19.05.2022;23984,91
20.05.2022;24057,85
23.05.2022;24480,45
24.05.2022;24404,65
25.05.2022;24599,36
26.05.2022;25002,65
27.05.2022;25453,4
30.05.2022;25453,4
31.05.2022;25272,57
01.06.2022;25087,33
02.06.2022;25492,86
03.06.2022;25236,04
06.06.2022;25318,08
07.06.2022;25592,28
08.06.2022;25313,86
09.06.2022;24723,28
10.06.2022;24124,38
13.06.2022;23215,67
14.06.2022;23090,4
15.06.2022;23332,46
16.06.2022;22614,73
17.06.2022;22543,08
20.06.2022;22543,08
21.06.2022;23051,86
22.06.2022;22953,96
23.06.2022;23034,18
24.06.2022;23689,74
27.06.2022;23728,33
28.06.2022;23459,77
29.06.2022;23358,47
30.06.2022;23183,85
01.07.2022;23423,82
04.07.2022;23423,82
05.07.2022;23205,37
06.07.2022;23151,71
07.07.2022;23495,16
08.07.2022;23442,54
11.07.2022;23219,03
12.07.2022;23047,59
13.07.2022;22960,5
14.07.2022;22693,48
15.07.2022;23139,42
18.07.2022;23064,98
19.07.2022;23648,1
20.07.2022;23667,56
21.07.2022;23818,43
22.07.2022;23690,11
25.07.2022;23864,81
26.07.2022;23696,02
27.07.2022;24076,7
28.07.2022;24348,7
29.07.2022;24558,41
01.08.2022;24492,44
02.08.2022;24295,07
03.08.2022;24462,88
04.08.2022;24396,46
05.08.2022;24476,83
08.08.2022;24529,61
09.08.2022;24465,8
10.08.2022;24928,33
11.08.2022;25021,87
12.08.2022;25365,54
15.08.2022;25350,24
16.08.2022;25436,04
17.08.2022;25256,24
18.08.2022;25310,57
19.08.2022;25029,88
22.08.2022;24637,48
23.08.2022;24632,31
24.08.2022;24719,24
25.08.2022;25048,46
26.08.2022;24379,62
29.08.2022;24285,33
30.08.2022;23983,68
31.08.2022;23783,06
01.09.2022;23747,21
02.09.2022;23616,85
05.09.2022;23616,85
06.09.2022;23525,09
07.09.2022;23868,65
08.09.2022;24061,75
09.09.2022;24433,08
12.09.2022;24692,67
13.09.2022;23838,51
14.09.2022;23881,26
15.09.2022;23692,01
16.09.2022;23453,98
19.09.2022;23618,33
20.09.2022;23297,17
21.09.2022;22914,37
22.09.2022;22722,53
23.09.2022;22208,7
26.09.2022;21860,12
27.09.2022;21800,01
28.09.2022;22269,99
29.09.2022;21915,32
30.09.2022;21697,39
03.10.2022;22316,32
04.10.2022;23063,5
05.10.2022;22973,48
