,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,,2022-02-08 17:24:23,2022-02-07,SYNA,Butler Dean Warren,See Remarks,S - Sale,20970.0,-1448,27735,-5%,-303638.0,,,,,SYNA
1,M,2021-12-09 17:57:13,2021-12-08,SYNA,Hurlston Michael E.,See remarks below,S - Sale,28992.0,-11000,294852,-4%,-3189065.0,,,,,SYNA
2,D,2021-12-08 17:26:19,2021-12-07,SYNA,Whims James L,Dir,S - Sale+OE,28339.0,-8498,14837,-36%,-2408248.0,,,,,SYNA
3,,2021-11-30 18:46:21,2021-11-30,SYNA,Allgood Kiva A.,Dir,S - Sale,28400.0,-1546,6850,-18%,-439064.0,,,,,SYNA
4,,2021-11-29 18:17:07,2021-11-24,SYNA,Awsare Saleel,See Remarks,S - Sale,27600.0,-1000,30844,-3%,-276000.0,,,,,SYNA
5,M,2021-11-18 12:52:50,2021-11-16,SYNA,Nolan Kermit,See Remarks,S - Sale,26402.0,-6896,31782,-18%,-1820658.0,,,,,SYNA
6,,2021-11-15 17:13:28,2021-11-12,SYNA,Awsare Saleel,See Remarks,S - Sale,25003.0,-5000,31844,-14%,-1250137.0,,,,,SYNA
7,D,2021-11-12 10:35:20,2021-11-10,SYNA,Whims James L,Dir,S - Sale+OE,24929.0,-6216,20435,-23%,-1549601.0,,,,,SYNA
8,,2021-11-10 18:24:40,2021-11-08,SYNA,Butler Dean Warren,See Remarks,S - Sale,24583.0,-9830,29183,-25%,-2416468.0,,,,,SYNA
9,,2021-11-10 18:21:38,2021-11-08,SYNA,McFarland John,"SVP, GC, Sec.",S - Sale,24578.0,-16366,9361,-64%,-4022439.0,,,,,SYNA
10,D,2021-11-10 18:19:01,2021-11-09,SYNA,Buchanan Jeffrey D,Dir,S - Sale+OE,25038.0,-2900,11268,-20%,-726102.0,,,,,SYNA
11,,2021-11-10 18:15:43,2021-11-09,SYNA,Awsare Saleel,See Remarks,S - Sale,25500.0,-3000,36844,-8%,-765000.0,,,,,SYNA
12,,2021-09-07 17:33:50,2021-09-02,SYNA,Awsare Saleel,See Remarks,S - Sale,18934.0,-4858,35123,-12%,-919814.0,,,,,SYNA
13,,2021-09-07 17:27:35,2021-09-03,SYNA,Allgood Kiva A.,Dir,S - Sale,18920.0,-750,7276,-9%,-141896.0,,,,,SYNA
14,,2021-09-01 17:18:32,2021-08-31,SYNA,McFarland John,"SVP, GC, Sec.",S - Sale,18843.0,-5382,16229,-25%,-1014130.0,,,,,SYNA
15,D,2021-09-01 17:15:38,2021-08-31,SYNA,Buchanan Jeffrey D,Dir,S - Sale+OE,18843.0,-2302,10148,-18%,-433766.0,,,,,SYNA
16,,2021-08-19 17:58:26,2021-08-18,SYNA,Butler Dean Warren,See Remarks,S - Sale,16556.0,-3253,31749,-9%,-538553.0,,,,,SYNA
17,,2021-08-10 17:13:26,2021-08-09,SYNA,Butler Dean Warren,See Remarks,S - Sale,17050.0,-750,25777,-3%,-127875.0,,,,,SYNA
18,,2021-06-07 18:15:53,2021-06-04,SYNA,Awsare Saleel,See Remarks,S - Sale,13566.0,-1581,34163,-4%,-214478.0,,,,,SYNA
19,,2021-05-11 17:37:17,2021-05-10,SYNA,Butler Dean Warren,See Remarks,S - Sale,13013.0,-1050,26527,-4%,-136637.0,,,,,SYNA
20,M,2021-02-16 12:35:06,2021-02-11,SYNA,Awsare Saleel,See Remarks,S - Sale,12691.0,-3469,37045,-9%,-440238.0,,,,,SYNA
21,D,2021-02-12 17:07:05,2021-02-11,SYNA,Chan Nelson C,Dir,S - Sale+OE,12500.0,-2900,34210,-8%,-362500.0,,,,,SYNA
22,DM,2021-02-10 17:52:24,2021-02-08,SYNA,McFarland John,"SVP, GC, Sec.",S - Sale+OE,12080.0,-30625,14860,-67%,-3699562.0,,,,,SYNA
23,D,2021-02-10 12:32:18,2021-02-08,SYNA,Whims James L,Dir,S - Sale+OE,11804.0,-8400,23229,-27%,-991536.0,,,,,SYNA
24,D,2021-02-10 12:25:12,2021-02-08,SYNA,Chan Nelson C,Dir,S - Sale+OE,12156.0,-4702,34210,-12%,-571573.0,,,,,SYNA
25,D,2021-02-09 19:19:00,2021-02-08,SYNA,Buchanan Jeffrey D,Dir,S - Sale+OE,11992.0,-2400,10148,-19%,-287808.0,,,,,SYNA
26,,2021-02-09 19:15:25,2021-02-08,SYNA,Awsare Saleel,See Remarks,S - Sale,12201.0,-1794,40514,-4%,-218888.0,,,,,SYNA
27,,2021-02-09 19:10:59,2021-02-08,SYNA,Butler Dean Warren,See Remarks,S - Sale,11992.0,-1050,27484,-4%,-125916.0,,,,,SYNA
28,D,2021-01-06 17:51:20,2021-01-05,SYNA,Nolan Kermit,See Remarks,S - Sale+OE,10000.0,-1049,37711,-3%,-104900.0,,,,,SYNA
