,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,,2021-12-03 20:52:56,2021-12-01,AMAT,Dickerson Gary E,"Pres, CEO",S - Sale,15280.0,-300000,1900823,-14%,-45838409.0,,,,,AMAT
1,,2021-09-02 18:39:25,2021-09-01,AMAT,Addiego Ginetto,"SVP, Operations, Quality",S - Sale,13483.0,-40000,312509,-11%,-5393077.0,,,,,AMAT
2,,2021-09-02 18:37:08,2021-09-01,AMAT,Durn Daniel,"SVP, CFO",S - Sale,13459.0,-5000,340571,-1%,-672958.0,,,,,AMAT
3,,2021-08-04 19:23:18,2021-08-02,AMAT,Durn Daniel,"SVP, CFO",S - Sale,14376.0,-6000,345571,-2%,-862587.0,,,,,AMAT
4,,2021-07-02 19:11:21,2021-07-02,AMAT,Little Teri A.,"SVP, CLO",S - Sale,13803.0,-13500,112885,-11%,-1863405.0,,,,,AMAT
5,,2021-07-02 19:08:23,2021-07-01,AMAT,Durn Daniel,"SVP, CFO",S - Sale,13883.0,-6000,351571,-2%,-832953.0,,,,,AMAT
6,,2021-06-30 20:44:32,2021-06-30,AMAT,Nalamasu Omkaram,"SVP, CTO",S - Sale,14216.0,-51000,191664,-21%,-7250160.0,,,,,AMAT
7,,2021-06-30 20:41:34,2021-06-28,AMAT,Dickerson Gary E,"Pres, CEO",S - Sale,14000.0,-175000,1968442,-8%,-24500000.0,,,,,AMAT
8,,2021-06-17 18:44:55,2021-06-15,AMAT,Dickerson Gary E,"Pres, CEO",S - Sale,14028.0,-102912,2143442,-5%,-14436495.0,,,,,AMAT
9,M,2021-06-08 19:33:20,2021-06-04,AMAT,Dickerson Gary E,"Pres, CEO",S - Sale,14007.0,-115259,2246354,-5%,-16144814.0,,,,,AMAT
10,,2021-06-03 18:45:44,2021-06-01,AMAT,Durn Daniel,"SVP, CFO",S - Sale,13861.0,-6000,357571,-2%,-831679.0,,,,,AMAT
11,,2021-05-26 18:56:48,2021-05-24,AMAT,Durn Daniel,"SVP, CFO",S - Sale,13438.0,-25500,363571,-7%,-3426745.0,,,,,AMAT
12,,2021-05-12 18:59:28,2021-05-10,AMAT,Durn Daniel,"SVP, CFO",S - Sale,12789.0,-5000,389071,-1%,-639431.0,,,,,AMAT
13,,2021-05-05 19:54:36,2021-05-03,AMAT,Durn Daniel,"SVP, CFO",S - Sale,13296.0,-5500,394071,-1%,-731263.0,,,,,AMAT
14,,2021-04-09 20:06:51,2021-04-09,AMAT,Dickerson Gary E,"Pres, CEO",S - Sale,14000.0,-105184,2361613,-4%,-14725760.0,,,,,AMAT
15,,2021-04-09 20:04:17,2021-04-08,AMAT,Raja Prabu G.,"SVP, Semi. Products Group",S - Sale,14095.0,-50000,426724,-10%,-7047500.0,,,,,AMAT
16,,2021-04-09 20:02:00,2021-04-07,AMAT,Addiego Ginetto,"SVP, Engineer., Ops., Quality",S - Sale,14012.0,-30000,352509,-8%,-4203600.0,,,,,AMAT
17,,2021-04-02 19:51:46,2021-03-31,AMAT,Iannotti Thomas J,Dir,S - Sale,13195.0,-15000,55864,-21%,-1979250.0,,,,,AMAT
18,,2020-12-22 19:22:48,2020-12-21,AMAT,Nalamasu Omkaram,"SVP, CTO",S - Sale,8650.0,-800,242541,0%,-69200.0,,,,,AMAT
19,M,2020-06-22 19:59:45,2020-06-18,AMAT,Karsner Alexander,Dir,S - Sale,6044.0,-23494,7508,-76%,-1419985.0,,,,,AMAT
20,,2020-02-19 20:00:10,2020-02-14,AMAT,Forrest Stephen R,Dir,S - Sale,6740.0,-2000,70955,-3%,-134800.0,,,,,AMAT
21,,2019-12-18 20:00:02,2019-12-16,AMAT,Raja Prabu G.,"SVP, Semi. Products Group",S - Sale,6073.0,-50000,504329,-9%,-3036500.0,,,,,AMAT
22,D,2019-11-20 21:18:54,2019-11-19,AMAT,Dickerson Gary E,"Pres, CEO",S - Sale+OE,6111.0,-1000000,2273449,-31%,-61110000.0,,,,,AMAT
23,,2019-11-20 21:09:06,2019-11-18,AMAT,Forrest Stephen R,Dir,S - Sale,6286.0,-3000,72955,-4%,-188580.0,,,,,AMAT
24,,2019-09-26 20:17:57,2019-09-24,AMAT,Ghanayem Steve G.,"SVP, New Mrkts, Alliances Grp",S - Sale,5212.0,-25727,460748,-5%,-1340891.0,,,,,AMAT
25,,2019-09-09 17:11:16,2019-09-05,AMAT,Powell Dennis D,Dir,S - Sale,5144.0,-25218,69447,-27%,-1297214.0,,,,,AMAT
26,,2019-08-29 20:30:19,2019-08-28,AMAT,Forrest Stephen R,Dir,S - Sale,4600.0,-3000,75955,-4%,-138000.0,,,,,AMAT
27,,2019-04-05 17:12:04,2019-04-03,AMAT,Ghanayem Steve G.,"SVP, New Mrkts, Alliances Grp",S - Sale,4270.0,-25000,486277,-5%,-1067500.0,,,,,AMAT
28,,2019-04-05 17:03:45,2019-04-03,AMAT,Forrest Stephen R,Dir,S - Sale,4245.0,-2000,78955,-2%,-84900.0,,,,,AMAT
29,,2019-03-22 20:33:04,2019-03-21,AMAT,Nalamasu Omkaram,"SVP, CTO",S - Sale,4073.0,-143255,227137,-39%,-5834776.0,,,,,AMAT
