,X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
11,,2022-07-01 07:16:13,2022-07-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,2599,33752,+8%,0.0,,,,,HBB+WI
12,,2022-07-01 07:15:05,2022-07-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,2599,44907,+6%,0.0,,,,,HBB+WI
13,,2022-07-01 07:14:22,2022-07-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,2599,26784,+11%,0.0,,,,,HBB+WI
14,,2022-06-09 11:30:54,2022-06-08,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,S - Sale,59.02,-2000,31633,-6%,-118040.0,,,,,HBB+WI
15,D,2022-06-02 17:09:00,2022-05-31,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,M - OptEx,19.69,11870,33633,+55%,233673.0,,,,,HBB+WI
16,,2022-05-27 14:12:03,2022-05-26,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,S - Sale,61.42,-5000,21763,-19%,-307075.0,,,,,HBB+WI
17,D,2022-05-27 14:09:17,2022-05-10,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,C - Converted deriv,0.0,2732,341279,-1%,0.0,,,,,HBB+WI
18,D,2022-05-27 14:08:34,2022-05-10,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,C - Converted deriv,0.0,2732,341283,-1%,0.0,,,,,HBB+WI
19,A,2022-05-26 14:12:49,2022-05-18,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,S - Sale,56.77,-1000,1996,-33%,-56770.0,,,,,HBB+WI
20,,2022-05-19 10:47:55,2022-05-18,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,P - Purchase,56.77,1000,3996,+33%,56770.0,,,,,HBB+WI
21,,2022-05-17 13:29:37,2022-05-16,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,56.69,-350,16739,-2%,-19842.0,,,,,HBB+WI
22,,2022-05-17 13:17:37,2022-05-16,FRPH,"Frp Holdings, Inc.",Thomas Nicole B.,Dir,A - Grant,57.86,1296,1296,New,74987.0,,,,,HBB+WI
23,,2022-05-17 13:12:18,2022-05-16,FRPH,"Frp Holdings, Inc.",Surface John S,Dir,A - Grant,57.86,1296,1296,New,74987.0,,,,,HBB+WI
24,,2022-05-17 12:23:09,2022-05-16,FRPH,"Frp Holdings, Inc.",Wetherbee Margaret B.,Dir,A - Grant,57.86,1728,482901,0%,99982.0,,,,,HBB+WI
25,,2022-05-17 12:12:15,2022-05-16,FRPH,"Frp Holdings, Inc.",Walton William H III,Dir,A - Grant,57.86,1728,19190,+10%,99982.0,,,,,HBB+WI
26,,2022-05-17 12:04:59,2022-05-16,FRPH,"Frp Holdings, Inc.",Stein Martin E Jr,Dir,A - Grant,57.86,1728,193547,+1%,99982.0,,,,,HBB+WI
27,,2022-05-17 11:52:26,2022-05-16,FRPH,"Frp Holdings, Inc.",Shad Harold William III,Dir,A - Grant,57.86,1728,34690,+5%,99982.0,,,,,HBB+WI
28,,2022-05-17 11:45:50,2022-05-16,FRPH,"Frp Holdings, Inc.",Commander Charles E III,Dir,A - Grant,57.86,1728,39190,+5%,99982.0,,,,,HBB+WI
29,,2022-05-11 10:01:04,2022-05-09,HBB,Hamilton Beach Brands Holding Co,Trepp Gregory H,"Dir, Pres, CEO",P - Purchase,9.99,10000,193187,+5%,99900.0,,,,,HBB+WI
30,,2022-04-04 18:53:30,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,2885,494991,+1%,0.0,,,,,HBB+WI
31,,2022-04-04 18:52:06,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,2885,494991,+1%,0.0,,,,,HBB+WI
32,,2022-04-04 17:48:41,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,2116,407947,+1%,0.0,,,,,HBB+WI
33,,2022-04-04 17:46:33,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,2116,407947,+1%,0.0,,,,,HBB+WI
34,,2022-04-04 17:44:54,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,2116,338547,+1%,0.0,,,,,HBB+WI
35,,2022-04-04 17:43:29,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,2116,338547,+1%,0.0,,,,,HBB+WI
36,,2022-04-04 17:39:54,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,2116,282461,+1%,0.0,,,,,HBB+WI
37,,2022-04-04 17:37:30,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,2116,282461,+1%,0.0,,,,,HBB+WI
38,,2022-04-01 15:14:00,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,2116,31153,+7%,0.0,,,,,HBB+WI
39,,2022-04-01 15:13:10,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,2116,26259,+9%,0.0,,,,,HBB+WI
40,,2022-04-01 15:12:24,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,2116,41014,+5%,0.0,,,,,HBB+WI
41,,2022-04-01 15:11:33,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,2116,41854,+5%,0.0,,,,,HBB+WI
42,,2022-04-01 15:10:26,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,2116,42308,+5%,0.0,,,,,HBB+WI
43,,2022-04-01 15:08:21,2022-04-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,2116,24185,+10%,0.0,,,,,HBB+WI
44,AM,2022-03-18 17:17:37,2022-03-14,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,P - Purchase,11.25,17000,40192,+73%,191250.0,,,,,HBB+WI
45,,2022-03-18 10:58:07,2022-03-16,HBB,Hamilton Beach Brands Holding Co,Workman Lawrence Kenneth Jr,"SVP, GC, Secretary",A - Grant,10.93,2967,2967,New,32429.0,,,,,HBB+WI
46,,2022-03-18 10:43:44,2022-03-16,HBB,Hamilton Beach Brands Holding Co,Tidey Scott,"SVP, Consumer Sales, Mktg",A - Grant,10.93,14405,47712,+43%,157447.0,,,,,HBB+WI
47,,2022-03-18 10:29:27,2022-03-16,HBB,Hamilton Beach Brands Holding Co,Trepp Gregory H,"Dir, Pres, CEO",A - Grant,10.93,50523,183187,+38%,552216.0,,,,,HBB+WI
48,,2022-03-18 10:12:23,2022-03-16,HBB,Hamilton Beach Brands Holding Co,Mosier Michelle O,"VP, CFO, Treasurer",A - Grant,10.93,6988,19020,+58%,76379.0,,,,,HBB+WI
49,,2022-03-16 16:50:47,2022-03-15,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,S - Sale,56.93,-1500,26763,-5%,-85398.0,,,,,HBB+WI
50,M,2022-03-16 16:42:00,2022-03-14,FRPH,"Frp Holdings, Inc.",Baker John D. III,CFO,P - Purchase,56.49,1346,120731,+1%,76037.0,,,,,HBB+WI
51,,2022-03-16 16:28:47,2022-03-14,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,S - Sale,56.91,-1849,2996,-38%,-105219.0,,,,,HBB+WI
52,M,2022-03-16 15:14:02,2022-03-14,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,P - Purchase,11.25,17000,40192,+73%,191250.0,,,,,HBB+WI
53,M,2022-03-14 14:01:22,2022-03-10,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,S - Sale,57.36,-1151,4845,-19%,-66023.0,,,,,HBB+WI
54,,2022-03-04 11:07:12,2022-03-02,FRPH,"Frp Holdings, Inc.",Baker John D. III,CFO,D - Sale to issuer,0.0,-143,119385,0%,-0.0,,,,,HBB+WI
55,,2022-03-04 11:00:00,2022-03-02,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,D - Sale to issuer,0.0,-287,17089,-2%,-0.0,,,,,HBB+WI
56,,2022-03-04 10:53:55,2022-03-02,FRPH,"Frp Holdings, Inc.",Klopfenstein John D,"Controller, CAO",D - Sale to issuer,0.0,-72,7201,-1%,-0.0,,,,,HBB+WI
57,,2022-03-04 10:48:10,2022-03-02,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,D - Sale to issuer,0.0,-287,5996,-5%,-0.0,,,,,HBB+WI
58,,2022-03-04 10:32:54,2022-03-02,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,D - Sale to issuer,0.0,-287,28263,-1%,-0.0,,,,,HBB+WI
59,,2022-03-04 10:22:18,2022-03-02,FRPH,"Frp Holdings, Inc.",Baker John D II,"CEO, 10%",D - Sale to issuer,0.0,-287,1393593,0%,-0.0,,,,,HBB+WI
60,A,2022-02-14 18:40:26,2021-11-19,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,G - Gift,0.0,-2661,15964,-14%,-0.0,,,,,HBB+WI
61,A,2022-02-14 18:38:24,2021-11-19,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,G - Gift,0.0,-2661,15964,-14%,-0.0,,,,,HBB+WI
62,D,2022-01-04 17:36:09,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,1692,405831,0%,0.0,,,,,HBB+WI
63,D,2022-01-04 17:36:09,2021-12-30,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,G - Gift,0.0,-2875,405831,+1%,-0.0,,,,,HBB+WI
64,D,2022-01-04 17:34:52,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,1692,405831,0%,0.0,,,,,HBB+WI
65,D,2022-01-04 17:34:52,2021-12-30,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,G - Gift,0.0,2875,405831,-1%,0.0,,,,,HBB+WI
66,D,2022-01-04 17:33:34,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,2418,494767,0%,0.0,,,,,HBB+WI
67,D,2022-01-04 17:33:34,2021-12-30,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,G - Gift,0.0,-14313,494767,-3%,-0.0,,,,,HBB+WI
68,D,2022-01-04 17:19:06,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,2418,494767,0%,0.0,,,,,HBB+WI
69,D,2022-01-04 17:19:06,2021-12-30,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,G - Gift,0.0,-14313,494767,-3%,-0.0,,,,,HBB+WI
70,D,2022-01-04 16:57:56,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,1692,336431,+1%,0.0,,,,,HBB+WI
71,D,2022-01-04 16:57:56,2021-12-30,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,G - Gift,0.0,1431,336431,0%,0.0,,,,,HBB+WI
72,D,2022-01-04 16:56:36,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,1692,336431,+1%,0.0,,,,,HBB+WI
73,D,2022-01-04 16:56:36,2021-12-30,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,G - Gift,0.0,1431,336431,0%,0.0,,,,,HBB+WI
74,D,2022-01-04 16:55:46,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,1692,280345,+1%,0.0,,,,,HBB+WI
75,D,2022-01-04 16:55:46,2021-12-30,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,G - Gift,0.0,1431,280345,+1%,0.0,,,,,HBB+WI
76,D,2022-01-04 16:54:58,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1692,280345,+1%,0.0,,,,,HBB+WI
77,D,2022-01-04 16:54:58,2021-12-30,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,G - Gift,0.0,1431,280345,+1%,0.0,,,,,HBB+WI
78,,2022-01-04 16:53:03,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,1692,38898,+5%,0.0,,,,,HBB+WI
79,,2022-01-04 16:52:03,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,1692,22069,+8%,0.0,,,,,HBB+WI
80,,2022-01-04 16:51:10,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,1692,22069,+8%,0.0,,,,,HBB+WI
81,,2022-01-04 16:50:08,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,1692,39738,+4%,0.0,,,,,HBB+WI
82,,2022-01-04 16:49:18,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,1692,24143,+8%,0.0,,,,,HBB+WI
83,,2022-01-04 16:48:36,2022-01-03,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,1692,23192,+8%,0.0,,,,,HBB+WI
84,,2022-01-04 16:45:17,2022-01-01,FRPH,"Frp Holdings, Inc.",Baker John D. III,CFO,A - Grant,0.0,4328,119528,+4%,0.0,,,,,HBB+WI
85,,2022-01-04 16:31:52,2022-01-01,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,A - Grant,0.0,5192,17376,+43%,0.0,,,,,HBB+WI
86,,2022-01-04 16:17:37,2022-01-01,FRPH,"Frp Holdings, Inc.",Klopfenstein John D,"Controller, CAO",A - Grant,0.0,1560,7273,+27%,0.0,,,,,HBB+WI
87,,2022-01-04 16:05:53,2022-01-01,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,A - Grant,0.0,5192,28550,+22%,0.0,,,,,HBB+WI
88,,2022-01-04 15:51:14,2022-01-01,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,A - Grant,0.0,865,6283,+16%,0.0,,,,,HBB+WI
89,,2022-01-04 15:23:40,2022-01-01,FRPH,"Frp Holdings, Inc.",Baker John D II,"CEO, 10%",A - Grant,0.0,5192,1393880,0%,0.0,,,,,HBB+WI
90,,2021-12-13 14:52:00,2021-12-09,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,S - Sale,56.0,-1098,5418,-17%,-61488.0,,,,,HBB+WI
91,,2021-11-15 15:12:20,2021-11-11,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,59.0,-250,12184,-2%,-14750.0,,,,,HBB+WI
92,,2021-11-05 16:16:03,2021-10-12,FRPH,"Frp Holdings, Inc.",Baker John D II,"CEO, 10%",P - Purchase,55.73,543,1388688,0%,30261.0,,,,,HBB+WI
93,,2021-10-04 06:58:59,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,2066,506662,0%,0.0,,,,,HBB+WI
94,,2021-10-04 06:58:14,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,1446,404278,0%,0.0,,,,,HBB+WI
95,,2021-10-04 06:57:24,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,1446,333308,0%,0.0,,,,,HBB+WI
96,,2021-10-04 06:56:37,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,1446,38046,+4%,0.0,,,,,HBB+WI
97,,2021-10-04 06:55:53,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,1446,277222,+1%,0.0,,,,,HBB+WI
98,,2021-10-04 06:55:03,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1446,277222,+1%,0.0,,,,,HBB+WI
99,,2021-10-04 06:54:13,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,1446,37206,+4%,0.0,,,,,HBB+WI
100,,2021-10-04 06:51:12,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,1446,27345,+6%,0.0,,,,,HBB+WI
101,,2021-10-04 06:47:22,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,1446,20377,+8%,0.0,,,,,HBB+WI
102,,2021-10-04 06:44:51,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,1446,22451,+7%,0.0,,,,,HBB+WI
103,,2021-10-04 06:44:06,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,1446,21500,+7%,0.0,,,,,HBB+WI
104,,2021-10-04 06:43:20,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,1446,404278,0%,0.0,,,,,HBB+WI
105,,2021-10-04 06:42:26,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,1446,333308,0%,0.0,,,,,HBB+WI
106,,2021-10-04 06:41:10,2021-10-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,2066,506662,0%,0.0,,,,,HBB+WI
107,,2021-08-12 14:28:58,2021-08-09,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,59.42,-205,12434,-2%,-12181.0,,,,,HBB+WI
108,AD,2021-07-02 14:30:44,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Alison A,Member of a Group,P - Purchase,11.53,1336,497033,0%,15409.0,,,,,HBB+WI
109,,2021-07-02 14:29:54,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,1722,504596,0%,0.0,,,,,HBB+WI
110,,2021-07-02 14:29:11,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,1205,18931,+7%,0.0,,,,,HBB+WI
111,,2021-07-02 14:28:29,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1205,274554,0%,0.0,,,,,HBB+WI
112,,2021-07-02 14:27:52,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,1205,274554,0%,0.0,,,,,HBB+WI
113,,2021-07-02 14:27:07,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,1205,20054,+6%,0.0,,,,,HBB+WI
114,,2021-07-02 14:26:19,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,1722,504596,0%,0.0,,,,,HBB+WI
115,,2021-07-02 14:25:38,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,1205,36600,+3%,0.0,,,,,HBB+WI
116,,2021-07-02 14:24:58,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,1205,21005,+6%,0.0,,,,,HBB+WI
117,,2021-07-02 14:24:18,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,1205,402832,0%,0.0,,,,,HBB+WI
118,,2021-07-02 14:23:23,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,1205,402832,0%,0.0,,,,,HBB+WI
119,,2021-07-02 14:22:25,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,1205,35760,+3%,0.0,,,,,HBB+WI
120,,2021-07-02 14:21:35,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,1205,330640,0%,0.0,,,,,HBB+WI
121,,2021-07-02 14:20:51,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,1205,330640,0%,0.0,,,,,HBB+WI
122,,2021-07-02 14:20:03,2021-07-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,1205,27104,+5%,0.0,,,,,HBB+WI
123,,2021-05-20 16:22:29,2021-05-18,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,S - Sale,56.4,-8500,23358,-27%,-479360.0,,,,,HBB+WI
124,D,2021-05-18 13:58:20,2021-05-13,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,M - OptEx,16.72,14100,31858,+79%,235724.0,,,,,HBB+WI
125,D,2021-05-18 13:58:20,2021-05-17,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,S - Sale+OE,58.08,-1500,31858,-4%,-87115.0,,,,,HBB+WI
126,M,2021-05-12 16:07:05,2021-05-10,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,P - Purchase,23.23,7000,18849,+59%,162580.0,,,,,HBB+WI
127,,2021-05-05 15:03:45,2021-05-03,FRPH,"Frp Holdings, Inc.",Wetherbee Margaret B.,Dir,A - Grant,54.9,1821,481173,0%,99973.0,,,,,HBB+WI
128,,2021-05-05 14:47:12,2021-05-03,FRPH,"Frp Holdings, Inc.",Walton William H III,Dir,A - Grant,54.9,1821,17462,+12%,99973.0,,,,,HBB+WI
129,,2021-05-05 14:03:39,2021-05-03,FRPH,"Frp Holdings, Inc.",Stein Martin E Jr,Dir,A - Grant,54.9,1821,191819,+1%,99973.0,,,,,HBB+WI
130,,2021-05-05 13:32:54,2021-05-03,FRPH,"Frp Holdings, Inc.",Shad Harold William III,Dir,A - Grant,54.9,1821,32962,+6%,99973.0,,,,,HBB+WI
131,,2021-05-04 18:32:28,2021-05-03,WI,"Frp Holdings, Inc.",Commander Charles E III,Dir,A - Grant,54.9,1821,37462,+5%,99973.0,,,,,HBB+WI
132,,2021-04-02 17:56:56,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,1448,401627,0%,0.0,,,,,HBB+WI
133,,2021-04-02 17:56:14,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,1448,24694,+6%,0.0,,,,,HBB+WI
134,,2021-04-02 17:55:35,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,2068,502874,0%,0.0,,,,,HBB+WI
135,,2021-04-02 17:54:57,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,1448,11849,+14%,0.0,,,,,HBB+WI
136,,2021-04-02 17:54:20,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,2068,502874,0%,0.0,,,,,HBB+WI
137,,2021-04-02 17:51:49,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,1448,19800,+8%,0.0,,,,,HBB+WI
138,,2021-04-02 17:51:08,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,1448,17726,+9%,0.0,,,,,HBB+WI
139,,2021-04-02 17:50:29,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1448,273349,+1%,0.0,,,,,HBB+WI
140,,2021-04-02 17:49:45,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,1448,273349,+1%,0.0,,,,,HBB+WI
141,,2021-04-02 17:48:54,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,1448,35395,+4%,0.0,,,,,HBB+WI
142,,2021-04-02 17:48:13,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,2372,329435,+1%,0.0,,,,,HBB+WI
143,,2021-04-02 17:47:29,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,1448,401627,0%,0.0,,,,,HBB+WI
144,,2021-04-02 17:46:42,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,2372,329435,+1%,0.0,,,,,HBB+WI
145,,2021-04-02 17:45:58,2021-04-01,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,1448,34555,+4%,0.0,,,,,HBB+WI
