,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,,2020-11-12 20:45:42,2020-11-10,ORN,Shanfelter Austin J,Dir,S - Sale,3.92,-50518,130675,-28%,-198031.0,,,,,ORN
1,,2020-08-10 18:09:13,2020-08-07,ORN,Sullivan Mary E,Dir,P - Purchase,2.9,10000,154168,+7%,29000.0,,,,,ORN
2,,2020-03-17 09:05:05,2020-03-16,ORN,Stauffer Mark R.,CEO,P - Purchase,1.61,6500,512328,+1%,10465.0,,,,,ORN
3,,2020-03-17 09:03:39,2020-03-16,ORN,Daerr Richard L.,Dir,P - Purchase,1.7,5000,153482,+3%,8500.0,,,,,ORN
4,,2019-12-05 21:08:13,2019-12-03,ORN,Shanfelter Austin J,Int. COO,S - Sale,0.0,-32787,126249,-21%,-0.0,,,,,ORN
5,M,2019-11-07 21:24:55,2019-11-05,ORN,Shanfelter Austin J,Int. COO,S - Sale,0.0,-38000,159036,-19%,-0.0,,,,,ORN
6,,2019-05-30 16:28:38,2019-05-28,ORN,Tabb Robert L,"VP, CFO",P - Purchase,1.94,5785,45157,+15%,11203.0,,,,,ORN
7,,2019-05-28 17:59:47,2019-05-24,ORN,Sullivan Mary E,Dir,P - Purchase,1.97,50000,58427,+593%,98500.0,,,,,ORN
8,,2019-05-28 17:58:11,2019-05-24,ORN,Pearson James Michael,Dir,P - Purchase,1.98,75000,364542,+26%,148500.0,,,,,ORN
9,,2019-05-28 17:57:31,2019-05-24,ORN,Daerr Richard L.,Dir,P - Purchase,1.99,12000,102564,+13%,23917.0,,,,,ORN
10,,2019-05-28 17:56:38,2019-05-24,ORN,Caliel Michael J,Dir,P - Purchase,1.97,2500,10927,+30%,4925.0,,,,,ORN
11,,2019-05-28 17:54:22,2019-05-24,ORN,Buchler Peter R.,"VP, GC",P - Purchase,1.98,30000,180656,+20%,59472.0,,,,,ORN
12,,2019-05-28 17:53:21,2019-05-24,ORN,Tabb Robert L,"VP, CFO",P - Purchase,1.94,20000,26872,+291%,38800.0,,,,,ORN
13,,2019-05-28 17:51:20,2019-05-24,ORN,Stauffer Mark R.,CEO,P - Purchase,1.95,5000,448221,+1%,9750.0,,,,,ORN
14,D,2018-09-18 16:53:12,2018-09-14,ORN,Shanfelter Austin J,Dir,S - Sale+OE,8.08,-4606,28686,-14%,-37216.0,,,,,ORN
15,M,2018-08-13 18:03:35,2018-08-09,ORN,Shanfelter Austin J,Dir,S - Sale,9.28,-12064,28686,-30%,-111901.0,,,,,ORN
16,M,2018-08-07 17:19:20,2018-08-03,ORN,Dealmeida Christopher James,"EVP, CFO",S - Sale,9.5,-5999,83233,-7%,-56991.0,,,,,ORN
17,,2018-07-18 18:20:41,2018-07-17,ORN,Stauffer Mark R.,"Pres, Chief Exec Officer",S - Sale,9.0,-10000,443221,-2%,-90009.0,,,,,ORN
18,,2018-06-27 17:05:56,2018-06-25,ORN,Stauffer Mark R.,"Pres, Chief Exec Officer",S - Sale,8.5,-10000,453221,-2%,-85014.0,,,,,ORN
19,,2018-06-01 17:10:02,2018-05-30,ORN,Stauffer Mark R.,"Pres, Chief Exec Officer",S - Sale,8.0,-10000,463221,-2%,-80002.0,,,,,ORN
