,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,M,2022-02-25 16:30:49,2022-02-23,BOWL,Young John Alan,Dir,P - Purchase,9.5,2500,2500,New,23750.0,,,,,BOWL
1,,2021-03-25 10:04:49,2021-03-03,ISOS.,Wilson Michelle D,"Co-CEO, 10%",P - Purchase,10.0,100,100,New,1000.0,,,,,BOWL
