,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,D,2021-10-25 17:03:31,2021-10-21,CSX,Williams Angela C,"VP, Chief Accounting Officer",S - Sale+OE,3544.0,-38535,24869,-61%,-1365569.0,,,,,CSX
1,D,2021-10-25 16:55:30,2021-10-22,CSX,Goldman Nathan D,"EVP, CLO",S - Sale+OE,3494.0,-57793,174861,-25%,-2019287.0,,,,,CSX
2,D,2021-09-09 17:03:03,2021-09-08,CSX,Wallace Mark Kenneth,EVP - CSX,S - Sale+OE,3160.0,-161487,153279,-51%,-5102989.0,,,,,CSX
3,,2021-08-26 17:01:56,2021-08-24,CSX,Zillmer John J,Dir,S - Sale,3354.0,-15000,325000,-4%,-503100.0,,,,,CSX
4,,2021-07-28 17:29:10,2021-07-26,CSX,Zillmer John J,Dir,S - Sale,3264.0,-80000,340000,-19%,-2611200.0,,,,,CSX
5,,2021-07-27 18:33:43,2021-07-26,CSX,Goldman Nathan D,"EVP, CLO",S - Sale,3287.0,-35000,216361,-14%,-1150450.0,,,,,CSX
6,D,2021-05-12 16:53:24,2021-05-10,CSX,Wallace Mark Kenneth,"EVP - Sales, Marketing",S - Sale+OE,10438.0,-47966,62910,-43%,-5006691.0,,,,,CSX
7,,2021-05-03 20:00:11,2021-05-03,CSX,Moffett David M,Dir,S - Sale,10193.0,-5819,13822,-30%,-593131.0,,,,,CSX
8,M,2021-04-30 16:33:04,2021-04-28,CSX,Hilal Paul C,Dir,S - Sale,10079.0,-1911705,610030,-76%,-192682205.0,,,,,CSX
9,D,2021-04-28 20:59:10,2021-04-26,CSX,Sorfleet Diana B,"EVP, CAO",S - Sale+OE,10248.0,-30525,31171,-49%,-3128259.0,,,,,CSX
10,,2021-04-26 17:27:03,2021-04-22,CSX,Zillmer John J,Dir,S - Sale,10292.0,-17217,140000,-11%,-1771974.0,,,,,CSX
11,D,2021-04-26 17:22:57,2021-04-22,CSX,Goldman Nathan D,"EVP, CLO",S - Sale+OE,10328.0,-36254,83787,-30%,-3744129.0,,,,,CSX
12,,2021-02-17 16:53:52,2021-02-12,CSX,Wallace Mark Kenneth,"EVP - Sales, Marketing",S - Sale,8944.0,-26527,62910,-30%,-2372575.0,,,,,CSX
13,,2020-11-06 16:38:44,2020-07-01,CSX,Wallace Mark Kenneth,"EVP - Sales, Marketing",P - Purchase,5928.0,341,54607,+1%,20214.0,,,,,CSX
14,,2020-11-06 16:38:44,2020-11-05,CSX,Wallace Mark Kenneth,"EVP - Sales, Marketing",S - Sale,8757.0,-3986,54607,-7%,-349054.0,,,,,CSX
15,,2020-11-06 16:36:18,2020-11-05,CSX,Goldman Nathan D,"EVP, CLO",S - Sale,8723.0,-12000,63174,-16%,-1046760.0,,,,,CSX
16,,2020-10-27 20:43:31,2020-07-01,CSX,Foote James M,"Pres, CEO",P - Purchase,5928.0,342,30042,+1%,20274.0,,,,,CSX
17,,2020-10-02 17:07:47,2020-07-01,CSX,Boone Kevin S.,"EVP, CFO",P - Purchase,5928.0,267,8289,+3%,15828.0,,,,,CSX
18,D,2020-08-13 17:02:24,2020-08-11,CSX,Sorfleet Diana B,"EVP, CAO",S - Sale+OE,7530.0,-36836,25728,-59%,-2773726.0,,,,,CSX
19,D,2020-08-13 16:56:44,2020-08-11,CSX,Goldman Nathan D,"EVP, CLO",S - Sale+OE,7554.0,-25000,75174,-25%,-1888500.0,,,,,CSX
20,,2020-07-24 17:00:18,2020-07-24,CSX,Zillmer John J,Dir,S - Sale,7213.0,-20500,152539,-12%,-1478665.0,,,,,CSX
21,,2020-05-29 16:31:12,2020-05-27,CSX,Wallace Mark Kenneth,"EVP - Sales, Marketing",S - Sale,7279.0,-20000,58252,-26%,-1455800.0,,,,,CSX
22,,2020-05-01 16:06:32,2020-04-29,CSX,Hilal Paul C,Dir,S - Sale,6831.0,-700000,2610568,-21%,-47817000.0,,,,,CSX
23,,2020-02-24 16:22:14,2020-02-20,CSX,Alvarado Donna M,Dir,S - Sale,8028.0,-11350,116461,-9%,-911173.0,,,,,CSX
24,D,2020-02-20 16:39:10,2020-02-18,CSX,Goldman Nathan D,"EVP, CLO",S - Sale+OE,7962.0,-8000,75703,-10%,-636960.0,,,,,CSX
25,D,2020-02-20 16:29:44,2020-01-02,CSX,Boone Kevin S.,"EVP, CFO",P - Purchase,6151.0,78,8142,+1%,4798.0,,,,,CSX
26,,2019-10-25 16:20:56,2019-10-24,CSX,Halverson Steven T,Dir,S - Sale,7165.0,-39812,89589,-31%,-2852530.0,,,,,CSX
