,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-11 20:29:23,2022-03-11,CDTX,Johnson Brady,"VP, Finance",S - Sale,$0.71,-945,50020,-2%,-$671,,,,,CDTX
1,D,2022-01-07 20:26:07,2022-01-05,CDTX,Daruwala Paul,COO,S - Sale+OE,$1.25,-5133,187298,-3%,"-$6,416",,,,,CDTX
2,D,2022-01-07 20:23:34,2022-01-05,CDTX,Johnson Brady,"VP, Finance",S - Sale+OE,$1.25,-416,50965,-1%,-$520,,,,,CDTX
3,D,2022-01-07 20:20:27,2022-01-05,CDTX,Tari Leslie,Chief Scientific Officer,S - Sale+OE,$1.25,-1252,168698,-1%,"-$1,565",,,,,CDTX
4,,2021-11-15 18:41:43,2021-11-12,CDTX,Stein Jeffrey,"Pres, CEO",P - Purchase,$1.59,50000,739489,+7%,"+$79,530",,,,,CDTX
5,,2021-11-15 18:38:04,2021-11-12,CDTX,Shah Preetam,"CFO, CBO",P - Purchase,$1.54,20000,20000,New,"+$30,800",,,,,CDTX
6,,2021-09-14 19:59:09,2021-09-13,CDTX,Franson Timothy R,Dir,P - Purchase,$2.12,7000,11000,+175%,"+$14,823",,,,,CDTX
7,M,2021-08-19 16:24:31,2021-08-18,CDTX,Stein Jeffrey,"Pres, CEO",P - Purchase,$1.74,50000,689489,+8%,"+$86,755",,,,,CDTX
8,M,2021-04-05 18:24:31,2021-01-05,CDTX,Abdollahian Neil,Chief Business Officer,S - Sale,$2.26,-4337,57471,-7%,"-$9,816",,,,,CDTX
9,M,2021-04-05 18:17:40,2021-01-05,CDTX,Daruwala Paul,COO,S - Sale,$2.16,-3461,50531,-6%,"-$7,485",,,,,CDTX
10,M,2021-04-05 17:35:45,2021-01-05,CDTX,Oien Jessica,"GC, Secretary",S - Sale,$2.41,-2001,7764,-20%,"-$4,828",,,,,CDTX
11,,2020-11-12 06:00:42,2020-11-10,CDTX,Stein Jeffrey,"Pres, CEO",P - Purchase,$2.00,50000,621489,+9%,"+$100,015",,,,,CDTX
12,,2020-11-12 06:00:42,2020-11-10,CDTX,Levine James E.,CFO,P - Purchase,$2.01,50000,115834,+76%,"+$100,720",,,,,CDTX
13,A,2020-06-25 20:03:23,2020-01-03,CDTX,Abdollahian Neil,Chief Business Officer,S - Sale,$3.42,-940,50308,-2%,"-$3,215",,,,,CDTX
14,A,2020-06-25 20:01:40,2020-01-03,CDTX,Daruwala Paul,COO,S - Sale,$3.42,-940,52592,-2%,"-$3,215",,,,,CDTX
15,A,2020-03-23 19:12:29,2019-09-24,CDTX,Levine James E.,CFO,P - Purchase,$1.91,30000,30000,New,"+$57,240",,,,,CDTX
16,,2020-01-06 17:28:55,2020-01-02,CDTX,Oien Jessica,"GC, Secretary",S - Sale,$3.86,-834,6965,-11%,"-$3,219",,,,,CDTX
17,,2020-01-06 17:27:49,2020-01-03,CDTX,Abdollahian Neil,Chief Business Officer,S - Sale,$3.42,-2340,51248,-4%,"-$8,003",,,,,CDTX
18,,2020-01-06 17:26:16,2020-01-03,CDTX,Daruwala Paul,COO,S - Sale,$3.42,-2340,53532,-4%,"-$8,003",,,,,CDTX
19,,2019-10-03 21:15:22,2019-10-02,CDTX,Daruwala Paul,COO,S - Sale,$1.88,-3295,55872,-6%,"-$6,195",,,,,CDTX
20,,2019-10-03 21:13:17,2019-10-01,CDTX,Abdollahian Neil,Chief Business Officer,S - Sale,$1.98,-7284,49588,-13%,"-$14,422",,,,,CDTX
21,,2019-10-01 17:07:22,2019-09-27,CDTX,Oien Jessica,"GC, Secretary",S - Sale,$1.86,-1001,7799,-11%,"-$1,862",,,,,CDTX
22,,2019-09-26 21:23:30,2019-09-24,CDTX,Stein Jeffrey,"Pres, CEO",P - Purchase,$1.91,52500,523648,+11%,"+$100,102",,,,,CDTX
23,,2019-09-26 21:17:27,2019-09-24,CDTX,Levine James E.,CFO,P - Purchase,$1.91,30000,205000,+17%,"+$57,240",,,,,CDTX
24,,2019-03-08 19:30:34,2019-03-08,CDTX,Abdollahian Neil,Chief Business Officer,S - Sale,$2.44,-2300,30472,-7%,"-$5,612",,,,,CDTX
25,,2019-03-08 19:29:44,2019-03-07,CDTX,Daruwala Paul,COO,S - Sale,$2.55,-2240,49567,-4%,"-$5,714",,,,,CDTX
26,D,2018-05-24 17:16:35,2018-05-23,CDTX,Stein Jeffrey,"Pres, CEO",P - Purchase,$4.70,212766,472437,+82%,"+$1,000,000",,,,,CDTX
