,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2022-03-18 21:59:28,2022-03-16,HOFV,Lichter Stuart,"Dir, 10%",P - Purchase,$1.02,100000,30811216,0%,"+$102,000",,,,,HOFV
1,D,2022-03-18 21:56:20,2022-03-16,HOFV,Dolan James J.,Dir,P - Purchase,$1.02,60000,832325,+8%,"+$61,200",,,,,HOFV
2,,2022-03-18 21:43:32,2022-03-16,HOFV,Buzzelli Anthony J.,Dir,P - Purchase,$1.02,10000,138302,+8%,"+$10,200",,,,,HOFV
3,D,2022-03-18 21:41:37,2022-03-17,HOFV,Holz Karl L,Dir,P - Purchase,$1.03,20000,117299,+21%,"+$20,600",,,,,HOFV
4,D,2022-03-18 21:30:03,2022-03-16,HOFV,Schaefer Kimberly,Dir,P - Purchase,$1.00,5000,152374,+3%,"+$4,985",,,,,HOFV
5,,2022-03-18 21:28:21,2022-03-16,HOFV,Van Buiten John,"VP of Accounting, Controller",P - Purchase,$0.96,1000,15156,+7%,+$960,,,,,HOFV
6,,2022-03-18 21:24:22,2022-03-17,HOFV,Owen Mary,Dir,P - Purchase,$1.02,5000,96202,+5%,"+$5,100",,,,,HOFV
7,,2022-03-17 09:16:12,2022-03-16,HOFV,Crawford Michael Anthony,"Pres, CEO",P - Purchase,$0.99,100000,1962541,+5%,"+$99,000",,,,,HOFV
8,D,2022-02-01 21:26:04,2022-02-01,HOFV,Gould Lisa,SVP of HR,S - Sale+OE,$1.11,-1411,55667,-2%,"-$1,566",,,,,HOFV
9,,2022-02-01 21:23:00,2022-02-01,HOFV,Muhleman Erica,"EVP of New Bus. Dev., Marketin",S - Sale,$1.11,-1411,224015,-1%,"-$1,566",,,,,HOFV
10,D,2022-02-01 21:19:12,2022-02-01,HOFV,Charnes Tara,"GC, Secretary",S - Sale+OE,$1.11,-4091,241207,-2%,"-$4,541",,,,,HOFV
11,,2022-02-01 21:16:32,2022-02-01,HOFV,Levy Michael S,Pres of Operations,S - Sale,$1.11,-1634,247358,-1%,"-$1,814",,,,,HOFV
12,,2022-02-01 21:12:45,2022-02-01,HOFV,Crawford Michael Anthony,"Pres, CEO",S - Sale,$1.11,-21332,1862541,-1%,"-$23,679",,,,,HOFV
13,DM,2022-01-31 17:39:44,2022-01-25,HOFV,Gould Lisa,SVP of HR,S - Sale+OE,$1.16,-6844,52788,-11%,"-$7,918",,,,,HOFV
14,M,2022-01-31 17:36:09,2022-01-25,HOFV,Graffice Barbara Anne,EVP of Public Affairs,S - Sale,$1.16,-6844,134954,-5%,"-$7,918",,,,,HOFV
15,M,2022-01-31 17:31:41,2022-01-25,HOFV,Muhleman Erica,"EVP of New Bus. Dev., Marketin",S - Sale,$1.16,-13686,221136,-6%,"-$15,835",,,,,HOFV
16,M,2022-01-31 17:27:44,2022-01-25,HOFV,Levy Michael S,Pres of Operations,S - Sale,$1.16,-13686,244021,-5%,"-$15,835",,,,,HOFV
17,M,2022-01-31 17:23:02,2022-01-25,HOFV,Crawford Michael Anthony,"Pres, CEO",S - Sale,$1.16,-102629,1806655,-5%,"-$118,740",,,,,HOFV
18,DM,2022-01-31 17:14:40,2022-01-25,HOFV,Charnes Tara,"GC, Secretary",S - Sale+OE,$1.16,-13686,232857,-6%,"-$15,835",,,,,HOFV
19,,2021-12-29 20:41:37,2021-12-27,HOFV,Graffice Barbara Anne,EVP of Public Affairs,S - Sale,$1.64,-11144,141798,-7%,"-$18,276",,,,,HOFV
20,,2021-12-29 20:38:12,2021-12-27,HOFV,Muhleman Erica,"EVP of New Bus. Dev., Marketin",S - Sale,$1.64,-2786,234822,-1%,"-$4,569",,,,,HOFV
21,,2021-12-29 20:34:58,2021-12-27,HOFV,Levy Michael S,Pres of Operations,S - Sale,$1.64,-6687,257707,-3%,"-$10,967",,,,,HOFV
22,,2021-12-29 20:31:57,2021-12-27,HOFV,Krom Jason,CFO,S - Sale,$1.64,-16716,419331,-4%,"-$27,414",,,,,HOFV
23,,2021-12-29 20:28:32,2021-12-27,HOFV,Crawford Michael Anthony,"Pres, CEO",S - Sale,$1.64,-221187,1909284,-10%,"-$362,747",,,,,HOFV
24,D,2021-12-29 20:24:38,2021-12-27,HOFV,Charnes Tara,"GC, Secretary",S - Sale+OE,$1.64,-5015,246543,-2%,"-$8,225",,,,,HOFV
25,,2021-09-16 13:00:49,2021-09-14,HOFV,Crawford Michael Anthony,"Pres, CEO",P - Purchase,$2.81,20100,2130471,+1%,"+$56,481",,,,,HOFV
26,,2021-08-25 07:27:45,2021-08-24,HOFV,Crawford Michael Anthony,"Pres, CEO",P - Purchase,$2.89,20000,2110371,+1%,"+$57,800",,,,,HOFV
27,D,2021-05-20 08:18:26,2021-05-18,HOFV,Crawford Michael Anthony,"Pres, CEO",P - Purchase,$3.38,25000,2202104,+1%,"+$84,500",,,,,HOFV
28,D,2021-02-16 11:09:43,2021-02-12,HOFV,Crawford Michael Anthony,"Pres, CEO",P - Purchase,$2.45,40000,2118604,+2%,"+$98,000",,,,,HOFV
29,D,2021-02-16 11:05:43,2021-02-12,HOFV,Schaefer Kimberly,Dir,P - Purchase,$2.45,25000,67500,+59%,"+$61,250",,,,,HOFV
30,,2021-02-16 10:58:27,2021-02-12,HOFV,Krom Jason,CFO,P - Purchase,$2.45,10000,479429,+2%,"+$24,500",,,,,HOFV
31,,2021-02-16 10:52:45,2021-02-12,HOFV,Dennis David,Dir,P - Purchase,$2.45,17000,42000,+68%,"+$41,650",,,,,HOFV
32,,2021-02-16 10:50:14,2021-02-12,HOFV,Buzzelli Anthony J.,Dir,P - Purchase,$2.45,10000,47000,+27%,"+$24,500",,,,,HOFV
33,D,2020-12-31 16:16:37,2020-12-29,HOFV,Lichter Stuart,"Dir, 10%",P - Purchase,$1.40,10813774,30256216,+56%,"+$15,139,284",,,,,HOFV
34,D,2020-11-20 14:58:38,2020-11-18,HOFV,Dolan James J.,"Dir, 10%",P - Purchase,$1.39,60000,1695772,+4%,"+$83,400",,,,,HOFV
35,D,2020-11-20 10:28:22,2020-11-18,HOFV,Schaefer Kimberly,Dir,P - Purchase,$1.39,27500,35000,+367%,"+$38,225",,,,,HOFV
36,D,2020-11-20 10:24:54,2020-11-18,HOFV,Lichter Stuart,"Dir, 10%",P - Purchase,$1.39,100000,19442442,+1%,"+$139,000",,,,,HOFV
37,D,2020-11-20 10:22:33,2020-11-18,HOFV,Holz Karl,Dir,P - Purchase,$1.39,2500,10000,+33%,"+$3,475",,,,,HOFV
38,D,2020-11-20 10:20:21,2020-11-18,HOFV,Gould Lisa,VP of HR,P - Purchase,$1.39,7000,7000,New,"+$9,730",,,,,HOFV
39,D,2020-11-20 10:10:07,2020-11-18,HOFV,Crawford Michael Anthony,"Pres, CEO",P - Purchase,$1.39,58500,812929,+8%,"+$81,315",,,,,HOFV
40,D,2020-11-20 10:02:24,2020-11-18,HOFV,Charnes Tara,"GC, Secretary",P - Purchase,$1.39,12214,150782,+9%,"+$16,977",,,,,HOFV
41,,2020-08-24 09:37:46,2020-08-21,HOFV,Crawford Michael Anthony,"Pres, CEO",P - Purchase,$4.50,12500,754429,+2%,"+$56,250",,,,,HOFV
