,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,M,2022-03-11 19:35:58,2022-03-09,LAZR,Heng Jun Hong,Dir,S - Sale,$13.26,-250204,3765234,-6%,"-$3,316,534",,,,,LAZR
1,,2022-03-10 09:04:38,2022-03-08,LAZR,Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,$12.86,15000,125000,+14%,"+$192,945",,,,,LAZR
2,,2022-02-28 16:32:13,2022-02-25,LAZR,Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,$13.79,15000,110000,+16%,"+$206,921",,,,,LAZR
3,,2022-02-17 09:04:02,2022-02-15,LAZR,Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,$16.14,15000,95000,+19%,"+$242,141",,,,,LAZR
4,,2022-02-16 16:44:31,2022-02-14,LAZR,Heng Jun Hong,Dir,S - Sale,$15.47,-132000,4030427,-3%,"-$2,041,934",,,,,LAZR
5,,2022-02-04 09:08:17,2022-02-02,LAZR,Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,$14.48,15000,80000,+23%,"+$217,208",,,,,LAZR
6,,2022-01-24 09:03:58,2022-01-21,LAZR,Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,$13.73,65000,65000,New,"+$892,632",,,,,LAZR
7,,2021-12-21 19:32:44,2021-12-21,LAZR,Simoncini Matthew,Dir,P - Purchase,$16.03,10000,46188,+28%,"+$160,300",,,,,LAZR
8,,2021-12-20 20:28:17,2021-12-16,LAZR,"Aeg Holdings, LLC",Dir,P - Purchase,$15.07,3586,4747326,0%,"+$54,041",,,,,LAZR
9,,2021-12-17 15:35:19,2021-12-16,LAZR,Jepsen Mary Lou,Dir,P - Purchase,$15.07,2818,26551,+12%,"+$42,467",,,,,LAZR
10,,2021-12-17 15:34:10,2021-12-16,LAZR,Maguire Shaun,Dir,P - Purchase,$15.07,2324,20558,+13%,"+$35,023",,,,,LAZR
11,,2021-12-17 15:33:32,2021-12-16,LAZR,Martin Katherine A,Dir,P - Purchase,$15.07,3843,27576,+16%,"+$57,914",,,,,LAZR
12,,2021-12-17 15:32:46,2021-12-16,LAZR,Simoncini Matthew,Dir,P - Purchase,$15.07,4355,36188,+14%,"+$65,630",,,,,LAZR
13,,2021-12-14 17:34:00,2021-12-14,LAZR,Fennimore Thomas,CFO,P - Purchase,$15.05,16000,471373,+4%,"+$240,754",,,,,LAZR
14,,2021-07-06 18:25:14,2021-07-01,LAZR,Simoncini Matthew,Dir,P - Purchase,$22.00,22727,31833,+250%,"+$499,994",,,,,LAZR
15,,2021-07-06 18:24:14,2021-07-01,LAZR,Heng Jun Hong,Dir,P - Purchase,$22.00,4545,2669287,0%,"+$99,990",,,,,LAZR
16,D,2021-07-02 17:19:06,2021-07-01,LAZR,Russell Austin,"Chairperson, Pres, CEO, 10%",S - Sale+OE,$21.00,-10500000,0,-100%,"-$220,500,000",,,,,LAZR
