,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2019-07-17 18:20:45,2019-07-16,SFLY,Hintz Dennis Gregory,"SVP, Corporate Development",S - Sale+OE,$50.54,-1047,3404,-24%,"-$52,915",,,,,SFLY
1,DM,2019-07-02 17:59:10,2019-07-01,SFLY,Arnold Scott,"Pres, Shutterfly Enterprise",S - Sale+OE,$50.59,-12543,0,-100%,"-$634,552",,,,,SFLY
2,DM,2019-06-18 20:31:50,2019-06-17,SFLY,Sebring Jason,"VP, GC",S - Sale+OE,$50.54,-3125,0,-100%,"-$157,926",,,,,SFLY
3,DM,2019-06-18 20:06:38,2019-06-17,SFLY,Layney Tracy,"SVP, CHRO",S - Sale+OE,$50.53,-21750,0,-100%,"-$1,099,037",,,,,SFLY
4,D,2019-06-12 16:22:28,2019-06-10,SFLY,Menon Satish,"SVP, CTO",S - Sale+OE,$53.00,-11942,0,-100%,"-$632,926",,,,,SFLY
5,D,2019-06-12 16:21:20,2019-06-10,SFLY,Lokuge Ishantha,"SVP, Chief Product Officer",S - Sale+OE,$52.75,-7542,0,-100%,"-$397,841",,,,,SFLY
6,D,2019-06-04 20:31:25,2019-05-31,SFLY,North Christopher,"Pres, CEO",S - Sale+OE,$48.03,-26753,60574,-31%,"-$1,284,840",,,,,SFLY
7,,2019-04-18 18:28:06,2019-04-18,SFLY,Meek Michael,"Pres, CEO, Lifetouch",S - Sale,$40.47,-2140,0,-100%,"-$86,606",,,,,SFLY
8,D,2019-04-17 18:29:10,2019-04-17,SFLY,Meek Michael,"Pres, CEO, Lifetouch",S - Sale+OE,$40.46,-941,2140,-31%,"-$38,073",,,,,SFLY
9,D,2019-02-28 18:51:23,2019-02-28,SFLY,Anderson Michele,"SVP, Retail",S - Sale+OE,$44.57,-4188,9113,-31%,"-$186,659",,,,,SFLY
10,DM,2019-02-25 18:23:45,2019-02-21,SFLY,Sebring Jason,"VP, GC",S - Sale+OE,$46.49,-1625,0,-100%,"-$75,544",,,,,SFLY
11,DM,2019-02-20 18:59:36,2019-02-19,SFLY,Sebring Jason,"VP, GC",S - Sale+OE,$46.11,-2396,0,-100%,"-$110,478",,,,,SFLY
12,,2019-02-20 18:58:52,2019-02-20,SFLY,Menon Satish,"SVP, CTO",S - Sale,$45.98,-9136,0,-100%,"-$420,114",,,,,SFLY
13,,2019-02-20 18:58:04,2019-02-20,SFLY,Lokuge Ishantha,"SVP, Chief Product Officer",S - Sale,$45.96,-8968,0,-100%,"-$412,152",,,,,SFLY
14,,2019-02-20 18:57:18,2019-02-20,SFLY,Layney Tracy,"SVP, CHRO",S - Sale,$45.95,-4512,10875,-29%,"-$207,342",,,,,SFLY
15,,2019-02-20 18:56:43,2019-02-20,SFLY,Blackwood-Kapral Lisa,Chief Accounting Officer,S - Sale,$45.94,-3910,0,-100%,"-$179,635",,,,,SFLY
16,DM,2019-02-20 18:55:58,2019-02-19,SFLY,Arnold Scott,"Pres,ShutterflyEnterprise",S - Sale+OE,$46.13,-1996,0,-100%,"-$92,067",,,,,SFLY
17,D,2019-02-20 18:55:14,2019-02-19,SFLY,Anderson Michele,"SVP, Retail",S - Sale+OE,$46.36,-735,1261,-37%,"-$34,076",,,,,SFLY
18,DM,2019-02-19 20:55:11,2019-02-15,SFLY,Pope Michael W,"SVP, CFO",S - Sale+OE,$46.13,-4005,24802,-14%,"-$184,766",,,,,SFLY
19,DM,2019-02-19 20:54:17,2019-02-15,SFLY,Menon Satish,"SVP, CTO",S - Sale+OE,$46.23,-21835,9136,-71%,"-$1,009,336",,,,,SFLY
20,DM,2019-02-19 20:53:23,2019-02-15,SFLY,Lokuge Ishantha,"SVP, Chief Product Officer",S - Sale+OE,$46.28,-7837,8968,-47%,"-$362,676",,,,,SFLY
21,DM,2019-02-19 20:52:32,2019-02-15,SFLY,Layney Tracy,"SVP, CHRO",S - Sale+OE,$46.25,-4926,15387,-24%,"-$227,823",,,,,SFLY
22,DM,2019-02-19 20:51:30,2019-02-15,SFLY,Blackwood-Kapral Lisa,Chief Accounting Officer,S - Sale+OE,$46.26,-3742,3910,-49%,"-$173,121",,,,,SFLY
23,DM,2019-02-19 20:50:33,2019-02-15,SFLYL,Black Dwayne A,"SVP, Operations",S - Sale+OE,$46.32,-13358,33749,-28%,"-$618,727",,,,,SFLY
24,DM,2019-01-02 18:26:42,2018-12-30,SFLY,Blackwood-Kapral Lisa,Chief Accounting Officer,S - Sale+OE,$40.09,-750,0,-100%,"-$30,071",,,,,SFLY
25,M,2018-11-20 20:58:48,2018-11-19,SFLY,Menon Satish,"SVP, CTO",S - Sale,$48.09,-25000,0,-100%,"-$1,202,239",,,,,SFLY
26,AM,2018-11-02 19:33:51,2018-10-18,SFLY,Lokuge Ishantha,"SVP, Chief Product Officer",S - Sale,$61.37,-6260,0,-100%,"-$384,178",,,,,SFLY
27,D,2018-10-30 21:28:18,2018-10-29,SFLY,Pope Michael W,"SVP, CFO",S - Sale+OE,$58.60,-17458,17542,-50%,"-$1,023,046",,,,,SFLY
28,DM,2018-10-22 20:21:18,2018-10-18,SFLY,Lokuge Ishantha,"SVP, Chief Product Officer",S - Sale+OE,$61.39,-6260,0,-100%,"-$384,289",,,,,SFLY
29,D,2018-10-17 16:39:33,2018-10-15,SFLY,Lokuge Ishantha,"SVP, Chief Product Officer",S - Sale+OE,$61.45,-3740,3760,-50%,"-$229,823",,,,,SFLY
30,D,2018-10-03 18:09:46,2018-10-01,SFLY,Arnold Scott,"SVP, Enterprise",S - Sale+OE,$65.75,-9868,0,-100%,"-$648,787",,,,,SFLY
31,D,2018-09-25 18:00:16,2018-09-21,SFLY,Layney Tracy,"SVP, CHRO",S - Sale+OE,$69.60,-2095,10875,-16%,"-$145,821",,,,,SFLY
32,D,2018-09-14 18:02:40,2018-09-12,SFLY,Lokuge Ishantha,"SVP, Chief Product Officer",S - Sale+OE,$72.73,-2514,0,-100%,"-$182,837",,,,,SFLY
