Date;RI_market
16.11.2017;7801,85
17.11.2017;7790,01
20.11.2017;7799,23
21.11.2017;7881,78
22.11.2017;7887,8
23.11.2017;7887,8
24.11.2017;7912,9
27.11.2017;7900,73
28.11.2017;7940,24
29.11.2017;7839,71
30.11.2017;7897,49
01.12.2017;7867,23
04.12.2017;7784,33
05.12.2017;7769,33
06.12.2017;7785,61
07.12.2017;7828,01
08.12.2017;7859,32
11.12.2017;7899,54
12.12.2017;7884,9
13.12.2017;7900,53
14.12.2017;7879,26
15.12.2017;7971,49
18.12.2017;8038,92
19.12.2017;8003,6
20.12.2017;8000,31
21.12.2017;8005,4
22.12.2017;7999,2
25.12.2017;7999,2
26.12.2017;7972,03
27.12.2017;7975,61
28.12.2017;7988,97
29.12.2017;7935,29
01.01.2018;7935,29
02.01.2018;8054,83
03.01.2018;8122,23
04.01.2018;8137,64
05.01.2018;8205,11
08.01.2018;8229,06
09.01.2018;8236,26
10.01.2018;8224,76
11.01.2018;8291,77
12.01.2018;8348,44
15.01.2018;8348,44
16.01.2018;8305,47
17.01.2018;8391,23
18.01.2018;8388,69
19.01.2018;8435,08
22.01.2018;8517,46
23.01.2018;8577,54
24.01.2018;8525,54
25.01.2018;8521,09
26.01.2018;8630,09
29.01.2018;8584,95
30.01.2018;8511,95
31.01.2018;8522,6
01.02.2018;8493,2
02.02.2018;8326,65
05.02.2018;8012,37
06.02.2018;8184,25
07.02.2018;8111,12
08.02.2018;7795,13
09.02.2018;7909,59
12.02.2018;8033,34
13.02.2018;8069,7
14.02.2018;8223,09
15.02.2018;8353,21
16.02.2018;8333,8
19.02.2018;8333,8
20.02.2018;8328,01
21.02.2018;8309,79
22.02.2018;8300,63
23.02.2018;8447,41
26.02.2018;8544,25
27.02.2018;8440,18
28.02.2018;8374,58
01.03.2018;8269,19
02.03.2018;8358,63
05.03.2018;8442,54
06.03.2018;8490,22
07.03.2018;8518,66
08.03.2018;8556,2
09.03.2018;8709,52
12.03.2018;8741,22
13.03.2018;8652,5
14.03.2018;8636,65
15.03.2018;8620,05
16.03.2018;8620,59
19.03.2018;8461,9
20.03.2018;8485,25
21.03.2018;8463,89
22.03.2018;8258,17
23.03.2018;8057,66
26.03.2018;8320,26
27.03.2018;8076,28
28.03.2018;8008,81
29.03.2018;8140,58
30.03.2018;8140,58
02.04.2018;7917,81
03.04.2018;8000,49
04.04.2018;8117,92
05.04.2018;8157,75
06.04.2018;7971,66
09.04.2018;8012,38
10.04.2018;8178,33
11.04.2018;8149,2
12.04.2018;8231,41
13.04.2018;8192,69
16.04.2018;8249,91
17.04.2018;8393,8
18.04.2018;8410,11
19.04.2018;8344,25
20.04.2018;8238,28
23.04.2018;8218,08
24.04.2018;8078,39
25.04.2018;8074,23
26.04.2018;8206,76
27.04.2018;8208,47
30.04.2018;8146,93
01.05.2018;8221,25
02.05.2018;8186,91
03.05.2018;8172,29
04.05.2018;8313,95
07.05.2018;8378,25
08.05.2018;8380,42
09.05.2018;8465,04
10.05.2018;8540,42
11.05.2018;8541,14
14.05.2018;8551,13
15.05.2018;8482,3
16.05.2018;8539,53
17.05.2018;8522,35
18.05.2018;8490,14
21.05.2018;8536,12
22.05.2018;8518,29
23.05.2018;8573,42
24.05.2018;8571,75
25.05.2018;8582,76
28.05.2018;8582,76
29.05.2018;8540,44
30.05.2018;8616,9
31.05.2018;8594,87
01.06.2018;8724,64
04.06.2018;8784,87
05.06.2018;8821,33
06.06.2018;8880,69
07.06.2018;8819,36
08.06.2018;8831,48
11.06.2018;8848,21
12.06.2018;8898,91
13.06.2018;8889,63
14.06.2018;8966,41
15.06.2018;8949,67
18.06.2018;8950,44
19.06.2018;8926,43
20.06.2018;8991,08
21.06.2018;8911,87
22.06.2018;8888,62
25.06.2018;8702,83
26.06.2018;8737,06
27.06.2018;8602,47
28.06.2018;8671,14
29.06.2018;8678,85
02.07.2018;8745,83
03.07.2018;8670,71
04.07.2018;8670,71
05.07.2018;8768,85
06.07.2018;8886,73
09.07.2018;8965,22
10.07.2018;8968,69
11.07.2018;8919,47
12.07.2018;9043,61
13.07.2018;9045,99
16.07.2018;9022,58
17.07.2018;9079,69
18.07.2018;9078,92
19.07.2018;9045,25
20.07.2018;9039,36
23.07.2018;9064,41
24.07.2018;9063,23
25.07.2018;9168,97
26.07.2018;9076,46
27.07.2018;8944,07
30.07.2018;8820,43
31.07.2018;8869,11
01.08.2018;8910,19
02.08.2018;9020,57
03.08.2018;9031,44
06.08.2018;9087,88
07.08.2018;9115,75
08.08.2018;9121,63
09.08.2018;9125,75
10.08.2018;9067,92
13.08.2018;9045,7
14.08.2018;9105,08
15.08.2018;8995,91
16.08.2018;9034,79
17.08.2018;9046,66
20.08.2018;9052,18
21.08.2018;9096,59
22.08.2018;9131,63
23.08.2018;9119,42
24.08.2018;9197,67
27.08.2018;9280,93
28.08.2018;9294,99
29.08.2018;9387,36
30.08.2018;9363,55
31.08.2018;9388,22
03.09.2018;9388,22
04.09.2018;9367,79
05.09.2018;9256,73
06.09.2018;9174,17
07.09.2018;9151,08
10.09.2018;9176,15
11.09.2018;9232,56
12.09.2018;9211,53
13.09.2018;9281,98
14.09.2018;9277,95
17.09.2018;9145,63
18.09.2018;9216,25
19.09.2018;9209,3
20.09.2018;9299,92
21.09.2018;9252,11
24.09.2018;9259,47
25.09.2018;9275,96
26.09.2018;9256,21
27.09.2018;9316,98
28.09.2018;9322,12
01.10.2018;9311,67
02.10.2018;9268,61
03.10.2018;9298,2
04.10.2018;9130,84
05.10.2018;9025,4
08.10.2018;8964,57
09.10.2018;8967,08
10.10.2018;8600,93
11.10.2018;8493,22
12.10.2018;8687,75
15.10.2018;8611,1
16.10.2018;8859,97
17.10.2018;8856,75
18.10.2018;8674,2
19.10.2018;8632,36
22.10.2018;8655,08
23.10.2018;8619,14
24.10.2018;8237,72
25.10.2018;8481,04
26.10.2018;8306,16
29.10.2018;8170,69
30.10.2018;8300,4
31.10.2018;8467,99
01.11.2018;8616,58
02.11.2018;8527,33
05.11.2018;8494,88
06.11.2018;8550,74
07.11.2018;8776,6
08.11.2018;8734,28
09.11.2018;8590,68
12.11.2018;8351,72
13.11.2018;8351,98
14.11.2018;8280,46
15.11.2018;8424,16
16.11.2018;8411,35
19.11.2018;8156,9
20.11.2018;8018,29
21.11.2018;8092,31
22.11.2018;8092,31
23.11.2018;8053,83
26.11.2018;8219,71
27.11.2018;8220,76
28.11.2018;8463,46
29.11.2018;8442,58
30.11.2018;8509,67
03.12.2018;8638,51
04.12.2018;8310,1
05.12.2018;8310,1
06.12.2018;8346,62
07.12.2018;8092,53
10.12.2018;8152,08
11.12.2018;8165,22
12.12.2018;8242,43
13.12.2018;8211,56
14.12.2018;8026,35
17.12.2018;7844,24
18.12.2018;7880,39
19.12.2018;7709,54
20.12.2018;7583,68
21.12.2018;7356,68
24.12.2018;7194,02
25.12.2018;7194,02
26.12.2018;7613,96
27.12.2018;7643,45
28.12.2018;7650,16
31.12.2018;7709,91
01.01.2019;7709,91
02.01.2019;7745,54
03.01.2019;7511,59
04.01.2019;7831,59
07.01.2019;7929,97
08.01.2019;8015,46
09.01.2019;8085,38
10.01.2019;8119,1
11.01.2019;8102,15
14.01.2019;8026,01
15.01.2019;8163,06
16.01.2019;8175,69
17.01.2019;8233,57
18.01.2019;8318,14
21.01.2019;8318,14
22.01.2019;8159,07
23.01.2019;8165,36
24.01.2019;8220,81
25.01.2019;8327,24
28.01.2019;8235,22
29.01.2019;8168,54
30.01.2019;8349,25
31.01.2019;8464,37
01.02.2019;8443,68
04.02.2019;8541,09
05.02.2019;8604,63
06.02.2019;8575,03
07.02.2019;8474,27
08.02.2019;8488,57
11.02.2019;8499,95
12.02.2019;8624,13
13.02.2019;8630,89
14.02.2019;8639,91
15.02.2019;8692,9
18.02.2019;8692,9
19.02.2019;8709,67
20.02.2019;8715,42
21.02.2019;8681,29
22.02.2019;8760,45
25.02.2019;8791,85
26.02.2019;8786
27.02.2019;8792,61
28.02.2019;8768,87
01.03.2019;8842,2
04.03.2019;8821,61
05.03.2019;8820,26
06.03.2019;8738,9
07.03.2019;8642,06
08.03.2019;8626,92
11.03.2019;8801,59
12.03.2019;8840,06
13.03.2019;8901,16
14.03.2019;8888,06
15.03.2019;8955,46
18.03.2019;8985,7
19.03.2019;8997,07
20.03.2019;9003,8
21.03.2019;9131,98
22.03.2019;8903,32
25.03.2019;8897,36
26.03.2019;8960,26
27.03.2019;8904,46
28.03.2019;8935,54
29.03.2019;9005,73
01.04.2019;9121,76
02.04.2019;9145,6
03.04.2019;9200,21
04.04.2019;9197,12
05.04.2019;9251,83
08.04.2019;9269,56
09.04.2019;9217,72
10.04.2019;9281,78
11.04.2019;9262,12
12.04.2019;9305,1
15.04.2019;9295,6
16.04.2019;9323,82
17.04.2019;9319,04
18.04.2019;9321,35
19.04.2019;9321,35
22.04.2019;9341,41
23.04.2019;9464,53
24.04.2019;9442,62
25.04.2019;9462,07
26.04.2019;9494,67
29.04.2019;9512,84
30.04.2019;9435,63
01.05.2019;9382,34
02.05.2019;9367,42
03.05.2019;9516,44
06.05.2019;9470,25
07.05.2019;9284,74
08.05.2019;9261,33
09.05.2019;9223,53
10.05.2019;9234,29
13.05.2019;8919,56
14.05.2019;9021,92
15.05.2019;9127,12
16.05.2019;9216,48
17.05.2019;9121,73
20.05.2019;8988,94
21.05.2019;9086,55
22.05.2019;9046,08
23.05.2019;8903,29
24.05.2019;8913,65
27.05.2019;8913,65
28.05.2019;8879,07
29.05.2019;8809,08
30.05.2019;8834,25
31.05.2019;8700,95
03.06.2019;8560,73
04.06.2019;8787,38
05.06.2019;8844,45
06.06.2019;8892,73
07.06.2019;9040,79
10.06.2019;9135,59
11.06.2019;9135,08
12.06.2019;9100,26
13.06.2019;9153,99
14.06.2019;9107,02
17.06.2019;9163,6
18.06.2019;9290,97
19.06.2019;9330,04
20.06.2019;9404,86
21.06.2019;9382,78
24.06.2019;9352,41
25.06.2019;9211,09
26.06.2019;9240,62
27.06.2019;9309,16
28.06.2019;9354,19
01.07.2019;9453,41
02.07.2019;9475,12
03.07.2019;9547,85
04.07.2019;9547,85
05.07.2019;9538
08.07.2019;9463,96
09.07.2019;9514,75
10.07.2019;9585,81
11.07.2019;9578,32
12.07.2019;9634,55
15.07.2019;9650,96
16.07.2019;9609,62
17.07.2019;9565,69
18.07.2019;9591,48
19.07.2019;9520,49
22.07.2019;9587,86
23.07.2019;9643,1
24.07.2019;9725,14
25.07.2019;9628,2
26.07.2019;9735,51
29.07.2019;9692,41
30.07.2019;9670,08
31.07.2019;9555,75
01.08.2019;9480,7
02.08.2019;9355,68
05.08.2019;9030,83
06.08.2019;9157,52
07.08.2019;9192,49
08.08.2019;9398,8
09.08.2019;9308,21
12.08.2019;9196,59
13.08.2019;9375,82
14.08.2019;9095,99
15.08.2019;9087,58
16.08.2019;9239,02
19.08.2019;9364,49
20.08.2019;9301,66
21.08.2019;9385,94
22.08.2019;9352,34
23.08.2019;9072,06
26.08.2019;9191,5
27.08.2019;9160,19
28.08.2019;9195,4
29.08.2019;9332,78
30.08.2019;9320,85
02.09.2019;9320,85
03.09.2019;9217,15
04.09.2019;9337,54
05.09.2019;9502,71
06.09.2019;9486,68
09.09.2019;9468,62
10.09.2019;9464,86
11.09.2019;9565,67
12.09.2019;9596,3
13.09.2019;9575,93
16.09.2019;9548,93
17.09.2019;9587,05
18.09.2019;9577,09
19.09.2019;9583,58
20.09.2019;9508,05
23.09.2019;9501,94
24.09.2019;9362,94
25.09.2019;9461,09
26.09.2019;9406,48
27.09.2019;9300,75
30.09.2019;9370,94
01.10.2019;9265,5
02.10.2019;9120,88
03.10.2019;9224,22
04.10.2019;9353,4
07.10.2019;9322,75
08.10.2019;9167,53
09.10.2019;9261,37
10.10.2019;9316,55
11.10.2019;9441,1
14.10.2019;9431,27
15.10.2019;9548,52
16.10.2019;9519,79
17.10.2019;9558,13
18.10.2019;9479,27
21.10.2019;9565,35
22.10.2019;9496,57
23.10.2019;9514,73
24.10.2019;9592,2
25.10.2019;9659,53
28.10.2019;9756,64
29.10.2019;9699,07
30.10.2019;9731,71
31.10.2019;9718,74
01.11.2019;9829,03
04.11.2019;9884,09
05.11.2019;9886,02
06.11.2019;9859,04
07.11.2019;9890,28
08.11.2019;9938,47
11.11.2019;9925,53
12.11.2019;9951,58
13.11.2019;9947,08
14.11.2019;9945,35
15.11.2019;10018,31
18.11.2019;10029,15
19.11.2019;10053,72
20.11.2019;10005,63
21.11.2019;9981,61
22.11.2019;9997,87
25.11.2019;10130,03
26.11.2019;10148,37
27.11.2019;10216,3
28.11.2019;10216,3
29.11.2019;10170,16
02.12.2019;10056,07
03.12.2019;10000,53
04.12.2019;10055,21
05.12.2019;10061,63
06.12.2019;10162,4
09.12.2019;10121,92
10.12.2019;10115,44
11.12.2019;10159,91
12.12.2019;10235,62
13.12.2019;10256,8
16.12.2019;10350
17.12.2019;10360,86
18.12.2019;10366,09
19.12.2019;10436,08
20.12.2019;10481,41
23.12.2019;10505,72
24.12.2019;10514,59
25.12.2019;10514,59
26.12.2019;10596,35
27.12.2019;10577,98
30.12.2019;10507,69
31.12.2019;10539,04
01.01.2020;10539,04
02.01.2020;10680,92
03.01.2020;10597,04
06.01.2020;10656,63
07.01.2020;10654,03
08.01.2020;10725,31
09.01.2020;10812,65
10.01.2020;10783,8
13.01.2020;10895,49
14.01.2020;10868,96
15.01.2020;10877,61
16.01.2020;10993,33
17.01.2020;11030,71
20.01.2020;11030,71
21.01.2020;11009,4
22.01.2020;11024,63
23.01.2020;11046,65
24.01.2020;10943,92
27.01.2020;10737,61
28.01.2020;10890,79
29.01.2020;10897,24
30.01.2020;10926,26
31.01.2020;10752,68
03.02.2020;10896,63
04.02.2020;11125,47
05.02.2020;11173,74
06.02.2020;11249,87
07.02.2020;11191,98
10.02.2020;11319,02
11.02.2020;11331,57
12.02.2020;11433,94
13.02.2020;11418,47
14.02.2020;11441,26
17.02.2020;11441,26
18.02.2020;11443,58
19.02.2020;11546,29
20.02.2020;11468,63
21.02.2020;11263,76
24.02.2020;10845,95
25.02.2020;10545,54
26.02.2020;10563,66
27.02.2020;10077,31
28.02.2020;10078,85
02.03.2020;10531,62
03.03.2020;10216,41
04.03.2020;10609,95
05.03.2020;10282,57
06.03.2020;10090,88
09.03.2020;9355,94
10.03.2020;9819,14
11.03.2020;9357,7
12.03.2020;8476,87
13.03.2020;9269,77
16.03.2020;8127,78
17.03.2020;8634,41
18.03.2020;8228,4
19.03.2020;8417,99
20.03.2020;8099,91
23.03.2020;8077,74
24.03.2020;8734,04
25.03.2020;8694,56
26.03.2020;9181,25
27.03.2020;8833,74
30.03.2020;9154,62
31.03.2020;9068,33
01.04.2020;8668,51
02.04.2020;8819,27
03.04.2020;8684,78
06.04.2020;9321,06
07.04.2020;9290,5
08.04.2020;9530,43
09.04.2020;9604,42
10.04.2020;9604,42
13.04.2020;9650,18
14.04.2020;10031,31
15.04.2020;9886,95
16.04.2020;10050,92
17.04.2020;10189,67
20.04.2020;10084,34
21.04.2020;9733,9
22.04.2020;10007,36
23.04.2020;10006,66
24.04.2020;10171,4
27.04.2020;10284,19
28.04.2020;10139,97
29.04.2020;10501,73
30.04.2020;10472,81
01.05.2020;10138,3
04.05.2020;10262,92
05.05.2020;10379
06.05.2020;10433,52
07.05.2020;10581,75
08.05.2020;10751,62
11.05.2020;10835,5
12.05.2020;10612,06
13.05.2020;10447,84
14.05.2020;10543,42
15.05.2020;10627,99
18.05.2020;10888,05
19.05.2020;10830,07
20.05.2020;11058,24
21.05.2020;10951,16
22.05.2020;10998,07
25.05.2020;10998,07
26.05.2020;11016,53
27.05.2020;11101,81
28.05.2020;11051,68
29.05.2020;11194,86
01.06.2020;11268,27
02.06.2020;11334,77
03.06.2020;11423,28
04.06.2020;11345,62
05.06.2020;11579,58
08.06.2020;11710,24
09.06.2020;11744,78
10.06.2020;11823,37
11.06.2020;11202,3
12.06.2020;11316,53
15.06.2020;11478,5
16.06.2020;11679,27
17.06.2020;11696,59
18.06.2020;11734,99
19.06.2020;11739,68
22.06.2020;11869,93
23.06.2020;11958,47
24.06.2020;11696,21
25.06.2020;11823,59
26.06.2020;11516,98
29.06.2020;11655,79
30.06.2020;11874,58
01.07.2020;11987,79
02.07.2020;12051,57
03.07.2020;12051,57
06.07.2020;12318,48
07.07.2020;12212,51
08.07.2020;12388
09.07.2020;12453,46
10.07.2020;12535,81
13.07.2020;12268,27
14.07.2020;12383,7
15.07.2020;12456,8
16.07.2020;12366,33
17.07.2020;12401
20.07.2020;12712,58
21.07.2020;12610,19
22.07.2020;12640,61
23.07.2020;12351,71
24.07.2020;12235,78
27.07.2020;12440,26
28.07.2020;12281,85
29.07.2020;12448,15
30.07.2020;12502,19
31.07.2020;12688,49
03.08.2020;12874,56
04.08.2020;12919,91
05.08.2020;12987,57
06.08.2020;13118,89
07.08.2020;13007,09
10.08.2020;12956,97
11.08.2020;12737,85
12.08.2020;13009,06
13.08.2020;13045,42
14.08.2020;13019,09
17.08.2020;13149,58
18.08.2020;13245,95
19.08.2020;13173,12
20.08.2020;13313,72
21.08.2020;13369,23
24.08.2020;13449,62
25.08.2020;13552,15
26.08.2020;13787,11
27.08.2020;13740,73
28.08.2020;13824,31
31.08.2020;13919,16
01.09.2020;14113,47
02.09.2020;14252,1
03.09.2020;13546,12
04.09.2020;13374,82
07.09.2020;13374,82
08.09.2020;12824,68
